side1,side2,side3,side1^2,side2^2,side3^2,validity
5187,147784,147875,26904969,21840110656,21867015625,1
1637,118,1639,2679769,13924,2686321,0
16226,1874,15700,263283076,3511876,246490000,0
66096,3780,66204,4368681216,14288400,4382969616,1
5580,83607,83793,31136400,6990130449,7021266849,1
6274,1034,6132,39363076,1069156,37601424,0
1307,703,1470,1708249,494209,2160900,0
4861,940,4891,23629321,883600,23921881,0
45221,3622,42927,2044938841,13118884,1842727329,0
144,47,145,20736,2209,21025,0
2,130,132,4,16900,17424,0
2940,51408,51492,8643600,2642782464,2651426064,1
7427,1195,6822,55160329,1428025,46539684,0
4650,58032,58218,21622500,3367713024,3389335524,1
1178,324,1046,1387684,104976,1094116,0
30576,2450,30674,934891776,6002500,940894276,1
14490,1320,14550,209960100,1742400,211702500,1
1176,4032,4200,1382976,16257024,17640000,1
4250,180600,180650,18062500,32616360000,32634422500,1
2450,748,2514,6002500,559504,6320196,0
1829,148,1830,3345241,21904,3348900,0
29,22,33,841,484,1089,0
570,4256,4294,324900,18113536,18438436,1
4032,624,4080,16257024,389376,16646400,1
381,94,383,145161,8836,146689,0
188,109,190,35344,11881,36100,0
294,53,295,86436,2809,87025,0
172,110,174,29584,12100,30276,0
2400,29952,30048,5760000,897122304,902882304,1
65780,2925,65845,4327008400,8555625,4335564025,1
4543,126,4544,20638849,15876,20647936,0
880,17589,17611,774400,309372921,310147321,1
87696,3078,87750,7690588416,9474084,7700062500,1
1242,14256,14310,1542564,203233536,204776100,1
8514,421400,421486,72488196,177577960000,177650448196,1
14214,1871,14011,202037796,3500641,196308121,0
184,23,185,33856,529,34225,0
36288,1320,36312,1316818944,1742400,1318561344,1
143617,6467,141636,20625842689,41822089,20060756496,0
155905,7039,154432,24306369025,49547521,23849242624,0
1598,37536,37570,2553604,1408951296,1411504900,1
1204,25872,25900,1449616,669360384,670810000,1
18240,1178,18278,332697600,1387684,334085284,1
1380,157,1382,1904400,24649,1909924,0
53874,4670,53344,2902407876,21808900,2845582336,0
100737,5040,100863,10147943169,25401600,10173344769,1
30,40,50,900,1600,2500,1
259,117,261,67081,13689,68121,0
289,122,291,83521,14884,84681,0
1008,3969,4095,1016064,15752961,16769025,1
2971,84,2972,8826841,7056,8832784,0
2755,130848,130877,7590025,17121199104,17128789129,1
61381,3812,59613,3767627161,14531344,3553709769,0
99792,3630,99858,9958443264,13176900,9971620164,1
2583,134,2584,6671889,17956,6677056,0
210,280,350,44100,78400,122500,1
17342,2399,17251,300744964,5755201,297597001,0
414,14280,14286,171396,203918400,204089796,1
12870,2160,13050,165636900,4665600,170302500,1
30324,3040,30476,919544976,9241600,928786576,1
4400,87945,88055,19360000,7734323025,7753683025,1
1400,480,1480,1960000,230400,2190400,1
25202,2522,24476,635140804,6360484,599074576,0
660,9889,9911,435600,97792321,98227921,1
13021,1290,12659,169546441,1664100,160250281,0
61248,1885,61277,3751317504,3553225,3754870729,1
3837,140,3838,14722569,19600,14730244,0
2026,2024,90,4104676,4096576,8100,1
1406,13320,13394,1976836,177422400,179399236,1
404,45,406,163216,2025,164836,0
1359,136,1361,1846881,18496,1852321,0
68880,3362,68962,4744454400,11303044,4755757444,1
0,0,0,0,0,0,1
14784,1288,14840,218566656,1658944,220225600,1
302721,10657,299102,91640003841,113571649,89462006404,0
58,56,60,3364,3136,3600,0
67320,3850,67430,4531982400,14822500,4546804900,1
291920,7209,292009,85217286400,51969681,85269256081,1
2405,103,2407,5784025,10609,5793649,0
37885,2644,37043,1435273225,6990736,1372183849,0
51136,3102,51230,2614890496,9622404,2624512900,1
6072,139590,139722,36869184,19485368100,19522237284,1
602,327,671,362404,106929,450241,0
149,100,150,22201,10000,22500,0
444,107,445,197136,11449,198025,0
15456,1408,15520,238887936,1982464,240870400,1
96,73,98,9216,5329,9604,0
9182,1375,9027,84309124,1890625,81486729,0
100098,7094,99256,10019609604,50324836,9851753536,0
999,18468,18495,998001,341067024,342065025,1
4512,54050,54238,20358144,2921402500,2941760644,1
239,72,241,57121,5184,58081,0
47,59,74,2209,3481,5476,0
42560,2184,42616,1811353600,4769856,1816123456,1
22952,3103,22905,526794304,9628609,524639025,0
54912,1690,54938,3015327744,2856100,3018183844,1
559,12012,12025,312481,144288144,144600625,1
702,13680,13698,492804,187142400,187635204,1
10967,1599,10826,120275089,2556801,117202276,0
13969,1776,13937,195132961,3154176,194239969,0
2420,118,2422,5856400,13924,5866084,0
41498,3752,40934,1722084004,14077504,1675592356,0
112897,6935,108312,12745732609,48094225,11731489344,0
23521,2015,23184,553237441,4060225,537497856,0
151200,4260,151260,22861440000,18147600,22879587600,1
81313,4665,80518,6611803969,21762225,6483148324,0
1569,127,1571,2461761,16129,2468041,0
1376,82,1378,1893376,6724,1898884,0
3971,100,3972,15768841,10000,15776784,0
1972,16704,16820,3888784,279023616,282912400,1
64,65,66,4096,4225,4356,0
71253,5096,71435,5076990009,25969216,5102959225,1
63001,3874,62275,3969126001,15007876,3878175625,0
1100,133,1101,1210000,17689,1212201,0
663,89,665,439569,7921,442225,0
1728,7680,7872,2985984,58982400,61968384,1
56305,3454,55297,3170253025,11930116,3057758209,0
299,1932,1955,89401,3732624,3822025,1
41184,3300,41316,1696121856,10890000,1707011856,1
9024,216482,216670,81432576,46864456324,46945888900,1
3010,123,3011,9060100,15129,9066121,0
2670,79,2671,7128900,6241,7134241,0
4350,54288,54462,18922500,2947186944,2966109444,1
76002,5342,74656,5776304004,28536964,5573518336,0
38788,3527,37149,1504508944,12439729,1380048201,0
4711,104,4712,22193521,10816,22202944,0
224,168,280,50176,28224,78400,1
5320,252672,252728,28302400,63843139584,63871441984,1
283,42,284,80089,1764,80656,0
1370,1368,74,1876900,1871424,5476,1
3168,640,3232,10036224,409600,10445824,1
3690,82984,83066,13616100,6886344256,6899960356,1
116,87,145,13456,7569,21025,1
1200,270,1230,1440000,72900,1512900,1
1886,87,1887,3556996,7569,3560769,0
69888,5184,70080,4884332544,26873856,4911206400,1
1020,2975,3145,1040400,8850625,9891025,1
1429,135,1431,2042041,18225,2047761,0
2720,23040,23200,7398400,530841600,538240000,1
376,8832,8840,141376,78004224,78145600,1
28329,2840,28471,802532241,8065600,810597841,1
875,10920,10955,765625,119246400,120012025,1
176,330,374,30976,108900,139876,1
92880,4224,92976,8626694400,17842176,8644536576,1
75,61,77,5625,3721,5929,0
365,28,366,133225,784,133956,0
5264,705,5311,27709696,497025,28206721,1
1172,150,1174,1373584,22500,1378276,0
249,55,251,62001,3025,63001,0
70560,3444,70644,4978713600,11861136,4990574736,1
2142,544,2210,4588164,295936,4884100,1
11881,1415,11784,141158161,2002225,138862656,0
99569,6611,98336,9913985761,43705321,9669968896,0
926,127,927,857476,16129,859329,0
1681,357,1658,2825761,127449,2748964,0
19405,1784,18543,376554025,3182656,343842849,0
141255,6424,141401,19952975025,41267776,19994242801,1
132717,6640,132883,17613802089,44089600,17657891689,1
140,105,175,19600,11025,30625,1
1219,132,1221,1485961,17424,1490841,0
677,100,678,458329,10000,459684,0
123466,7424,121650,15243853156,55115776,14798722500,0
95,96,97,9025,9216,9409,0
1564,122,1566,2446096,14884,2452356,0
2407,96,2408,5793649,9216,5798464,0
88104,6719,87457,7762314816,45144961,7648726849,0
432,576,720,186624,331776,518400,1
6075,246000,246075,36905625,60516000000,60552905625,1
552,1610,1702,304704,2592100,2896804,1
220524,4743,220575,48630834576,22496049,48653330625,1
114914,7510,113784,13205227396,56400100,12946798656,0
2014,93,2015,4056196,8649,4060225,0
53353,4273,50482,2846542609,18258529,2548432324,0
432,1920,1968,186624,3686400,3873024,1
1620,101,1622,2624400,10201,2630884,0
3402,35640,35802,11573604,1270209600,1281783204,1
1179,92,1181,1390041,8464,1394761,0
0,0,0,0,0,0,1
177120,4374,177174,31371494400,19131876,31390626276,1
8096,360,8104,65545216,129600,65674816,1
327,40,329,106929,1600,108241,0
19970,2174,19456,398800900,4726276,378535936,0
192660,5005,192725,37117875600,25050025,37142925625,1
1176,4032,4200,1382976,16257024,17640000,1
143,96,145,20449,9216,21025,0
672,145,674,451584,21025,454276,0
1055,88,1056,1113025,7744,1115136,0
1520,72192,72208,2310400,5211684864,5213995264,1
43681,3270,43321,1908029761,10692900,1876709041,0
24290,3148,22194,590004100,9909904,492573636,0
280,113,282,78400,12769,79524,0
40130,3978,39796,1610416900,15824484,1583721616,0
1224,20790,20826,1498176,432224100,433722276,1
37488,3266,37630,1405350144,10666756,1416016900,1
75072,3196,75140,5635805184,10214416,5646019600,1
141042,8399,139519,19892845764,70543201,19465551361,0
1036,69,1037,1073296,4761,1075369,0
960,2800,2960,921600,7840000,8761600,1
4674,95760,95874,21846276,9169977600,9191823876,1
372240,8366,372334,138562617600,69989956,138632607556,1
3654,158928,158970,13351716,25258109184,25271460900,1
5785,257400,257465,33466225,66254760000,66288226225,1
4555,138,4556,20748025,19044,20757136,0
6805,1124,6813,46308025,1263376,46416969,0
388080,8722,388178,150606086400,76073284,150682159684,1
53301,3340,52091,2840996601,11155600,2713472281,0
94068,3551,94135,8848788624,12609601,8861398225,1
2600,32448,32552,6760000,1052872704,1059632704,1
1104,145,1106,1218816,21025,1223236,0
548,109,550,300304,11881,302500,0
402132,8649,402225,161710145424,74805201,161784950625,1
1250,15600,15650,1562500,243360000,244922500,1
76000,3900,76100,5776000000,15210000,5791210000,1
327,73,329,106929,5329,108241,0
5041,722,4947,25411681,521284,24472809,0
2883,146,2884,8311689,21316,8317456,0
3680,828,3772,13542400,685584,14227984,1
148104,4422,148170,21934794816,19554084,21954348900,1
89,27,91,7921,729,8281,0
676,99,677,456976,9801,458329,0
14520,1386,14586,210830400,1920996,212751396,1
31322,2967,30671,981067684,8803089,940710241,0
2312,39270,39338,5345344,1542132900,1547478244,1
137761,6601,134602,18978093121,43573201,18117698404,0
351,110,352,123201,12100,123904,0
51745,3289,50918,2677545025,10817521,2592642724,0
14364,777,14385,206324496,603729,206928225,1
92072,6719,91289,8477253184,45144961,8333681521,0
6294,1175,6259,39614436,1380625,39175081,0
900,2625,2775,810000,6890625,7700625,1
258,5544,5550,66564,30735936,30802500,1
293940,6461,294011,86400723600,41744521,86442468121,1
26400,1078,26422,696960000,1162084,698122084,1
2,186,188,4,34596,35344,0
177,115,179,31329,13225,32041,0
844,117,846,712336,13689,715716,0
10376,1399,10065,107661376,1957201,101304225,0
215,48,217,46225,2304,47089,0
569,130,571,323761,16900,326041,0
44352,1365,44373,1967099904,1863225,1968963129,1
5016,437,5035,25160256,190969,25351225,1
1622,103,1624,2630884,10609,2637376,0
1416,590,1534,2005056,348100,2353156,1
800,126,802,640000,15876,643204,0
828,345,897,685584,119025,804609,1
68448,2914,68510,4685128704,8491396,4693620100,1
483,5060,5083,233289,25603600,25836889,1
41042,3514,39804,1684445764,12348196,1584358416,0
27362,2774,26104,748679044,7695076,681418816,0
495,46,496,245025,2116,246016,0
769,327,824,591361,106929,678976,0
176085,8008,176267,31005927225,64128064,31070055289,1
55217,3505,53682,3048917089,12285025,2881757124,0
800,7980,8020,640000,63680400,64320400,1
4232,97290,97382,17909824,9465344100,9483253924,1
506,380,626,256036,144400,391876,0
910,5880,5950,828100,34574400,35402500,1
8385,1204,8471,70308225,1449616,71757841,1
124873,6568,121207,15593266129,43138624,14691136849,0
695,118,696,483025,13924,484416,0
5494,184008,184090,30184036,33858944064,33889128100,1
592,110,594,350464,12100,352836,0
206449,8341,204362,42621189601,69572281,41763827044,0
41582,3535,40563,1729062724,12496225,1645356969,0
204969,10751,202936,42012290961,115584001,41183020096,0
684,6480,6516,467856,41990400,42458256,1
100802,6518,99320,10161043204,42484324,9864462400,0
349,62,350,121801,3844,122500,0
390,2912,2938,152100,8479744,8631844,1
2,48,50,4,2304,2500,0
1927,683,2010,3713329,466489,4040100,0
93912,2210,93938,8819463744,4884100,8824347844,1
181937,7584,182095,33101071969,57517056,33158589025,1
41665,3244,39763,1735972225,10523536,1581096169,0
303,80,305,91809,6400,93025,0
119925,6000,120075,14382005625,36000000,14418005625,1
2437,135,2439,5938969,18225,5948721,0
11,9,13,121,81,169,0
1214,63,1215,1473796,3969,1476225,0
1397,751,1572,1951609,564001,2471184,0
20160,1392,20208,406425600,1937664,408363264,1
83200,3264,83264,6922240000,10653696,6932893696,1
98400,2430,98430,9682560000,5904900,9688464900,1
4290,83600,83710,18404100,6988960000,7007364100,1
6750,253080,253170,45562500,64049486400,64095048900,1
63505,3767,62088,4032885025,14190289,3854919744,0
3397,72996,73075,11539609,5328416016,5339955625,1
8084,173712,173900,65351056,30175858944,30241210000,1
324,83,325,104976,6889,105625,0
10560,1008,10608,111513600,1016064,112529664,1
2168,121,2169,4700224,14641,4704561,0
467,69,469,218089,4761,219961,0
455700,9207,455793,207662490000,84768849,207747258849,1
2304,97,2306,5308416,9409,5317636,0
3504,1022,3650,12278016,1044484,13322500,1
3852,155,3853,14837904,24025,14845609,0
31,0,31,961,0,961,1
2574,125,2575,6625476,15625,6630625,0
60,53,61,3600,2809,3721,0
804,83,805,646416,6889,648025,0
136620,3003,136653,18665024400,9018009,18674042409,1
5061,682,4883,25613721,465124,23843689,0
41400,910,41410,1713960000,828100,1714788100,1
2288,14784,14960,5234944,218566656,223801600,1
9108,1840,9292,82955664,3385600,86341264,1
118321,5693,116706,13999859041,32410249,13620290436,0
190,9024,9026,36100,81432576,81468676,1
156702,7840,156898,24555516804,61465600,24616982404,1
4368,91676,91780,19079424,8404488976,8423568400,1
400,4992,5008,160000,24920064,25080064,1
86,84,88,7396,7056,7744,0
1368,74,1370,1871424,5476,1876900,1
2832,83520,83568,8020224,6975590400,6983610624,1
99,92,101,9801,8464,10201,0
5016,110295,110409,25160256,12164987025,12190147281,1
1120,3840,4000,1254400,14745600,16000000,1
32437,2432,31911,1052158969,5914624,1018311921,0
16368,1426,16430,267911424,2033476,269944900,1
85,86,87,7225,7396,7569,0
47355,2788,47437,2242496025,7772944,2250268969,1
146402,8280,144218,21433545604,68558400,20798831524,0
79464,1870,79486,6314527296,3496900,6318024196,1
0,0,0,0,0,0,1
210,280,350,44100,78400,122500,1
27665,2389,27402,765352225,5707321,750869604,0
3460,99,3461,11971600,9801,11978521,0
300,225,375,90000,50625,140625,1
90,672,678,8100,451584,459684,1
1938,176,1940,3755844,30976,3763600,0
8051,390432,390515,64818601,152437146624,152501965225,1
57122,4726,56472,3262922884,22335076,3189086784,0
31682,2944,30846,1003749124,8667136,951475716,0
399,77,401,159201,5929,160801,0
1251,100,1252,1565001,10000,1567504,0
2100,166,2102,4410000,27556,4418404,0
5508,223040,223108,30338064,49746841600,49777179664,1
49681,5141,45642,2468201761,26429881,2083192164,0
1127,12936,12985,1270129,167340096,168610225,1
5750,480,5770,33062500,230400,33292900,1
2720,115584,115616,7398400,13359661056,13367059456,1
174064,7740,174236,30298276096,59907600,30358183696,1
203361,8221,200222,41355696321,67584841,40088849284,0
130032,4730,130118,16908321024,22372900,16930693924,1
24482,3295,24447,599368324,10857025,597655809,0
181,180,19,32761,32400,361,1
68121,4872,68295,4640470641,23736384,4664207025,1
2867,87420,87467,8219689,7642256400,7650476089,1
82005,4828,82147,6724820025,23309584,6748129609,1
76232,5575,75273,5811317824,31080625,5666024529,0
1333,110,1335,1776889,12100,1782225,0
20700,455,20705,428490000,207025,428697025,1
533,135,535,284089,18225,286225,0
4600,105750,105850,21160000,11183062500,11204222500,1
18201,1687,17912,331276401,2845969,320839744,0
2240,126,2242,5017600,15876,5026564,0
3384,60865,60959,11451456,3704548225,3715999681,1
768,224,800,589824,50176,640000,1
857,130,859,734449,16900,737881,0
7344,420,7356,53934336,176400,54110736,1
3034,56088,56170,9205156,3145863744,3155068900,1
919,120,920,844561,14400,846400,0
4720,1062,4838,22278400,1127844,23406244,1
