side1^2,side2^2,side3^2,side1^2+side2^2,side1^2+side3^2,side2^2+side3^2,validity
18218520576,12960000,18231480576,18231480576,36450001152,18244440576,1
18593344,27550688256,27569281600,27569281600,27587874944,55119969856,1
672400,21316,675684,693716,1348084,697000,0
16451136,2772022500,2788473636,2788473636,2804924772,5560496136,1
1254400,14745600,16000000,16000000,17254400,30745600,1
793881,11881,797449,805762,1591330,809330,0
2359296,602800704,605160000,605160000,607519296,1207960704,1
14707225,12791610000,12806317225,12806317225,12821024450,25597927225,1
697225,12996,698896,710221,1396121,711892,0
21049744,5046681600,5067731344,5067731344,5088781088,10114412944,1
7970918400,33246756,8004165156,8004165156,15975083556,8037411912,1
1944810000,793881,1945603881,1945603881,3890413881,1946397762,1
4293001441,15976009,4198780804,4308977450,8491782245,4214756813,0
22752900,26569,22762441,22779469,45515341,22789010,0
5349969,11236,5359225,5361205,10709194,5370461,0
3470769,5691193600,5694664369,5694664369,5698135138,11385857969,1
6365529,1335171600,1341537129,1341537129,1347902658,2676708729,1
4202500,1764000000,1768202500,1768202500,1772405000,3532202500,1
1296,225,1521,1521,2817,1746,1
1600,39204,40804,40804,42404,80008,1
9000000,2020502500,2029502500,2029502500,2038502500,4050005000,1
2829124,509796,3254416,3338920,6083540,3764212,0
1281424,12100,1285956,1293524,2567380,1298056,0
1366115521,8661249,1343662336,1374776770,2709777857,1352323585,0
43681,4489,44521,48170,88202,49010,0
758641,7921,762129,766562,1520770,770050,0
254016,6084,260100,260100,514116,266184,1
69696,18939904,19009600,19009600,19079296,37949504,1
8479744,152100,8631844,8631844,17111588,8783944,1
4406304400,23648769,4238140201,4429953169,8644444601,4261788970,0
3481,1296,3721,4777,7202,5017,0
14017536,2361960000,2375977536,2375977536,2389995072,4737937536,1
11025,6724,11449,17749,22474,18173,0
129600,2560000,2689600,2689600,2819200,5249600,1
58018689,946729,50665924,58965418,108684613,51612653,0
8311689,21316,8317456,8333005,16629145,8338772,0
971007921,5382400,928969441,976390321,1899977362,934351841,0
14806022400,9492561,14815514961,14815514961,29621537361,14825007522,1
354832569,2944656,357777225,357777225,712609794,360721881,1
5972507524,28836900,5741395984,6001344424,11713903508,5770232884,0
2253001,3514118400,3516371401,3516371401,3518624402,7030489801,1
56070144,781456,56851600,56851600,112921744,57633056,1
760384,8100,763876,768484,1524260,771976,0
1118367364,9972964,1026561600,1128340328,2144928964,1036534564,0
47761921,6225025,22146436,53986946,69908357,28371461,0
3359889,23104,3363556,3382993,6723445,3386660,0
2437001956,16248961,2279012121,2453250917,4716014077,2295261082,0
2208436036,20939776,2179582596,2229375812,4388018632,2200522372,0
45212176,18977817600,19023029776,19023029776,19068241952,38000847376,1
9474084,15535129600,15544603684,15544603684,15554077768,31079733284,1
7096896,2425365504,2432462400,2432462400,2439559296,4857827904,1
12047841,12100,12054784,12059941,24102625,12066884,0
24940036,37249,24950025,24977285,49890061,24987274,0
1535121,23104,1540081,1558225,3075202,1563185,0
19600,11025,30625,30625,50225,41650,1
35426304,8493465600,8528891904,8528891904,8564318208,17022357504,1
26873856,44066406400,44093280256,44093280256,44120154112,88159686656,1
17424,9801,27225,27225,44649,37026,1
0,1444,1444,1444,1444,2888,1
2569374721,13010449,2368184896,2582385170,4937559617,2381195345,0
55686560400,26904969,55713465369,55713465369,111400025769,55740370338,1
444889,8649,447561,453538,892450,456210,0
142129,29811600,29953729,29953729,30095858,59765329,1
2333083204,20784481,2298147721,2353867685,4631230925,2318932202,0
777924,50176,828100,828100,1606024,878276,1
250905600,1046529,251952129,251952129,502857729,252998658,1
193600,1115136,1308736,1308736,1502336,2423872,1
8116801,12027070224,12035187025,12035187025,12043303826,24062257249,1
10764961,591361,11088900,11356322,21853861,11680261,0
41370624,46407499776,46448870400,46448870400,46490241024,92856370176,1
7441984,18769,7447441,7460753,14889425,7466210,0
3433609,30276,3441025,3463885,6874634,3471301,0
1183744,84934656,86118400,86118400,87302144,171053056,1
8503056,684502569,693005625,693005625,701508681,1377508194,1
2289169,209764,2424249,2498933,4713418,2634013,0
244985104,1347921,246333025,246333025,491318129,247680946,1
23011209,57600,23068809,23068809,46080018,23126409,1
15497511121,37466641,14796776164,15534977762,30294287285,14834242805,0
331776,21068100,21399876,21399876,21731652,42467976,1
447576336,1016064,448592400,448592400,896168736,449608464,1
7056000000,11764900,7067764900,7067764900,14123764900,7079529800,1
1,4356,4489,4357,4490,8845,0
429025,6561,431649,435586,860674,438210,0
131044,5625,131769,136669,262813,137394,0
215296,4356,217156,219652,432452,221512,0
2755600,19881,2762244,2775481,5517844,2782125,0
253009,11025,255025,264034,508034,266050,0
3625216,20164,3632836,3645380,7258052,3653000,0
7415276544,13439556,7428716100,7428716100,14843992644,7442155656,1
1019014084,9486400,931348324,1028500484,1950362408,940834724,0
57600,8265625,8323225,8323225,8380825,16588850,1
1874161,21316,1879641,1895477,3753802,1900957,0
8105409,3078030400,3086135809,3086135809,3094241218,6164166209,1
574564,12321,576081,586885,1150645,588402,0
4862025,4821913600,4826775625,4826775625,4831637650,9648689225,1
14907321,36519210000,36534117321,36534117321,36549024642,73053327321,1
3459600,32761,3467044,3492361,6926644,3499805,0
0,0,0,0,0,0,1
18879025,14267824704,14286703729,14286703729,14305582754,28554528433,1
108378565681,126922756,106013406409,108505488437,214391972090,106140329165,0
2286144,194481,2480625,2480625,4766769,2675106,1
67108864,1803649,65691025,68912513,132799889,67494674,0
1024144,12996,1028196,1037140,2052340,1041192,0
1089,295936,297025,297025,298114,592961,1
6561,5476,6889,12037,13450,12365,0
9784384,2822796900,2832581284,2832581284,2842365668,5655378184,1
310249,2116,311364,312365,621613,313480,0
451584,9025,452929,460609,904513,461954,0
17030250000,19580625,17049830625,17049830625,34080080625,17069411250,1
7322436,3073593600,3080916036,3080916036,3088238472,6154509636,1
432964,17161,435600,450125,868564,452761,0
4711586881,22838841,4305984400,4734425722,9017571281,4328823241,0
994009,13456,996004,1007465,1990013,1009460,0
746496,18769,749956,765265,1496452,768725,0
338964921,4210704,343175625,343175625,682140546,347386329,1
31629911104,16719921,31646631025,31646631025,63276542129,31663350946,1
22174681,10404,22184100,22185085,44358781,22194504,0
527076,10609,529984,537685,1057060,540593,0
2745649,19044,2752281,2764693,5497930,2771325,0
12397441,677329,12787776,13074770,25185217,13465105,0
2359296,338560000,340919296,340919296,343278592,679479296,1
699338025,1587600,700925625,700925625,1400263650,702513225,1
59536,10404,60516,69940,120052,70920,0
6853924,491774976,498628900,498628900,505482824,990403876,1
1742400,5041,1745041,1747441,3487441,1750082,0
303665476,4000000,289204036,307665476,592869512,293204036,0
40475044,1597696,40525956,42072740,81001000,42123652,0
25071872281,49702500,24570249001,25121574781,49642121282,24619951501,0
29412250000,12006225,29424256225,29424256225,58836506225,29436262450,1
273042576,893025,273935601,273935601,546978177,274828626,1
22486564,18225,22496049,22504789,44982613,22514274,0
50176,176400,226576,226576,276752,402976,1
10125124,3460262976,3470388100,3470388100,3480513224,6930651076,1
5817744,468332881,474150625,474150625,479968369,942483506,1
37419420481,63027721,36275011600,37482448202,73694432081,36338039321,0
142129,8100,143641,150229,285770,151741,0
3038049,3844,3041536,3041893,6079585,3045380,0
1,2500,2601,2501,2602,5101,0
218566656,5234944,223801600,223801600,442368256,229036544,1
116057529,1166400,117223929,117223929,233281458,118390329,1
24186724,13689,24196561,24200413,48383285,24210250,0
21316,28387584,28408900,28408900,28430216,56796484,1
11431161,94864,11526025,11526025,22957186,11620889,1
39226971364,68161536,39295132900,39295132900,78522104264,39363294436,1
1301405625,3610000,1305015625,1305015625,2606421250,1308625625,1
77729997601,101687056,76002219225,77831684657,153732216826,76103906281,0
3418801,161604,2601769,3580405,6020570,2763373,0
42237001,47379358224,47421595225,47421595225,47463832226,94800953449,1
0,10000,10000,10000,10000,20000,1
5329,1521,5625,6850,10954,7146,0
70756,831744,902500,902500,973256,1734244,1
18861649,12544,18870336,18874193,37731985,18882880,0
5184729,6168531600,6173716329,6173716329,6178901058,12342247929,1
846400,111513600,112360000,112360000,113206400,223873600,1
14584761,14884,14592400,14599645,29177161,14607284,0
3534400,13924,3541924,3548324,7076324,3555848,0
15575040000,23970816,15599010816,15599010816,31174050816,15622981632,1
1016064,447576336,448592400,448592400,449608464,896168736,1
294534244,4145296,283518244,298679540,578052488,287663540,0
6110784,28900,6120676,6139684,12231460,6149576,0
483025,5184,485809,488209,968834,490993,0
31005927225,64128064,31070055289,31070055289,62075982514,31134183353,1
2401,1440000,1442401,1442401,1444802,2882401,1
2137444,9025,2143296,2146469,4280740,2152321,0
30250000,275625,30525625,30525625,60775625,30801250,1
26873856,6866276769,6893150625,6893150625,6920024481,13759427394,1
62489025,135085651600,135148140625,135148140625,135210629650,270233792225,1
446054400,4064256,450118656,450118656,896173056,454182912,1
3572100,8281,3575881,3580381,7147981,3584162,0
28005264,27774222336,27802227600,27802227600,27830232864,55576449936,1
45171841,1270129,35141184,46441970,80313025,36411313,0
230593000401,210337009,226096446016,230803337410,456689446417,226306783025,0
21827584,5576953041,5598780625,5598780625,5620608209,11175733666,1
207936,3364,209764,211300,417700,213128,0
462400,260100,722500,722500,1184900,982600,1
304704,541696,846400,846400,1151104,1388096,1
3489424,11236,3496900,3500660,6986324,3508136,0
9746884,6561,9753129,9753445,19500013,9759690,0
1040400,2809,1042441,1043209,2082841,1045250,0
7519491225,14227984,7533719209,7533719209,15053210434,7547947193,1
248004,427000896,427248900,427248900,427496904,854249796,1
8761600,2994278400,3003040000,3003040000,3011801600,5997318400,1
42406144,14492307456,14534713600,14534713600,14577119744,29027021056,1
1392400,1211040000,1212432400,1212432400,1213824800,2423472400,1
40145331769,111492481,39333202276,40256824250,79478534045,39444694757,0
0,28900,28900,28900,28900,57800,1
656384400,3129361,659513761,659513761,1315898161,662643122,1
1860496,19881,1865956,1880377,3726452,1885837,0
1062961,17689,1067089,1080650,2130050,1084778,0
8381025,24964,8386816,8405989,16767841,8411780,0
8462281,29584,8468100,8491865,16930381,8497684,0
21025,9216,21316,30241,42341,30532,0
11881809,7396,11888704,11889205,23770513,11896100,0
64,81,100,145,164,181,0
4734976,300675600,305410576,305410576,310145552,606086176,1
2437001956,16248961,2279012121,2453250917,4716014077,2295261082,0
2872316836,18113536,2692156996,2890430372,5564473832,2710270532,0
5929,9801,15376,15730,21305,25177,0
427745124,5626384,415099876,433371508,842845000,420726260,0
21418384,42403046400,42424464784,42424464784,42445883168,84827511184,1
6915918244,35796289,6759306225,6951714533,13675224469,6795102514,0
529,0,529,529,1058,529,1
1638400,16641,1640961,1655041,3279361,1657602,0
300304,11881,302500,312185,602804,314381,0
5340832561,17297281,5103673600,5358129842,10444506161,5120970881,0
35093776,2405601,36735721,37499377,71829497,39141322,0
921600,6241,923521,927841,1845121,929762,0
4091137444,22268961,3908625361,4113406405,7999762805,3930894322,0
7403841,413449,7595536,7817290,14999377,8008985,0
26244,4096,26896,30340,53140,30992,0
112225,125888400,126000625,126000625,126112850,251889025,1
1946025,984202384,986148409,986148409,988094434,1970350793,1
11309769,26896,11316496,11336665,22626265,11343392,0
2310400,116964,2427364,2427364,4737764,2544328,1
0,0,0,0,0,0,1
3214849,12544,3218436,3227393,6433285,3230980,0
4507129,10000,4515625,4517129,9022754,4525625,0
45185284,2477476,46566976,47662760,91752260,49044452,0
4472934400,11778624,4484713024,4484713024,8957647424,4496491648,1
1030153216,3790809,1033944025,1033944025,2064097241,1037734834,1
14884,1849,15376,16733,30260,17225,0
9897316,11025,9903609,9908341,19800925,9914634,0
863008129,5257849,836250724,868265978,1699258853,841508573,0
7225,6084,7569,13309,14794,13653,0
13739590656,10316944,13749907600,13749907600,27489498256,13760224544,1
69789316,1537600,66487716,71326916,136277032,68025316,0
480249,19600,499849,499849,980098,519449,1
16168441,22500,16176484,16190941,32344925,16198984,0
4648336,11881,4652649,4660217,9300985,4664530,0
461519289,1806336,463325625,463325625,924844914,465131961,1
902500,5198400,6100900,6100900,7003400,11299300,1
180687364,3976036,178596496,184663400,359283860,182572532,0
1,2809,2916,2810,2917,5725,0
48441600,55696,48497296,48497296,96938896,48552992,1
0,2116,2116,2116,2116,4232,1
4183761124,27541504,4102402500,4211302628,8286163624,4129944004,0
3644281,21609,3651921,3665890,7296202,3673530,0
65025,3136,65536,68161,130561,68672,0
19518724,1747684,20830096,21266408,40348820,22577780,0
1560001,145161,1643524,1705162,3203525,1788685,0
3600,20736,24336,24336,27936,45072,1
1256641,61009,1065024,1317650,2321665,1126033,0
23716,0,23716,23716,47432,23716,1
6185169,34225,6195121,6219394,12380290,6229346,0
732893184,10214416,743107600,743107600,1476000784,753322016,1
13437678241,43520409,12521162404,13481198650,25958840645,12564682813,0
14631805444,56280004,14281206016,14688085448,28913011460,14337486020,0
88209,10609,89401,98818,177610,100010,0
7921,6724,8100,14645,16021,14824,0
1265224900,11723776,1232431236,1276948676,2497656136,1244155012,0
5329,2500,5625,7829,10954,8125,0
7971275524,44408896,7843936356,8015684420,15815211880,7888345252,0
23716,0,23716,23716,47432,23716,1
4601025,4857532416,4862133441,4862133441,4866734466,9719665857,1
20736,2116,21316,22852,42052,23432,0
184552225,5198400,189750625,189750625,374302850,194949025,1
14884,7744,15376,22628,30260,23120,0
3883782400,10227204,3894009604,3894009604,7777792004,3904236808,1
30976,3249,31684,34225,62660,34933,0
1174569984,4322241,1178892225,1178892225,2353462209,1183214466,1
590490000,3504384,593994384,593994384,1184484384,597498768,1
1822500,331240000,333062500,333062500,334885000,664302500,1
5640625,12723840000,12729480625,12729480625,12735121250,25453320625,1
90000,5017600,5107600,5107600,5197600,10125200,1
433056100,5494336,387538596,438550436,820594696,393032932,0
550564,386358336,386908900,386908900,387459464,773267236,1
18627856,3138800625,3157428481,3157428481,3176056337,6296229106,1
5040025,4624,5044516,5044649,10084541,5049140,0
1690000,2601,1692601,1692601,3382601,1695202,1
1296,1369,1369,2665,2665,2738,0
9253764,24025,9259849,9277789,18513613,9283874,0
4674244,835396,5400976,5509640,10075220,6236372,0
51984,29241,81225,81225,133209,110466,1
4100625,6724000000,6728100625,6728100625,6732201250,13452100625,1
1638630400,3240000,1641870400,1641870400,3280500800,1645110400,1
191684025,3952144,195636169,195636169,387320194,199588313,1
10588410000,4322241,10592732241,10592732241,21181142241,10597054482,1
120494529,2455489,120472576,122950018,240967105,122928065,0
54756,97344,152100,152100,206856,249444,1
284765625,1690000,286455625,286455625,571221250,288145625,1
21778970929,50268100,20712102889,21829239029,42491073818,20762370989,0
3159901369,29593600,2703272049,3189494969,5863173418,2732865649,0
76729,1296,77284,78025,154013,78580,0
44971140096,19936225,44991076321,44991076321,89962216417,45011012546,1
22810665024,28100601,22838765625,22838765625,45649430649,22866866226,1
1210000,6084,1214404,1216084,2424404,1220488,0
1758276,10609,1763584,1768885,3521860,1774193,0
1577042944,5803281,1582846225,1582846225,3159889169,1588649506,1
28900,2601,29584,31501,58484,32185,0
4112015625,24403600,4136419225,4136419225,8248434850,4160822825,1
976144,351900081,352876225,352876225,353852369,704776306,1
7001316,4199040000,4206041316,4206041316,4213042632,8405081316,1
1,2916,3025,2917,3026,5941,0
16573041,19717776400,19734349441,19734349441,19750922482,39452125841,1
586756,14161,588289,600917,1175045,602450,0
34596,74787904,74822500,74822500,74857096,149610404,1
3047260804,26368225,3009948769,3073629029,6057209573,3036316994,0
146076840000,59629284,146136469284,146136469284,292213309284,146196098568,1
4,24964,25600,24968,25604,50564,0
241926916,4368100,237283216,246295016,479210132,241651316,0
18225,9217296,9235521,9235521,9253746,18452817,1
2061523216,20930625,2038432201,2082453841,4099955417,2059362826,0
85525504,314721,85840225,85840225,171365729,86154946,1
49112064,28263998161,28313110225,28313110225,28362222289,56577108386,1
6530256100,31618129,6328361601,6561874229,12858617701,6359979730,0
289,169,324,458,613,493,0
26522500,966289,25999801,27488789,52522301,26966090,0
278055625,1937664,279993289,279993289,558048914,281930953,1
136072225,2262016,134954689,138334241,271026914,137216705,0
4674244,440896,4901796,5115140,9576040,5342692,0
1764,1600,1936,3364,3700,3536,0
69155856,2822400,71978256,71978256,141134112,74800656,1
8529261316,38825361,8301214321,8568086677,16830475637,8340039682,0
4844438404,26460736,4536561316,4870899140,9380999720,4563022052,0
142884,15681600,15824484,15824484,15967368,31506084,1
14017536,1192464,15210000,15210000,29227536,16402464,1
3175322500,22127616,3197450116,3197450116,6372772616,3219577732,1
0,0,0,0,0,0,1
33177600,369664,33547264,33547264,66724864,33916928,1
19132975684,72931600,18784895364,19205907284,37917871048,18857826964,0
3540369001,16289296,3273327369,3556658297,6813696370,3289616665,0
1758276,1142440000,1144198276,1144198276,1145956552,2286638276,1
1097066884,12418576,963109156,1109485460,2060176040,975527732,0
1768900,11449,1774224,1780349,3543124,1785673,0
3912484,515471616,519384100,519384100,523296584,1034855716,1
4075545600,9709456,4085255056,4085255056,8160800656,4094964512,1
360000,3062500,3422500,3422500,3782500,6485000,1
15006495001,52940176,13858704729,15059435177,28865199730,13911644905,0
4761,4489,5041,9250,9802,9530,0
1245456,24601600,25847056,25847056,27092512,50448656,1
1866326401,10491121,1835265600,1876817522,3701592001,1845756721,0
534361,246741264,247275625,247275625,247809986,494016889,1
26163225,19772859456,19799022681,19799022681,19825185906,39571882137,1
14561856,14161,14569489,14576017,29131345,14583650,0
0,1089,1089,1089,1089,2178,1
1865956,13689,1868689,1879645,3734645,1882378,0
12100,7569,12544,19669,24644,20113,0
797449,439992576,440790025,440790025,441587474,880782601,1
3363556,23409,3367225,3386965,6730781,3390634,0
2079360000,8673025,2088033025,2088033025,4167393025,2096706050,1
5546025,21904,5555449,5567929,11101474,5577353,0
14032516,484416,12348196,14516932,26380712,12832612,0
0,12996,12996,12996,12996,25992,1
1397264400,6661561,1403925961,1403925961,2801190361,1410587522,1
615833856,4674244,620508100,620508100,1236341956,625182344,1
53582400,1800964,55383364,55383364,108965764,57184328,1
29929,2116,30276,32045,60205,32392,0
608400,642318336,642926736,642926736,643535136,1285245072,1
7958245681,22108804,7710420481,7980354485,15668666162,7732529285,0
10020010000,15421329,10035431329,10035431329,20055441329,10050852658,1
783225,222784,1006009,1006009,1789234,1228793,1
608400,231040000,231648400,231648400,232256800,462688400,1
5067001,18769,5076009,5085770,10143010,5094778,0
3936256,943718400,947654656,947654656,951590912,1891373056,1
3844,1,3969,3845,7813,3970,0
1782950625,9296401,1655025124,1792247026,3437975749,1664321525,0
13531505625,25603600,13557109225,13557109225,27088614850,13582712825,1
49112064,28263998161,28313110225,28313110225,28362222289,56577108386,1
154256400,74529,154330929,154330929,308587329,154405458,1
5527201,20736,5536609,5547937,11063810,5557345,0
15681600,119025,15800625,15800625,31482225,15919650,1
8828481600,10150596,8838632196,8838632196,17667113796,8848782792,1
3572100,1092170304,1095742404,1095742404,1099314504,2187912708,1
85696707600,49773025,85746480625,85746480625,171443188225,85796253650,1
139428864,1943236,141372100,141372100,280800964,143315336,1
839898361,5721664,821223649,845620025,1661122010,826945313,0
76422564,42166158336,42242580900,42242580900,42319003464,84408739236,1
22429696,5730792804,5753222500,5753222500,5775652196,11484015304,1
1073348644,14288400,1063933924,1087637044,2137282568,1078222324,0
1444804,264196,1648656,1709000,3093460,1912852,0
40000,3364,40804,43364,80804,44168,0
18496,10404,28900,28900,47396,39304,1
29593600,11822647824,11852241424,11852241424,11881835024,23674889248,1
7784100,1866240000,1874024100,1874024100,1881808200,3740264100,1
581774400,6482116,588256516,588256516,1170030916,594738632,1
11370384,29929,11377129,11400313,22747513,11407058,0
7290000,1135420416,1142710416,1142710416,1150000416,2278130832,1
605284,17161,606841,622445,1212125,624002,0
44944,25281,70225,70225,115169,95506,1
26132544,32920473600,32946606144,32946606144,32972738688,65867079744,1
933156,4624,937024,937780,1870180,941648,0
5476,1849,5625,7325,11101,7474,0
0,0,0,0,0,0,1
55980324,105900779776,105956760100,105956760100,106012740424,211857539876,1
197136,2116,198916,199252,396052,201032,0
3286969,1123322256,1126609225,1126609225,1129896194,2249931481,1
17056900,5215150656,5232207556,5232207556,5249264456,10447358212,1
8116568464,40844881,7948970649,8157413345,16065539113,7989815530,0
1782866176,9809424,1792675600,1792675600,3575541776,1802485024,1
89712230400,57517056,89769747456,89769747456,179481977856,89827264512,1
3732624,17689,3736489,3750313,7469113,3754178,0
4809249,2220671376,2225480625,2225480625,2230289874,4446152001,1
1827904,16641,1833316,1844545,3661220,1849957,0
400800400,2205225,403005625,403005625,803806025,405210850,1
914578564,12348196,905047056,926926760,1819625620,917395252,0
6168688681,20575296,6043974049,6189263977,12212662730,6064549345,0
267289,4624,268324,271913,535613,272948,0
19915418884,72012196,19512737344,19987431080,39428156228,19584749540,0
6436369,2971994256,2978430625,2978430625,2984866994,5950424881,1
2650384,11881,2656900,2662265,5307284,2668781,0
282307204,5973136,280696516,288280340,563003720,286669652,0
14546596,13689,14554225,14560285,29100821,14567914,0
85696707600,49773025,85746480625,85746480625,171443188225,85796253650,1
505125625,2250000,507375625,507375625,1012501250,509625625,1
9654438049,27457600,9464760369,9681895649,19119198418,9492217969,0
76176,5929,76729,82105,152905,82658,0
22752900,26569,22762441,22779469,45515341,22789010,0
2989441,109561,2598544,3099002,5587985,2708105,0
5992704,482417296,488410000,488410000,494402704,970827296,1
22127616,4325955984,4348083600,4348083600,4370211216,8674039584,1
30482366464,30735936,30513102400,30513102400,60995468864,30543838336,1
1007173696,10182481,905347921,1017356177,1912521617,915530402,0
36590401,822649,36048016,37413050,72638417,36870665,0
5527201,20736,5536609,5547937,11063810,5557345,0
4765489,1628606736,1633372225,1633372225,1638137714,3261978961,1
4375822500,25969216,4401791716,4401791716,8777614216,4427760932,1
24285184,435600,24720784,24720784,49005968,25156384,1
487526400,883600,488410000,488410000,975936400,489293600,1
3249000000,8555625,3257555625,3257555625,6506555625,3266111250,1
28398241,571536,27426169,28969777,55824410,27997705,0
24336000000,40576900,24376576900,24376576900,48712576900,24417153800,1
8427240000,27562500,8454802500,8454802500,16882042500,8482365000,1
95883264,313600,96196864,96196864,192080128,96510464,1
17417928529,40106889,17087195524,17458035418,34505124053,17127302413,0
2169416929,19492225,2135179264,2188909154,4304596193,2154671489,0
1218816,18769,1221025,1237585,2439841,1239794,0
25421764,1276900,18215824,26698664,43637588,19492724,0
348100,2005056,2353156,2353156,2701256,4358212,1
3240000,260822500,264062500,264062500,267302500,524885000,1
2328676,25281,2334784,2353957,4663460,2360065,0
729,132496,133225,133225,133954,265721,1
3822025,11664,3829849,3833689,7651874,3841513,0
1430416,19321,1432809,1449737,2863225,1452130,0
2408704,5664669696,5667078400,5667078400,5669487104,11331748096,1
7462713769,16941456,7479655225,7479655225,14942368994,7496596681,1
34105600,1726596,35832196,35832196,69937796,37558792,1
5340686400,12723489,5353409889,5353409889,10694096289,5366133378,1
400689,11236,403225,411925,803914,414461,0
6355441,212521,6140484,6567962,12495925,6353005,0
72361,5625,73441,77986,145802,79066,0
1633284,32262400,33895684,33895684,35528968,66158084,1
10088193600,10850436,10099044036,10099044036,20187237636,10109894472,1
2440360000,3755844,2444115844,2444115844,4884475844,2447871688,1
4528384,11025,4536900,4539409,9065284,4547925,0
496710369,6170256,502880625,502880625,999590994,509050881,1
1018950241,6734025,998812816,1025684266,2017763057,1005546841,0
4900,1296,5184,6196,10084,6480,0
898704,11881,902500,910585,1801204,914381,0
512656,8649,515524,521305,1028180,524173,0
4639716,17161,4648336,4656877,9288052,4665497,0
13256881,722500,13682601,13979381,26939482,14405101,0
7306209,4747210000,4754516209,4754516209,4761822418,9501726209,1
2509056,213444,2722500,2722500,5231556,2935944,1
14295961,550564,14386849,14846525,28682810,14937413,0
82301184,1476225,83777409,83777409,166078593,85253634,1
17698849,24964,17707264,17723813,35406113,17732228,0
25887744,14898399481,14924287225,14924287225,14950174969,29822686706,1
21412761561,74839801,20971094596,21487601362,42383856157,21045934397,0
159201,12544,160801,171745,320002,173345,0
3136,1764,4900,4900,8036,6664,1
1256641,112784400,114041041,114041041,115297682,226825441,1
1920718276,18490000,1892772036,1939208276,3813490312,1911262036,0
144400,1849,145161,146249,289561,147010,0
80656,140625,219961,221281,300617,360586,0
8116568464,40844881,7948970649,8157413345,16065539113,7989815530,0
4710763225,14561856,4725325081,4725325081,9436088306,4739886937,1
12446784,3411409,3418801,15858193,15865585,6830210,0
90601,6084,91809,96685,182410,97893,0
32990183424,17438976,33007622400,33007622400,65997805824,33025061376,1
1328748304,11771761,1291180489,1340520065,2619928793,1302952250,0
5308416,427331584,432640000,432640000,437948416,859971584,1
