side1,side2,side3,side12,side22,side32,validity
419,4574,2492,175561,20921476,6210064,0
678,6725,1303,459684,45225625,1697809,0
434,47088,47090,188356,2217279744,2217468100,1
218088,934,218090,47562375744,872356,47563248100,1
330,1279,2362,108900,1635841,5579044,0
982,7736,4154,964324,59845696,17255716,0
129599,720,129601,16795900801,518400,16796419201,1
201,1981,3842,40401,3924361,14760964,0
276,19043,19045,76176,362635849,362712025,1
159,6942,8691,25281,48191364,75533481,0
991,5933,5472,982081,35200489,29942784,0
914,1770,8855,835396,3132900,78411025,0
66,1088,1090,4356,1183744,1188100,1
779,3237,763,606841,10478169,582169,0
640,2713,5061,409600,7360369,25613721,0
683,233244,233245,466489,54402763536,54403230025,1
18,80,82,324,6400,6724,1
933,435244,435245,870489,189437339536,189438210025,1
34595,372,34597,1196814025,138384,1196952409,1
182,6104,2336,33124,37258816,5456896,0
891,396940,396941,793881,157561363600,157562157481,1
60024,490,60026,3602880576,240100,3603120676,1
63,6220,8470,3969,38688400,71740900,0
82824,407,82825,6859814976,165649,6859980625,1
227528,954,227530,51768990784,910116,51769900900,1
971,3325,8397,942841,11055625,70509609,0
189,1283,9294,35721,1646089,86378436,0
617,5668,1770,380689,32126224,3132900,0
378,35720,35722,142884,1275918400,1276061284,1
126504,503,126505,16003262016,253009,16003515025,1
240,14399,14401,57600,207331201,207388801,1
20200,201,20201,408040000,40401,408080401,1
978,7626,9799,956484,58155876,96020401,0
79523,564,79525,6323907529,318096,6324225625,1
121,9788,1397,14641,95804944,1951609,0
3599,120,3601,12952801,14400,12967201,1
891,396940,396941,793881,157561363600,157562157481,1
119,7080,7081,14161,50126400,50140561,1
442,1822,4417,195364,3319684,19509889,0
74,3268,4622,5476,10679824,21362884,0
360400,849,360401,129888160000,720801,129888880801,1
269,300,1611,72361,90000,2595321,0
96,2303,2305,9216,5303809,5313025,1
753,9434,5234,567009,89000356,27394756,0
137812,525,137813,18992147344,275625,18992422969,1
218,8813,7550,47524,77668969,57002500,0
625,4065,3488,390625,16524225,12166144,0
175,9306,4036,30625,86601636,16289296,0
58,4836,938,3364,23386896,879844,0
716,6675,5360,512656,44555625,28729600,0
80,2438,1484,6400,5943844,2202256,0
608,8363,7319,369664,69939769,53567761,0
618,95480,95482,381924,9116430400,9116812324,1
131043,724,131045,17172267849,524176,17172792025,1
763,291084,291085,582169,84729895056,84730477225,1
131768,726,131770,17362805824,527076,17363332900,1
606,8045,3016,367236,64722025,9096256,0
89999,600,90001,8099820001,360000,8100180001,1
293,4983,3057,85849,24830289,9345249,0
213,3444,3212,45369,11861136,10316944,0
815,2755,4643,664225,7590025,21557449,0
160800,802,160802,25856640000,643204,25857283204,1
626,9895,2606,391876,97911025,6791236,0
372384,863,372385,138669843456,744769,138670588225,1
22260,211,22261,495507600,44521,495552121,1
28,195,197,784,38025,38809,1
181,16380,16381,32761,268304400,268337161,1
12640,159,12641,159769600,25281,159794881,1
917,5862,7630,840889,34363044,58216900,0
17860,189,17861,318979600,35721,319015321,1
876,5654,382,767376,31967716,145924,0
519,7570,2183,269361,57304900,4765489,0
648,104975,104977,419904,11019750625,11020170529,1
407,82824,82825,165649,6859814976,6859980625,1
576,82943,82945,331776,6879541249,6879873025,1
779,967,5107,606841,935089,26081449,0
731,3992,7194,534361,15936064,51753636,0
63503,504,63505,4032631009,254016,4032885025,1
202499,900,202501,41005845001,810000,41006655001,1
193,1209,3310,37249,1461681,10956100,0
153663,784,153665,23612317569,614656,23612932225,1
556,77283,77285,309136,5972662089,5972971225,1
982,241080,241082,964324,58119566400,58120530724,1
122,4063,5300,14884,16507969,28090000,0
936,6038,417,876096,36457444,173889,0
280500,749,280501,78680250000,561001,78680811001,1
440860,939,440861,194357539600,881721,194358421321,1
31,8468,9186,961,71707024,84382596,0
827,2359,8140,683929,5564881,66259600,0
343620,829,343621,118074704400,687241,118075391641,1
348,9819,7190,121104,96412761,51696100,0
916,8264,9070,839056,68293696,82264900,0
329,4825,28,108241,23280625,784,0
458,7881,2538,209764,62110161,6441444,0
795,6628,6131,632025,43930384,37589161,0
750,8239,1497,562500,67881121,2241009,0
414960,911,414961,172191801600,829921,172192631521,1
546,8469,58,298116,71723961,3364,0
255,151,9735,65025,22801,94770225,0
1848,86,1850,3415104,7396,3422500,1
123504,497,123505,15253238016,247009,15253485025,1
100,2499,2501,10000,6245001,6255001,1
351,8838,3037,123201,78110244,9223369,0
373,1803,1022,139129,3250809,1044484,0
956,9748,2336,913936,95023504,5456896,0
16744,183,16745,280361536,33489,280395025,1
577,4876,1720,332929,23775376,2958400,0
94248,614,94250,8882685504,376996,8883062500,1
982,7766,7886,964324,60310756,62188996,0
310,1231,5533,96100,1515361,30614089,0
905,5789,3372,819025,33512521,11370384,0
582,9474,6567,338724,89756676,43125489,0
230520,679,230521,53139470400,461041,53139931441,1
19599,280,19601,384120801,78400,384199201,1
433,93744,93745,187489,8787937536,8788125025,1
47,8101,9843,2209,65626201,96884649,0
77224,393,77225,5963546176,154449,5963700625,1
850,180624,180626,722500,32625029376,32625751876,1
481,115680,115681,231361,13381862400,13382093761,1
290,21024,21026,84100,442008576,442092676,1
389,3057,6949,151321,9345249,48288601,0
652,5456,2460,425104,29767936,6051600,0
752,141375,141377,565504,19986890625,19987456129,1
259,33540,33541,67081,1124931600,1124998681,1
332,3899,72,110224,15202201,5184,0
492,60515,60517,242064,3662065225,3662307289,1
999,499000,499001,998001,249001000000,249001998001,1
168099,820,168101,28257273801,672400,28257946201,1
871,379320,379321,758641,143883662400,143884421041,1
922,8563,4331,850084,73324969,18757561,0
303,5368,9073,91809,28815424,82319329,0
130,2940,3949,16900,8643600,15594601,0
274,495,7264,75076,245025,52765696,0
246,15128,15130,60516,228856384,228916900,1
15375,248,15377,236390625,61504,236452129,1
163,6379,5271,26569,40691641,27783441,0
389,3631,3441,151321,13184161,11840481,0
194,8937,6369,37636,79869969,40564161,0
266,4791,429,70756,22953681,184041,0
316012,795,316013,99863584144,632025,99864216169,1
330,724,4071,108900,524176,16573041,0
8648,186,8650,74787904,34596,74822500,1
25,312,313,625,97344,97969,1
76728,554,76730,5887185984,306916,5887492900,1
792,156815,156817,627264,24590944225,24591571489,1
42340,291,42341,1792675600,84681,1792760281,1
627,4549,7313,393129,20693401,53479969,0
16,1793,175,256,3214849,30625,0
125,7812,7813,15625,61027344,61042969,1
366,33488,33490,133956,1121446144,1121580100,1
653,2071,4015,426409,4289041,16120225,0
37264,273,37265,1388605696,74529,1388680225,1
475,8587,7067,225625,73736569,49942489,0
280500,749,280501,78680250000,561001,78680811001,1
93744,433,93745,8787937536,187489,8788125025,1
119,8200,5429,14161,67240000,29474041,0
908,206115,206117,824464,42483393225,42484217689,1
264264,727,264265,69835461696,528529,69835990225,1
214,6905,1233,45796,47679025,1520289,0
649,210600,210601,421201,44352360000,44352781201,1
705,5115,250,497025,26163225,62500,0
164835,812,164837,27170577225,659344,27171236569,1
914,8362,8348,835396,69923044,69689104,0
839,9990,9331,703921,99800100,87067561,0
411324,907,411325,169187432976,822649,169188255625,1
188,8798,8650,35344,77404804,74822500,0
5,12,13,25,144,169,1
69,5540,2717,4761,30691600,7382089,0
862,2458,57,743044,6041764,3249,0
104,1913,1551,10816,3659569,2405601,0
787,309684,309685,619369,95904179856,95904799225,1
884,195363,195365,781456,38166701769,38167483225,1
198,9800,9802,39204,96040000,96079204,1
836,174723,174725,698896,30528126729,30528825625,1
440,7248,5256,193600,52533504,27625536,0
765,9900,6334,585225,98010000,40119556,0
54780,331,54781,3000848400,109561,3000957961,1
30275,348,30277,916575625,121104,916696729,1
17688,266,17690,312865344,70756,312936100,1
113568,674,113570,12897690624,454276,12898144900,1
109044,467,109045,11890593936,218089,11890812025,1
362100,851,362101,131116410000,724201,131117134201,1
438,47960,47962,191844,2300161600,2300353444,1
147,9588,581,21609,91929744,337561,0
247,884,1676,61009,781456,2808976,0
192,8656,6686,36864,74926336,44702596,0
256,16383,16385,65536,268402689,268468225,1
161880,569,161881,26205134400,323761,26205458161,1
976,4257,3411,952576,18122049,11634921,0
11400,151,11401,129960000,22801,129982801,1
493,9356,8245,243049,87534736,67980025,0
9999,200,10001,99980001,40000,100020001,1
622,191,4841,386884,36481,23435281,0
353,3959,4244,124609,15673681,18011536,0
572,4605,1454,327184,21206025,2114116,0
775,300312,300313,600625,90187297344,90187897969,1
228,5103,9263,51984,26040609,85803169,0
375,8479,7930,140625,71893441,62884900,0
906,3688,1485,820836,13601344,2205225,0
470,55224,55226,220900,3049690176,3049911076,1
989,1338,5619,978121,1790244,31573161,0
243,29524,29525,59049,871666576,871725625,1
213,4171,3932,45369,17397241,15460624,0
189,108,3483,35721,11664,12131289,0
974,237168,237170,948676,56248660224,56249608900,1
14620,171,14621,213744400,29241,213773641,1
654,665,5901,427716,442225,34821801,0
280500,749,280501,78680250000,561001,78680811001,1
99224,630,99226,9845402176,396900,9845799076,1
143,24,145,20449,576,21025,1
24420,221,24421,596336400,48841,596385241,1
217,6351,1343,47089,40335201,1803649,0
377,9294,7458,142129,86378436,55621764,0
214368,926,214370,45953639424,857476,45954496900,1
766,146688,146690,586756,21517369344,21517956100,1
835,3334,7265,697225,11115556,52780225,0
562,78960,78962,315844,6234681600,6234997444,1
999,3911,2788,998001,15295921,7772944,0
666,9527,5046,443556,90763729,25462116,0
773,5723,5624,597529,32752729,31629376,0
214,11448,11450,45796,131056704,131102500,1
502,7932,5856,252004,62916624,34292736,0
915,418612,418613,837225,175236006544,175236843769,1
240,3498,109,57600,12236004,11881,0
257044,717,257045,66071617936,514089,66072132025,1
822,5918,9917,675684,35022724,98346889,0
965,1129,3054,931225,1274641,9326916,0
89464,423,89465,8003807296,178929,8003986225,1
27,3442,8499,729,11847364,72233001,0
111,6046,1046,12321,36554116,1094116,0
431,9696,9970,185761,94012416,99400900,0
482,58080,58082,232324,3373286400,3373518724,1
559,5989,7807,312481,35868121,60949249,0
11400,151,11401,129960000,22801,129982801,1
999,499000,499001,998001,249001000000,249001998001,1
32,9210,2574,1024,84824100,6625476,0
621,5012,4909,385641,25120144,24098281,0
832,8077,8343,692224,65237929,69605649,0
122499,700,122501,15006005001,490000,15006495001,1
69564,373,69565,4839150096,139129,4839289225,1
106,2808,2810,11236,7884864,7896100,1
70,4706,4637,4900,22146436,21501769,0
284,1894,5502,80656,3587236,30272004,0
146340,541,146341,21415395600,292681,21415688281,1
131,4540,4153,17161,20611600,17247409,0
165,5800,1490,27225,33640000,2220100,0
832,9810,1304,692224,96236100,1700416,0
973,473364,473365,946729,224073476496,224074423225,1
13923,236,13925,193849929,55696,193905625,1
8844,133,8845,78216336,17689,78234025,1
787,5410,2529,619369,29268100,6395841,0
526,5341,2,276676,28526281,4,0
203,20604,20605,41209,424524816,424566025,1
778,6420,6631,605284,41216400,43970161,0
135,4457,6088,18225,19864849,37063744,0
233288,966,233290,54423290944,933156,54424224100,1
1763,84,1765,3108169,7056,3115225,1
332,8973,7768,110224,80514729,60341824,0
102399,640,102401,10485555201,409600,10485964801,1
248003,996,248005,61505488009,992016,61506480025,1
27888,334,27890,777740544,111556,777852100,1
319200,799,319201,101888640000,638401,101889278401,1
969,5566,7562,938961,30980356,57183844,0
4224,130,4226,17842176,16900,17859076,1
849,360400,360401,720801,129888160000,129888880801,1
166464,577,166465,27710263296,332929,27710596225,1
82368,574,82370,6784487424,329476,6784816900,1
1295,72,1297,1677025,5184,1682209,1
677,2775,8230,458329,7700625,67732900,0
940,220899,220901,883600,48796368201,48797251801,1
946,223728,223730,894916,50054217984,50055112900,1
636,853,3356,404496,727609,11262736,0
733,268644,268645,537289,72169598736,72170136025,1
231,3416,9666,53361,11669056,93431556,0
113,6525,2484,12769,42575625,6170256,0
440,48399,48401,193600,2342463201,2342656801,1
772,381,4118,595984,145161,16957924,0
604,3034,2197,364816,9205156,4826809,0
156240,559,156241,24410937600,312481,24411250081,1
22260,211,22261,495507600,44521,495552121,1
22499,300,22501,506205001,90000,506295001,1
162,6409,5564,26244,41075281,30958096,0
248512,705,248513,61758214144,497025,61758711169,1
123200,702,123202,15178240000,492804,15178732804,1
842,5674,5514,708964,32194276,30404196,0
623,9894,2978,388129,97891236,8868484,0
376,1304,8458,141376,1700416,71537764,0
404,7652,1055,163216,58553104,1113025,0
885,3067,2422,783225,9406489,5866084,0
679,5190,2910,461041,26936100,8468100,0
251340,709,251341,63171795600,502681,63172298281,1
485,2948,3402,235225,8690704,11573604,0
64008,506,64010,4097024064,256036,4097280100,1
939,971,8463,881721,942841,71622369,0
35644,267,35645,1270494736,71289,1270566025,1
59,7061,9029,3481,49857721,81522841,0
185440,609,185441,34387993600,370881,34388364481,1
843,355324,355325,710649,126255144976,126255855625,1
214,6414,8689,45796,41139396,75498721,0
517,133644,133645,267289,17860718736,17860986025,1
451,1805,5583,203401,3258025,31169889,0
38920,279,38921,1514766400,77841,1514844241,1
41,840,841,1681,705600,707281,1
1,0,1,1,0,1,1
14,48,50,196,2304,2500,1
40803,404,40805,1664884809,163216,1665048025,1
892,3565,990,795664,12709225,980100,0
1443,76,1445,2082249,5776,2088025,1
190968,874,190970,36468777024,763876,36469540900,1
283,1671,5632,80089,2792241,31719424,0
183,16744,16745,33489,280361536,280395025,1
748,139875,139877,559504,19565015625,19565575129,1
926,214368,214370,857476,45953639424,45954496900,1
891,6273,3240,793881,39350529,10497600,0
110888,666,110890,12296148544,443556,12296592100,1
826,9076,7221,682276,82373776,52142841,0
902,6012,5773,813604,36144144,33327529,0
273,515,8670,74529,265225,75168900,0
457924,957,457925,209694389776,915849,209695305625,1
726,131768,131770,527076,17362805824,17363332900,1
579,167620,167621,335241,28096464400,28096799641,1
477264,977,477265,227780925696,954529,227781880225,1
492,60515,60517,242064,3662065225,3662307289,1
10,5364,7099,100,28772496,50395801,0
213,1689,1475,45369,2852721,2175625,0
287,8052,3545,82369,64834704,12567025,0
908,206115,206117,824464,42483393225,42484217689,1
332,27555,27557,110224,759278025,759388249,1
96,2303,2305,9216,5303809,5313025,1
757,7607,9397,573049,57866449,88303609,0
550,5260,3152,302500,27667600,9935104,0
452200,951,452201,204484840000,904401,204485744401,1
605,9645,4097,366025,93026025,16785409,0
15312,175,15313,234457344,30625,234487969,1
218088,934,218090,47562375744,872356,47563248100,1
978,319,1630,956484,101761,2656900,0
374,7352,1611,139876,54051904,2595321,0
717,9952,8597,514089,99042304,73908409,0
442,48840,48842,195364,2385345600,2385540964,1
875,6966,7573,765625,48525156,57350329,0
756,338,7070,571536,114244,49984900,0
209,21840,21841,43681,476985600,477029281,1
304,3544,5587,92416,12559936,31214569,0
591,174640,174641,349281,30499129600,30499478881,1
183,16744,16745,33489,280361536,280395025,1
14160,238,14162,200505600,56644,200562244,1
49,3851,6547,2401,14830201,42863209,0
