side12+side22,side12+side32,side22+side32,validity
119767402,226306705,109281785,0
41243517225,41261792850,82468758825,1
361228036,364489672,719194436,1
1822500,1965384,3502116,1
18745443396,18776646792,37459683396,1
354945600,708084864,356751936,1
1016079376,2028846352,1019391776,1
1659898820,3254408840,1623755972,0
7056012100,13892158120,6910663652,0
93091820417,183653081866,90791269801,0
18232900,18825800,35872900,1
48881620328,96574465604,47949039524,0
71757841,142066066,73207457,1
1518850,1520005,667013,0
16554492341,32424154082,15943351541,0
3423545,6800674,3430921,0
73921,139921,74450,0
459202041,918018441,459587682,1
17956,35912,17956,1
908882,909781,404101,0
1134975922,2207492801,1084414321,0
15689,17113,15874,0
6344656756,12365506952,6080473396,0
4225,4225,8450,1
11053153634,21784464833,10830857249,0
1137674,2230274,1141898,0
3323291904,6641051904,3328823808,1
18348869764,18397061128,36649548164,1
8210172100,8225025416,16405490884,1
6407948468,12641949640,6313179700,0
3155967684,6309913284,3157989768,1
1349140,2668052,1353760,0
24059825,48108241,24069634,0
150006499085,296059354330,146371485013,0
3328361,6624802,3335641,0
213890625,427518081,214153794,1
2909955136,5810423872,2919441536,1
7955424578,15706156225,7799282305,0
229704336,230794272,458318736,1
60877,102605,61330,0
5009866,9999394,5018810,0
