side1,side2,side3,side1^2,side2^2,side3^2,validity
137294,137332,3268,18849642436,18860078224,10679824,0
178650,5250,178575,31915822500,27562500,31889030625,0
92448,6048,92256,8546632704,36578304,8511169536,0
15325,15350,900,234855625,235622500,810000,0
28392,28470,2106,806105664,810540900,4435236,1
5811,264,5805,33767721,69696,33698025,1
3710,3724,336,13764100,13868176,112896,0
144625,144714,5162,20916390625,20942141796,26646244,0
4872,103544,103656,23736384,10721359936,10744566336,0
3078,29160,29322,9474084,850305600,859779684,1
0,-76,76,0,5776,5776,1
1044,3045,3219,1089936,9272025,10361961,1
2695,31680,31790,7263025,1003622400,1010604100,0
5859,6045,1488,34327881,36542025,2214144,1
57159,2484,57105,3267151281,6170256,3260981025,1
46575,46737,3888,2169230625,2184347169,15116544,1
7372,272861,272958,54346384,74453125321,74506069764,0
1368,25974,26010,1871424,674648676,676520100,1
232951,5751,232880,54266168401,33074001,54233094400,1
290570,290668,7644,84430924900,84487886224,58430736,0
22425,22503,1872,502880625,506385009,3504384,1
1386,357,1344,1920996,127449,1806336,0
62402,3198,62320,3894009604,10227204,3883782400,1
4958,80586,80734,24581764,6494103396,6517978756,0
19648,1152,19616,386043904,1327104,384787456,0
350,840,910,122500,705600,828100,1
1368,24660,24696,1871424,608115600,609892416,0
1000,280,960,1000000,78400,921600,1
175890,175956,4884,30937292100,30960513936,23853456,0
45,36,54,2025,1296,2916,0
25914,1218,25886,671535396,1483524,670084996,0
118391,4641,118300,14016428881,21538881,13994890000,1
8722,213600,213778,76073284,45624960000,45701033284,1
2728,42240,42328,7441984,1784217600,1791659584,1
4824,492,4800,23270976,242064,23040000,0
189600,189758,7742,35948160000,36008098564,59938564,1
19200,19240,1240,368640000,370177600,1537600,1
648,702,270,419904,492804,72900,1
6970,1066,6888,48580900,1136356,47444544,1
3276,360,3258,10732176,129600,10614564,0
113582,3782,113521,12900870724,14303524,12887017441,0
0,120,60,0,14400,3600,0
4810,88920,89050,23136100,7906766400,7929902500,1
3075,30000,30150,9455625,900000000,909022500,0
2178,35904,35970,4743684,1289097216,1293840900,1
1178,403,1116,1387684,162409,1245456,0
97281,3969,97200,9463592961,15752961,9447840000,1
3454,286,3443,11930116,81796,11854249,0
2730,672,2646,7452900,451584,7001316,1
3053,52675,52761,9320809,2774655625,2783723121,0
136,170,102,18496,28900,10404,1
6776,6888,1288,45914176,47444544,1658944,0
3240,3260,370,10497600,10627600,136900,0
786,57,784,617796,3249,614656,0
24354,1647,24300,593117316,2712609,590490000,0
675,3888,3942,455625,15116544,15539364,0
128874,7050,128686,16608507876,49702500,16560086596,0
46913,2881,46827,2200829569,8300161,2192767929,0
120,60,120,14400,3600,14400,0
244319,5369,244260,59691773761,28826161,59662947600,1
58867,58953,3225,3465323689,3475456209,10400625,0
28900,1520,28860,835210000,2310400,832899600,1
0,0,0,0,0,0,1
3944,57120,57256,15555136,3262694400,3278249536,1
968,984,184,937024,968256,33856,0
260820,260883,5733,68027072400,68059939689,32867289,1
265024,265088,5888,70237720576,70271647744,34668544,0
4760,83232,83368,22657600,6927565824,6950223424,1
784,19200,19216,614656,368640000,369254656,1
3476,38157,38315,12082576,1455956649,1468039225,1
608,11544,11560,369664,133263936,133633600,1
19093,19154,1586,364542649,366875716,2515396,0
10528,10622,1410,110838784,112826884,1988100,1
714,336,630,509796,112896,396900,1
2451,25137,25251,6007401,631868769,637613001,0
138098,4002,138040,19071057604,16016004,19055041600,1
3078,41496,41610,9474084,1721918016,1731392100,1
484,486,45,234256,236196,2025,0
5472,131271,131385,29942784,17232075441,17262018225,1
8410,986,8352,70728100,972196,69755904,1
7630,462,7616,58216900,213444,58003456,1
5795,176700,176795,33582025,31222890000,31256472025,1
135660,6230,135520,18403635600,38812900,18365670400,0
30492,30548,1876,929762064,933180304,3519376,0
3612,860,3526,13046544,739600,12432676,0
2639,58725,58783,6964321,3448625625,3455441089,0
42653,1053,42640,1819278409,1108809,1818169600,1
7524,1056,7458,56610576,1115136,55621764,0
0,15,15,0,225,225,1
3300,3355,605,10890000,11256025,366025,1
40733,40887,3619,1659177289,1671746769,13097161,0
155,2400,2405,24025,5760000,5784025,1
2376,49950,50004,5645376,2495002500,2500400016,0
16,30,34,256,900,1156,1
83,19,81,6889,361,6561,0
0,-95,95,0,9025,9025,1
968,5280,5368,937024,27878400,28815424,1
157092,157145,4081,24677896464,24694551025,16654561,1
395,316,474,156025,99856,224676,0
132,44,132,17424,1936,17424,0
209933,4717,209880,44071864489,22250089,44049614400,1
21014,912,20995,441588196,831744,440790025,0
4928,189696,189760,24285184,35984572416,36008857600,1
23232,23328,2160,539725824,544195584,4665600,0
7920,1160,7840,62726400,1345600,61465600,0
2185,11495,11685,4774225,132135025,136539225,0
2132,468,2080,4545424,219024,4326400,1
33762,1088,33745,1139872644,1183744,1138725025,0
144,156,60,20736,24336,3600,1
10640,960,10600,113209600,921600,112360000,0
83335,83370,2450,6944722225,6950556900,6002500,0
5568,133574,133690,31002624,17842013476,17873016100,1
111807,111834,2484,12500805249,12506843556,6170256,0
202384,4816,202328,40959283456,23193856,40936619584,0
5767,102384,102542,33258289,10482483456,10514861764,0
1105,425,1020,1221025,180625,1040400,1
104975,105070,4560,11019750625,11039704900,20793600,0
702,4394,4446,492804,19307236,19766916,0
27544,2200,27456,758671936,4840000,753831936,1
4092,792,4026,16744464,627264,16208676,0
405,3024,3051,164025,9144576,9308601,1
23294,23332,1368,542610436,544382224,1871424,0
55874,3276,55783,3121903876,10732176,3111743089,0
1792,48416,48448,3211264,2344109056,2347208704,0
-56,56,0,3136,3136,0,1
44298,2898,44206,1962312804,8398404,1954170436,0
3350,112200,112250,11222500,12588840000,12600062500,1
4646,920,4554,21585316,846400,20738916,1
3105,69828,69897,9641025,4875949584,4885590609,1
0,104,52,0,10816,2704,0
495,6561,6579,245025,43046721,43283241,0
105378,6279,105196,11104522884,39425841,11066198416,0
7224,296270,296356,52186176,87775912900,87826878736,0
406550,8742,406456,165282902500,76422564,165206479936,1
82869,82938,3450,6867271161,6878711844,11902500,0
4437,94299,94401,19686969,8892301401,8911548801,0
63000,63025,1775,3969000000,3972150625,3150625,1
2220,33263,33337,4928400,1106427169,1111355569,1
750,810,330,562500,656100,108900,0
2976,35650,35774,8856576,1270922500,1279779076,1
138432,3008,138400,19163418624,9048064,19154560000,0
1050,13104,13146,1102500,171714816,172817316,1
148070,6298,147936,21924724900,39664804,21885060096,1
1692,15181,15275,2862864,230462761,233325625,1
8,10,6,64,100,36,1
53430,2886,53352,2854764900,8328996,2846435904,1
350,280,210,122500,78400,44100,1
14256,2088,14112,203233536,4359744,199148544,0
129370,6630,129200,16736596900,43956900,16692640000,1
2000,2050,450,4000000,4202500,202500,1
260,3375,3385,67600,11390625,11458225,1
12980,13039,1239,168480400,170015521,1535121,1
174,174,0,30276,30276,0,1
67616,2080,67584,4571923456,4326400,4567597056,1
2024,44572,44616,4096576,1986663184,1990587456,0
3410,45198,45322,11628100,2042859204,2054083684,0
3135,51680,51775,9828225,2670822400,2680650625,1
2788,23616,23780,7772944,557715456,565488400,1
820,32810,32820,672400,1076496100,1077152400,0
273,455,364,74529,207025,132496,1
241920,242016,6816,58525286400,58571744256,46457856,1
2254,55200,55246,5080516,3047040000,3052120516,1
4623,159460,159527,21372129,25427491600,25448863729,1
209,1980,1991,43681,3920400,3964081,1
2150,46200,46250,4622500,2134440000,2139062500,1
133650,133782,6006,17862322500,17897623524,36072036,0
256804,5704,256742,65948294416,32535616,65916454564,0
74,1368,1370,5476,1871424,1876900,1
3990,79895,79990,15920100,6383211025,6398400100,0
623,801,979,388129,641601,958441,0
114660,114790,5525,13146915600,13176744100,30525625,0
161350,6720,161210,26033822500,45158400,25988664100,1
42714,3339,42588,1824485796,11148921,1813737744,0
496,3503,3534,246016,12271009,12489156,0
1325,7632,7738,1755625,58247424,59876644,0
15048,2376,14872,226442304,5645376,221176384,0
29406,594,29400,864712836,352836,864360000,1
702,26685,26694,492804,712089225,712569636,0
9408,9504,1392,88510464,90326016,1937664,0
210444,210515,5467,44286677136,44316565225,29888089,1
1332,132,1326,1774224,17424,1758276,0
21696,2880,21504,470716416,8294400,462422016,1
157528,157625,5529,24815070784,24845640625,30569841,1
348,1015,1073,121104,1030225,1151329,1
3300,90720,90780,10890000,8230118400,8241008400,1
90552,90650,4214,8199664704,8217422500,17757796,1
214370,6120,214285,45954496900,37454400,45918061225,0
49205,49218,1144,2421132025,2422411524,1308736,0
1612,19406,19468,2598544,376592836,379003024,0
100776,4628,100672,10155802176,21418384,10134851584,0
2320,15680,15840,5382400,245862400,250905600,0
16900,16950,1325,285610000,287302500,1755625,0
42550,1978,42504,1810502500,3912484,1806590016,1
2046,33728,33790,4186116,1137577984,1141764100,1
7074,513,7056,50041476,263169,49787136,0
171205,8148,171011,29311152025,66389904,29244762121,1
243438,243516,6240,59262059844,59300042256,38937600,0
29341,1891,29280,860894281,3575881,857318400,1
704,4972,5016,495616,24720784,25160256,0
1584,1590,138,2509056,2528100,19044,1
6424,1100,6336,41267776,1210000,40144896,0
77400,77480,3520,5990760000,6003150400,12390400,1
5472,75264,75456,29942784,5664669696,5693607936,0
105404,4732,105300,11110003216,22391824,11088090000,0
89984,90016,2400,8097120256,8102880256,5760000,1
404544,404630,8342,163655847936,163725436900,69588964,1
300,875,925,90000,765625,855625,1
25070,25116,1564,628504900,630813456,2446096,0
1683,13056,13158,2832489,170459136,173132964,0
89001,89175,5568,7921178001,7952180625,31002624,1
6944,7006,930,48219136,49084036,864900,1
68510,2914,68448,4693620100,8491396,4685128704,1
95172,2068,95150,9057709584,4276624,9053522500,0
137592,137690,5194,18931558464,18958536100,26977636,1
145278,6111,145152,21105697284,37344321,21069103104,0
15848,360,15844,251159104,129600,251032336,0
53592,53625,1881,2872102464,2875640625,3538161,1
273,2527,2541,74529,6385729,6456681,0
48126,2262,48074,2316111876,5116644,2311109476,0
66055,2695,66000,4363263025,7263025,4356000000,1
13005,13095,1575,169130025,171479025,2480625,0
1870,38808,38852,3496900,1506060864,1509477904,0
276,4624,4632,76176,21381376,21455424,0
7146,210,7143,51065316,44100,51022449,0
5607,176576,176665,31438449,31179083776,31210522225,1
0,0,0,0,0,0,1
53,0,53,2809,0,2809,1
77214,2856,77163,5962001796,8156736,5954128569,0
98455,98490,2660,9693387025,9700280100,7075600,0
4345,83655,83765,18879025,6998159025,7016575225,0
1950,30720,30780,3802500,943718400,947408400,0
216445,5621,216372,46848438025,31595641,46816842384,1
4731,65072,65238,22382361,4234365184,4255996644,0
111375,111485,5005,12404390625,12428905225,25050025,0
19025,19050,1000,361950625,362902500,1000000,0
1023,15840,15873,1046529,250905600,251952129,1
264708,5400,264654,70070325264,29160000,70041739716,0
11564,11682,1711,133726096,136469124,2927521,0
3042,115635,115674,9253764,13371453225,13380474276,0
49455,3528,49329,2445797025,12446784,2433350241,1
4180,114912,114988,17472400,13204767744,13222240144,1
13156,13340,2208,173080336,177955600,4875264,1
148986,6138,148862,22196828196,37675044,22159895044,0
7812,163959,164145,61027344,26882553681,26943581025,1
5600,5740,1260,31360000,32947600,1587600,1
462,17784,17790,213444,316270656,316484100,1
2175,14700,14850,4730625,216090000,220522500,0
104284,5084,104160,10875152656,25847056,10849305600,1
137294,137332,3268,18849642436,18860078224,10679824,0
53380,3808,53244,2849424400,14500864,2834923536,1
55566,3078,55485,3087580356,9474084,3078585225,0
2016,14040,14184,4064256,197121600,201185856,1
1080,37815,37830,1166400,1429974225,1431108900,0
73593,73695,3876,5415929649,5430953025,15023376,1
12118,1494,12035,146845924,2232036,144841225,0
24024,1496,23980,577152576,2238016,575040400,0
38050,38100,2000,1447802500,1451610000,4000000,0
64090,2726,64032,4107528100,7431076,4100097024,1
423,517,329,178929,267289,108241,0
70720,3008,70656,5001318400,9048064,4992270336,1
10527,1131,10469,110817729,1279161,109599961,0
1458,19656,19710,2125764,386358336,388484100,1
2028,18772,18876,4112784,352387984,356303376,0
3652,151536,151580,13337104,22963159296,22976496400,1
3822,74480,74578,14607684,5547270400,5561878084,1
418745,8633,418656,175347375025,74528689,175272846336,1
52056,2772,51984,2709827136,7683984,2702336256,0
13243,13325,1476,175377049,177555625,2178576,1
915,6832,6893,837225,46676224,47513449,1
925,11544,11581,855625,133263936,134119561,1
30420,30510,2385,925376400,930860100,5688225,0
192,360,408,36864,129600,166464,1
2952,118116,118152,8714304,13951389456,13959895104,0
2368,73445,73482,5607424,5394168025,5399604324,0
47,94,94,2209,8836,8836,0
2256,2350,658,5089536,5522500,432964,1
158431,158522,5460,25100381761,25129224484,29811600,0
2310,78573,78606,5336100,6173716329,6178903236,0
960,1040,400,921600,1081600,160000,1
101706,4370,101614,10344110436,19096900,10325404996,0
7408,352,7400,54878464,123904,54760000,0
2679,36848,36942,7177041,1357775104,1364711364,0
1938,399,1900,3755844,159201,3610000,0
28080,28170,2250,788486400,793548900,5062500,1
312,120,288,97344,14400,82944,1
2590,45288,45362,6708100,2051002944,2057711044,1
2054,39546,39598,4218916,1563886116,1568001604,0
5915,5985,945,34987225,35820225,893025,0
19710,19764,1512,388484100,390615696,2286144,0
25392,25488,2256,644753664,649638144,5089536,0
996,2905,3071,992016,8439025,9431041,1
20664,20670,498,427000896,427248900,248004,1
16082,1210,16038,258630724,1464100,257217444,0
816,3072,3168,665856,9437184,10036224,0
0,68,68,0,4624,4624,1
57400,3584,57288,3294760000,12845056,3281914944,1
52022,1998,51985,2706288484,3992004,2702440225,0
141,235,188,19881,55225,35344,1
48100,48137,1887,2313610000,2317170769,3560769,1
118487,3337,118440,14039169169,11135569,14028033600,1
19456,19494,1235,378535936,380016036,1525225,0
5848,245684,245752,34199104,60360627856,60394045504,0
2646,127035,127062,7001316,16137891225,16144751844,0
6000,6005,245,36000000,36060025,60025,1
28800,28960,3040,829440000,838681600,9241600,1
3800,1064,3648,14440000,1132096,13307904,1
4365,525,4335,19053225,275625,18792225,0
1408,29600,29632,1982464,876160000,878055424,0
7623,184877,185031,58110129,34179505129,34236470961,0
64090,2726,64032,4107528100,7431076,4100097024,1
10080,10170,1350,101606400,103428900,1822500,1
52275,3264,52173,2732675625,10653696,2722021929,1
328367,6633,328300,107824886689,43996689,107780890000,1
1088,512,960,1183744,262144,921600,1
2800,39150,39250,7840000,1532722500,1540562500,1
1566,22680,22734,2452356,514382400,516834756,1
3468,88400,88468,12027024,7814560000,7826587024,1
497,1704,1775,247009,2903616,3150625,1
32886,32970,2352,1081488996,1087020900,5531904,1
187876,187928,4472,35297391376,35316933184,19998784,0
10944,10960,592,119771136,120121600,350464,1
6528,6540,396,42614784,42771600,156816,1
51975,52065,3060,2701400625,2710764225,9363600,1
209107,209174,5360,43725737449,43753762276,28729600,0
35040,35113,2263,1227801600,1232922769,5121169,1
104466,3864,104397,10913145156,14930496,10898733609,0
1316,7990,8084,1731856,63840100,65351056,0
4525,475,4500,20475625,225625,20250000,1
108936,5508,108800,11867052096,30338064,11837440000,0
8256,198058,198230,68161536,39226971364,39295132900,1
199810,4814,199752,39924036100,23174596,39900861504,1
157145,157198,4134,24694551025,24711211204,17089956,0
4920,920,4840,24206400,846400,23425600,0
40745,40774,1566,1660155025,1662519076,2452356,0
272,340,204,73984,115600,41616,1
2303,2397,705,5303809,5745609,497025,0
15092,836,15070,227768464,698896,227104900,0
269815,7007,269724,72800134225,49098049,72751036176,1
21820,1340,21780,476112400,1795600,474368400,0
5270,5332,868,27772900,28430224,753424,0
256523,256594,6106,65804049529,65840480836,37283236,0
304,950,988,92416,902500,976144,0
56354,1482,56335,3175773316,2196324,3173632225,0
3819,127908,127965,14584761,16360456464,16375041225,1
2538,34216,34310,6441444,1170734656,1177176100,1
78048,2784,78000,6091490304,7750656,6084000000,0
22332,732,22320,498718224,535824,498182400,1
170100,170268,7644,28934010000,28991191824,58430736,0
24312,1080,24288,591073344,1166400,589906944,1
3465,37268,37422,12006225,1388903824,1400406084,0
237,237,79,56169,56169,6241,0
101088,101160,3816,10218783744,10233345600,14561856,1
3458,62335,62426,11957764,3885652225,3897005476,0
14135,1760,14025,199798225,3097600,196700625,1
34992,35046,1971,1224440064,1228222116,3884841,0
44160,44200,1880,1950105600,1953640000,3534400,1
56460,1164,56448,3187731600,1354896,3186376704,1
1876,30492,30548,3519376,929762064,933180304,0
44,44,0,1936,1936,0,1
1984,30720,30784,3936256,943718400,947654656,1
2944,91310,91356,8667136,8337516100,8345918736,0
210515,210586,5538,44316565225,44346463396,30669444,0
5841,141659,141777,34117281,20067272281,20100717729,0
108150,2350,108125,11696422500,5522500,11691015625,0
2664,93277,93314,7096896,8700598729,8707502596,0
49392,2736,49320,2439569664,7485696,2432462400,0
66825,66891,3003,4465580625,4474405881,9018009,0
231,4332,4338,53361,18766224,18818244,0
279,372,465,77841,138384,216225,1
22032,22168,2516,485409024,491420224,6330256,0
25,7,24,625,49,576,1
3150,63075,63150,9922500,3978455625,3987922500,0
1885,221,1872,3553225,48841,3504384,1
419709,419802,8928,176155644681,176233719204,79709184,0
261,1764,1782,68121,3111696,3175524,0
15048,15070,814,226442304,227104900,662596,1
17568,1344,17520,308634624,1806336,306950400,0
12,0,-12,144,0,144,1
460,5280,5300,211600,27878400,28090000,1
5628,230815,230882,31674384,53275564225,53306497924,0
0,0,0,0,0,0,1
2185,25080,25175,4774225,629006400,633780625,1
133848,134024,6952,17915287104,17962432576,48330304,0
1328,5229,5395,1763584,27342441,29106025,1
592,5184,5216,350464,26873856,27206656,0
6290,226525,226610,39564100,51313575625,51352092100,0
4960,76800,76960,24601600,5898240000,5922841600,1
33075,33129,1917,1093955625,1097530641,3674889,0
4356,215600,215644,18974736,46483360000,46502334736,1
1485,15972,16038,2205225,255104784,257217444,0
1105,1106,48,1221025,1223236,2304,0
