side1^2,side2^2,side3^2,validity
44316565225,44346463396,30669444,0
34117281,20067272281,20100717729,0
11696422500,5522500,11691015625,0
7096896,8700598729,8707502596,0
2439569664,7485696,2432462400,0
4465580625,4474405881,9018009,0
53361,18766224,18818244,0
77841,138384,216225,1
485409024,491420224,6330256,0
625,49,576,1
9922500,3978455625,3987922500,0
3553225,48841,3504384,1
176155644681,176233719204,79709184,0
68121,3111696,3175524,0
226442304,227104900,662596,1
308634624,1806336,306950400,0
144,0,144,1
211600,27878400,28090000,1
31674384,53275564225,53306497924,0
0,0,0,1
4774225,629006400,633780625,1
17915287104,17962432576,48330304,0
1763584,27342441,29106025,1
350464,26873856,27206656,0
39564100,51313575625,51352092100,0
24601600,5898240000,5922841600,1
1093955625,1097530641,3674889,0
18974736,46483360000,46502334736,1
2205225,255104784,257217444,0
1221025,1223236,2304,0
