side1+side2,side1+side3,side2+side3,validity
25653,42891,26112,1
30945,48183,31404,0
25230,15090,15360,1
27460,17320,17590,0
22365,17395,19880,1
33243,28273,30758,0
104370,134190,119280,1
123036,152856,137946,0
39760,34790,44730,1
40022,35052,44992,0
121765,139160,156555,1
135961,153356,170751,0
79520,69580,89460,1
87158,77218,97098,0
67095,59640,52185,1
79327,71872,64417,0
159040,139160,178920,1
173466,153586,193346,0
16483,20776,19133,1
18669,22962,21319,0
57399,49449,62328,1
68149,60199,73078,0
131864,153064,166208,1
120062,141262,154406,0
32966,41552,38266,1
42136,50722,47436,0
133931,145432,115381,1
149861,161362,131311,0
82415,95665,103880,1
95209,108459,116674,0
114798,124656,98898,1
121858,131716,105958,0
525,600,675,1
16591,16666,16741,0
10200,8925,11475,1
29578,28303,30853,0
12150,9450,10800,1
24554,21854,23204,0
6000,5250,6750,1
18328,17578,19078,0
7425,5775,6600,1
17069,15419,16244,0
8400,7350,9450,1
14610,13560,15660,0
7200,6300,8100,1
16470,15570,17370,0
3787,4869,4328,1
8313,9395,8854,0
68166,53018,60592,1
70276,55128,62702,0
73576,64379,82773,1
83202,74005,92399,0
77904,87642,68166,1
87236,96974,77498,0
63297,56264,49231,1
67827,60794,53761,0
53559,41657,47608,1
72957,61055,67006,0
58428,51936,45444,1
59234,52742,46250,0
1476,1312,1148,1
14336,14172,14008,0
13120,11480,14760,1
16446,14806,18086,0
20664,18368,16072,1
21274,18978,16682,0
17712,15744,13776,1
29480,27512,25544,0
19680,22140,17220,1
38822,41282,36362,0
23616,18368,20992,1
24148,18900,21524,0
25092,19516,22304,1
33598,28022,30810,0
1458,882,900,1
6384,5808,5826,0
18954,11700,11466,1
35170,27916,27682,0
20412,12600,12348,1
39898,32086,31834,0
24786,14994,15300,1
26236,16444,16750,0
13500,13230,21870,1
17552,17282,25922,0
16200,15876,26244,1
28058,27734,38102,0
17496,10800,10584,1
22944,16248,16032,0
2873,1666,1649,1
7291,6084,6067,0
16660,28730,16490,1
21030,33100,20860,0
48841,28322,28033,1
58955,38436,38147,0
29682,51714,29988,1
48114,70146,48420,0
37349,21437,21658,1
42783,26871,27092,0
23086,40222,23324,1
27586,44722,27824,0
18326,31603,18139,1
25066,38343,24879,0
1445,1960,1355,1
9229,9744,9139,0
25480,18785,17615,1
27262,20567,19397,0
26010,35280,24390,1
31060,40330,29440,0
23120,21680,31360,1
39116,37676,47356,0
23035,24565,33320,1
39511,41041,49796,0
14450,13550,19600,1
19138,18238,24288,0
20230,18970,27440,1
29008,27748,36218,0
5408,3025,3007,1
6792,4409,4391,0
48112,86528,48400,1
67644,106060,67932,0
54080,30070,30250,1
70460,46450,46630,0
39325,39091,70304,1
46271,46037,77250,0
45375,81120,45105,1
60437,96182,60167,0
64896,36300,36084,1
66972,38376,38160,0
54450,97344,54126,1
64794,107688,64470,0
10159,10609,15488,1
25545,25995,30874,0
71113,74263,108416,1
86515,89665,123818,0
31827,46464,30477,1
43997,58634,42647,0
92928,63654,60954,1
97132,67858,65158,0
77440,50795,53045,1
94422,67777,70027,0
21218,20318,30976,1
30562,29662,40320,0
61952,42436,40636,1
79100,59584,57784,0
3200,6084,3196,1
15350,18234,15346,0
35200,35156,66924,1
51428,51384,83152,0
97344,51136,51200,1
116830,70622,70686,0
38352,73008,38400,1
48140,82796,48188,0
41548,41600,79092,1
49572,49624,87116,0
91260,47940,48000,1
93760,50440,50500,0
60840,32000,31960,1
75598,46758,46718,0
6718,7056,10082,1
15494,15832,18858,0
70574,49392,47026,1
82816,61634,59268,0
40328,28224,26872,1
58114,46010,44658,0
35280,50410,33590,1
53026,68156,51336,0
20164,14112,13436,1
26084,20032,19356,0
42336,60492,40308,1
58920,77076,56892,0
21168,30246,20154,1
23548,32626,22534,0
3689,3751,6200,1
4889,4951,7400,0
36890,37510,62000,1
53716,54336,78826,0
60016,59024,99200,1
65448,64456,104632,0
44268,45012,74400,1
44416,45160,74548,0
86800,51646,52514,1
94674,59520,60388,0
47957,80600,48763,1
57375,90018,58181,0
55335,93000,56265,1
60865,98530,61795,0
17640,11045,10795,1
29322,22727,22477,0
52920,33135,32385,1
59308,39523,38773,0
22090,21590,35280,1
29744,29244,42934,0
88200,55225,53975,1
103254,70279,69029,0
44180,70560,43180,1
58614,84994,57614,0
77315,75565,123480,1
91811,90061,137976,0
66270,64770,105840,1
70018,68518,109588,0
15462,12026,13744,1
20966,17530,19248,0
48104,61848,54976,1
65060,78804,71932,0
27488,24052,30924,1
40024,36588,43460,0
96208,108234,84182,1
108052,120078,96026,0
72156,92772,82464,1
90954,111570,101262,0
36078,41232,46386,1
46580,51734,56888,0
109952,123696,96208,1
112830,126574,99086,0
10857,16632,11319,1
28979,34754,29441,0
22638,33264,21714,1
32704,43330,31780,0
45276,66528,43428,1
48520,69772,46672,0
65142,99792,67914,1
72664,107314,75436,0
49896,32571,33957,1
57036,39711,41097,0
90552,133056,86856,1
91466,133970,87770,0
79233,75999,116424,1
94197,90963,131388,0
6498,5537,6889,1
8372,7411,8763,0
124002,99666,116964,1
128542,104206,121504,0
96446,77518,90972,1
99984,81056,94510,0
68890,55370,64980,1
74778,61258,70868,0
94129,110466,117113,1
99737,116074,122721,0
83055,97470,103335,1
92925,107340,113205,0
84474,71981,89557,1
84696,72203,89779,0
18320,20610,16030,1
22278,24568,19988,0
164880,146560,128240,1
165476,147156,128836,0
82440,64120,73280,1
83280,64960,74120,0
144270,128240,112210,1
162996,146966,130936,0
109920,123660,96180,1
124392,138132,110652,0
32060,36640,41220,1
37518,42098,46678,0
103050,80150,91600,1
111628,88728,100178,0
10164,8232,7476,1
25374,23442,22686,0
16464,14952,20328,1
23364,21852,27228,0
32928,29904,40656,1
51842,48818,59570,0
81312,59808,65856,1
82328,60824,66872,0
37380,50820,41160,1
49074,62514,52854,0
24696,22428,30492,1
31382,29114,37178,0
52332,71148,57624,1
62216,81032,67508,0
4401,3423,3912,1
15543,14565,15054,0
46944,41076,52812,1
56400,50532,62268,0
58191,74817,66504,1
64405,81031,72718,0
44499,57213,50856,1
57491,70205,63848,0
70416,61614,79218,1
77250,68448,86052,0
62592,54768,70416,1
69276,61452,77100,0
47922,61614,54768,1
56964,70656,63810,0
11011,9373,11648,1
19845,18207,20482,0
69888,56238,66066,1
80366,66716,76544,0
77077,65611,81536,1
83017,71551,87476,0
46592,44044,37492,1
53016,50468,43916,0
88088,74984,93184,1
88372,75268,93468,0
22022,23296,18746,1
38970,40244,35694,0
33033,28119,34944,1
42893,37979,44804,0
18723,10059,10086,1
28241,19577,19604,0
40344,40236,74892,1
42332,42224,76880,0
50430,93615,50295,1
51146,94331,51011,0
30177,56169,30258,1
40077,66069,40158,0
131061,70413,70602,1
132269,71621,71810,0
149784,80472,80688,1
166388,97076,97292,0
37446,20172,20118,1
41256,23982,23928,0
19440,15120,17280,1
33884,29564,31724,0
60480,77760,69120,1
74416,91696,83056,0
38880,34560,30240,1
47904,43584,39264,0
120960,155520,138240,1
140242,174802,157522,0
90720,116640,103680,1
94356,120276,107316,0
75600,86400,97200,1
87608,98408,109208,0
105840,120960,136080,1
123212,138332,153452,0
11249,12943,14336,1
11951,13645,15038,0
22498,25886,28672,1
36510,39898,42684,0
44996,51772,57344,1
49220,55996,61568,0
89992,114688,103544,1
96270,120966,109822,0
67494,86016,77658,1
84128,102650,94292,0
64715,71680,56245,1
84369,91334,75899,0
78743,100352,90601,1
98399,120008,110257,0
5575,3791,4014,1
11997,10213,10436,0
68238,72252,100350,1
69658,73672,101770,0
60656,64224,89200,1
68560,72128,97104,0
53074,78050,56196,1
58202,83178,61324,0
41701,44154,61325,1
50545,52998,70169,0
83625,60210,56865,1
98201,74786,71441,0
68238,94775,64447,1
81572,108109,77781,0
1408,869,891,1
10934,10395,10417,0
16896,10428,10692,1
32058,25590,25854,0
16038,15642,25344,1
29650,29254,38956,0
15488,9559,9801,1
16144,10215,10457,0
14256,13904,22528,1
28972,28620,37244,0
8910,8690,14080,1
17254,17034,22424,0
12474,12166,19712,1
30740,30432,37978,0
7815,7935,13230,1
17989,18109,23404,0
79380,47610,46890,1
90804,59034,58314,0
105840,63480,62520,1
112888,70528,69568,0
66150,39675,39075,1
85042,58567,57967,0
15870,26460,15630,1
18374,28964,18134,0
39690,23805,23445,1
55972,40087,39727,0
55545,54705,92610,1
62437,61597,99502,0
19750,13430,14220,1
24508,18188,18978,0
98750,71100,67150,1
101286,73636,69686,0
113760,158000,107440,1
126950,171190,120630,0
40290,59250,42660,1
50460,69420,52830,0
99540,138250,94010,1
118154,156864,112624,0
28440,26860,39500,1
40920,39340,51980,0
79000,56880,53720,1
93856,71736,68576,0
11315,13005,14440,1
20175,21865,23300,0
45260,57760,52020,1
59758,72258,66518,0
67890,86640,78030,1
81914,100664,92054,0
101080,91035,79205,1
111256,101211,89381,0
22630,26010,28880,1
27258,30638,33508,0
104040,90520,115520,1
111810,98290,123290,0
39015,43320,33945,1
39783,44088,34713,0
3008,4608,3136,1
8948,10548,9076,0
51136,78336,53312,1
54210,81410,56386,0
55296,37632,36096,1
62540,44876,43340,0
82944,54144,56448,1
95838,67038,69342,0
50176,48128,73728,1
66600,64552,90152,0
31360,30080,46080,1
37870,36590,52590,0
33088,50688,34496,1
33360,50960,34768,0
6241,5359,6728,1
9533,8651,10020,0
62410,53590,67280,1
76568,67748,81438,0
107648,99856,85744,1
117280,109488,95376,0
64308,80736,74892,1
74748,91176,85332,0
74008,58949,68651,1
77216,62157,71859,0
96462,112338,121104,1
109508,125384,134150,0
106097,91103,114376,1
112615,97621,120894,0
15947,18944,19573,1
34781,37778,38407,0
31894,37888,39146,1
36784,42778,44036,0
95682,117438,113664,1
113232,134988,131214,0
111629,132608,137011,1
129849,150828,155231,0
156584,151552,127576,1
164612,159580,135604,0
97865,94720,79735,1
102157,99012,84027,0
75776,78292,63788,1
79280,81796,67292,0
4719,4017,4992,1
23073,22371,23346,0
75504,79872,64272,1
84350,88718,73118,0
56628,59904,48204,1
69380,72656,60956,0
80223,68289,84864,1
94613,82679,99254,0
47190,49920,40170,1
50850,53580,43830,0
56238,69888,66066,1
64480,78130,74308,0
89856,72306,84942,1
102918,85368,98004,0
1292,1368,1900,1
1942,2018,2550,0
20900,14212,15048,1
22490,15802,16638,0
20520,28500,19380,1
38796,46776,37656,0
15504,22800,16416,1
25418,32714,26330,0
34200,24624,23256,1
52230,42654,41286,0
21964,23256,32300,1
39692,40984,50028,0
13680,12920,19000,1
15034,14274,20354,0
15380,16820,21160,1
16854,18294,22634,0
148120,117740,107660,1
166148,135768,125688,0
67280,61520,84640,1
86174,80414,103534,0
33640,42320,30760,1
44916,53596,42036,0
63480,50460,46140,1
75282,62262,57942,0
84100,76900,105800,1
94100,86900,115800,0
100920,126960,92280,1
117082,143122,108442,0
2028,3750,2022,1
4830,6552,4824,0
26364,26286,48750,1
29856,29778,52242,0
34374,63750,34476,1
40254,69630,40356,0
30420,56250,30330,1
48696,74526,48606,0
20220,37500,20280,1
34506,51786,34566,0
24336,24264,45000,1
25320,25248,45984,0
36504,67500,36396,1
40082,71078,39974,0
8280,7820,11500,1
28250,27790,31470,0
46000,31280,33120,1
62162,47442,49282,0
34500,24840,23460,1
38558,28898,27518,0
69000,49680,46920,1
74940,55620,52860,0
66240,92000,62560,1
67956,93716,64276,0
41400,57500,39100,1
54292,70392,51992,0
16560,23000,15640,1
26204,32644,25284,0
13006,14864,16722,1
16270,18128,19986,0
29728,26012,33444,1
49288,45572,53004,0
50166,39018,44592,1
68142,56994,62568,0
104048,133776,118912,1
114068,143796,128932,0
52024,59456,66888,1
64678,72110,79542,0
83610,65030,74320,1
87096,68516,77806,0
91042,117054,104048,1
109698,135710,122704,0
4898,5022,7936,1
22512,22636,25550,0
134912,85374,83266,1
139982,90444,88336,0
58776,95232,60264,1
78460,114916,79948,0
70308,68572,111104,1
86326,84590,127122,0
78368,80352,126976,1
88802,90786,137410,0
142848,88164,90396,1
160640,105956,108188,0
103168,63674,65286,1
104064,64570,66182,0
1981,2264,2547,1
10037,10320,10603,0
27734,31696,35658,1
46480,50442,54404,0
35658,40752,45846,1
38914,44008,49102,0
43299,38488,33677,1
55097,50286,45475,0
19810,22640,25470,1
36496,39326,42156,0
27168,30564,23772,1
33532,36928,30136,0
38205,33960,29715,1
49657,45412,41167,0
20172,21600,17268,1
33004,34432,30100,0
69072,86400,80688,1
76774,94102,88390,0
40344,34536,43200,1
43050,37242,45906,0
151200,120876,141204,1
168676,138352,158680,0
64800,51804,60516,1
81858,68862,77574,0
121032,103608,129600,1
122384,104960,130952,0
161376,138144,172800,1
166834,143602,178258,0
17712,21168,21600,1
34436,37892,38324,0
108000,105840,88560,1
108196,106036,88756,0
53136,63504,64800,1
71870,82238,83534,0
123984,151200,148176,1
133738,160954,157930,0
129600,127008,106272,1
133658,131066,110330,0
169344,141696,172800,1
173416,145768,176872,0
70848,84672,86400,1
83264,97088,98816,0
10880,6715,6885,1
23800,19635,19805,0
53720,87040,55080,1
68672,101992,70032,0
32640,20145,20655,1
34646,22151,22661,0
47005,76160,48195,1
56019,85174,57209,0
43520,26860,27540,1
59602,42942,43622,0
13430,13770,21760,1
15632,15972,23962,0
54400,33575,34425,1
69576,48751,49601,0
16848,17576,14248,1
36516,37244,33916,0
28496,33696,35152,1
43752,48952,50408,0
117936,99736,123032,1
134846,116646,139942,0
140608,134784,113984,1
147366,141542,120742,0
42744,50544,52728,1
59494,67294,69478,0
87880,71240,84240,1
93372,76732,89732,0
101088,105456,85488,1
103310,107678,87710,0
11016,15300,10404,1
30798,35082,30186,0
55080,76500,52020,1
66588,88008,63528,0
77112,72828,107100,1
90254,85970,120242,0
91800,66096,62424,1
110732,85028,81356,0
88128,83232,122400,1
89036,84140,123308,0
31212,45900,33048,1
34250,48938,36086,0
41616,61200,44064,1
46344,65928,48792,0
5041,4241,5202,1
10773,9973,10934,0
85697,88434,72097,1
90481,93218,76881,0
60492,62424,50892,1
67700,69632,58100,0
63615,78030,75615,1
65887,80302,77887,0
50410,42410,52020,1
52778,44778,54388,0
76338,93636,90738,1
79362,96660,93762,0
57222,55451,46651,1
63500,61729,52929,0
9251,8800,7469,1
14553,14102,12771,0
35200,29876,37004,1
54660,49336,56464,0
44000,46255,37345,1
62712,64967,56057,0
17600,18502,14938,1
18438,19340,15776,0
55506,52800,44814,1
65162,62456,54470,0
26400,22407,27753,1
42276,38283,43629,0
52283,64757,61600,1
65035,77509,74352,0
7776,7701,13467,1
8394,8319,14085,0
62208,61608,107736,1
72338,71738,117866,0
38505,38880,67335,1
44427,44802,73257,0
46656,80802,46206,1
64300,98446,63850,0
31104,53868,30804,1
43270,66034,42970,0
23103,23328,40401,1
42855,43080,60153,0
53907,54432,94269,1
62747,63272,103109,0
406,522,464,1
14708,14824,14766,0
7888,8874,6902,1
8578,9564,7592,0
6264,5568,4872,1
23962,23266,22570,0
7424,8352,6496,1
22324,23252,21396,0
7308,9396,8352,1
21190,23278,22234,0
5278,6032,6786,1
22840,23594,24348,0
5104,5742,4466,1
16000,16638,15362,0
11045,9605,12250,1
25583,24143,26788,0
49000,44180,38420,1
53712,48892,43132,0
67235,85750,77315,1
68831,87346,78911,0
98000,88360,76840,1
103576,93936,82416,0
36750,33135,28815,1
49402,45787,41467,0
22090,19210,24500,1
41318,38438,43728,0
48025,55225,61250,1
57187,64387,70412,0
5618,5329,7921,1
9950,9661,12253,0
126736,89888,85264,1
141448,104600,99976,0
102973,69277,73034,1
117461,83765,87522,0
67416,63948,95052,1
74732,71264,102368,0
101124,142578,95922,1
107466,148920,102264,0
118815,79935,84270,1
132407,93527,97862,0
61798,87131,58619,1
71448,96781,68269,0
20139,20550,16851,1
36523,36934,33235,0
33702,41100,40278,1
43792,51190,50368,0
100695,102750,84255,1
101927,103982,85487,0
50553,61650,60417,1
53673,64770,63537,0
120834,101106,123300,1
137978,118250,140444,0
67404,80556,82200,1
83514,96666,98310,0
143850,117957,140973,1
153106,127213,150229,0
