side1,side2,side3,side1^2,side2^2,side3^2,validity
12297,31521,33465,151216209,993573441,1119906225,0
10098,27720,29502,101969604,768398400,870368004,1
11964,29586,31368,143137296,875331396,983951424,0
9180,25200,26820,84272400,635040000,719312400,1
16054,32074,33694,257730916,1028741476,1135285636,0
16524,45360,48276,273042576,2057529600,2330572176,1
25639,54475,57391,657358321,2967525625,3293726881,0
11934,32760,34866,142420356,1073217600,1215637956,1
21261,42087,44193,452030121,1771315569,1953021249,0
8112,9295,12337,65804544,86397025,152201569,1
13181,14364,17406,173738761,206324496,302968836,0
40560,46475,61685,1645113600,2159925625,3805039225,1
46896,52811,68021,2199234816,2789001721,4626856441,0
56784,65065,86359,3224422656,4233454225,7457876881,1
56942,65223,86517,3242391364,4254039729,7485191289,0
16224,18590,24674,263218176,345588100,608806276,1
20105,22471,28555,404211025,504945841,815388025,0
32448,37180,49348,1052872704,1382352400,2435225104,1
36463,41195,53363,1329550369,1697028025,2847609769,0
48672,55770,74022,2368963584,3110292900,5479256484,1
52952,60050,78302,2803914304,3606002500,6131203204,0
64896,74360,98696,4211490816,5529409600,9740900416,1
63789,73253,97589,4069036521,5366002009,9523612921,0
4683,6244,7805,21930489,38987536,60918025,1
6523,8084,9645,42549529,65351056,93026025,0
28098,37464,46830,789497604,1403551296,2193048900,1
37126,46492,55858,1378339876,2161506064,3120116164,0
37464,49952,62440,1403551296,2495202304,3898753600,1
40581,53069,65557,1646817561,2816318761,4297720249,0
9366,12488,15610,87721956,155950144,243672100,1
14886,18008,21130,221592996,324288064,446476900,0
18732,24976,31220,350887824,623800576,974688400,1
22886,29130,35374,523768996,848556900,1251319876,0
32781,43708,54635,1074593961,1910389264,2984983225,1
36864,47791,58718,1358954496,2283979681,3447803524,0
23415,31220,39025,548262225,974688400,1522950625,1
32270,40075,47880,1041352900,1606005625,2292494400,0
3315,3672,4947,10989225,13483584,24472809,1
9307,9664,10939,86620249,93392896,119661721,0
46410,51408,69258,2153888100,2642782464,4796670564,1
54766,59764,77614,2999314756,3571735696,6023932996,0
56355,62424,84099,3175886025,3896755776,7072641801,1
57140,63209,84884,3264979600,3995377681,7205293456,0
53040,58752,79152,2813241600,3451797504,6265039104,1
55882,61594,81994,3122797924,3793820836,6723016036,0
36465,40392,54417,1329696225,1631513664,2961209889,1
44718,48645,62670,1999699524,2366336025,3927528900,0
43095,47736,64311,1857179025,2278725696,4135904721,1
48579,53220,69795,2359919241,2832368400,4871342025,0
49725,55080,74205,2472575625,3033806400,5506382025,1
50518,55873,74998,2552068324,3121792129,5624700004,0
1029,8372,8435,1058841,70090384,71149225,1
2012,9355,9418,4048144,87516025,88698724,0
5145,41860,42175,26471025,1752259600,1778730625,1
11066,47781,48096,122456356,2283023961,2313225216,0
8232,66976,67480,67765824,4485784576,4553550400,1
9579,68323,68827,91757241,4668032329,4737155929,0
2058,16744,16870,4235364,280361536,284596900,1
6093,20779,20905,37124649,431766841,437019025,0
3087,25116,25305,9529569,630813456,640343025,1
5194,27223,27412,26977636,741091729,751417744,0
7203,58604,59045,51883209,3434428816,3486312025,1
13008,64409,64850,169208064,4148519281,4205522500,0
6174,50232,50610,38118276,2523253824,2561372100,1
11063,55121,55499,122389969,3038324641,3080139001,0
1534,9912,10030,2353156,98247744,100600900,1
9759,18137,18255,95238081,328950769,333245025,0
3068,19824,20060,9412624,392990976,402403600,1
8429,25185,25421,71048041,634284225,646227241,0
6136,39648,40120,37650496,1571963904,1609614400,1
9115,42627,43099,83083225,1817061129,1857523801,0
12272,79296,80240,150601984,6287855616,6438457600,1
16095,83119,84063,259049025,6908768161,7066587969,0
10738,69384,70210,115304644,4814139456,4929444100,1
15783,74429,75255,249103089,5539676041,5663315025,0
7670,49560,50150,58828900,2456193600,2515022500,1
8297,50187,50777,68840209,2518734969,2578303729,0
4602,29736,30090,21178404,884229696,905408100,1
5606,30740,31094,31427236,944947600,966836836,0
4158,9360,10242,17288964,87609600,104898564,1
9152,14354,15236,83759104,206037316,232135696,0
24948,56160,61452,622402704,3153945600,3776348304,1
33134,64346,69638,1097861956,4140407716,4849451044,0
12474,28080,30726,155600676,788486400,944087076,1
17718,33324,35970,313927524,1110488976,1293840900,0
29106,65520,71694,847159236,4292870400,5140029636,1
32790,69204,75378,1075184100,4789193616,5681842884,0
33264,74880,81936,1106493696,5607014400,6713508096,1
37382,78998,86054,1397413924,6240684004,7405290916,0
20790,46800,51210,432224100,2190240000,2622464100,1
26268,52278,56688,690007824,2732989284,3213529344,0
8316,18720,20484,69155856,350438400,419594256,1
13766,24170,25934,189502756,584188900,672572356,0
2448,7140,7548,5992704,50979600,56972304,1
11195,15887,16295,125328025,252396769,265527025,0
14688,42840,45288,215737344,1835265600,2051002944,1
20063,48215,50663,402523969,2324686225,2566739569,0
12240,35700,37740,149817600,1274490000,1424307600,1
15622,39082,41122,244046884,1527402724,1691018884,0
19584,57120,60384,383533056,3262694400,3646227456,1
26019,63555,66819,676988361,4039238025,4464778761,0
17136,49980,52836,293642496,2498000400,2791642896,1
25526,58370,61226,651576676,3407056900,3748623076,0
7344,21420,22644,53934336,458816400,512750736,1
9127,23203,24427,83302129,538379209,596678329,0
4896,14280,15096,23970816,203918400,227889216,1
8749,18133,18949,76545001,328805689,359064601,0
2139,4060,4589,4575321,16483600,21058921,1
2860,4781,5310,8179600,22857961,28196100,0
25668,48720,55068,658846224,2373638400,3032484624,1
31560,54612,60960,996033600,2982470544,3716121600,0
23529,44660,50479,553613841,1994515600,2548129441,1
28330,49461,55280,802588900,2446390521,3055878400,0
29946,56840,64246,896762916,3230785600,4127548516,1
38239,65133,72539,1462221121,4242307689,5261906521,0
27807,52780,59657,773229249,2785728400,3558957649,1
27933,52906,59783,780252489,2799044836,3574007089,0
21390,40600,45890,457532100,1648360000,2105892100,1
27519,46729,52019,757295361,2183599441,2705976361,0
36363,69020,78013,1322267769,4763760400,6086028169,1
41950,74607,83600,1759802500,5566204449,6988960000,0
1077,1436,1795,1159929,2062096,3222025,1
6762,7121,7480,45724644,50708641,55950400,0
16155,21540,26925,260984025,463971600,724955625,1
19301,24686,30071,372528601,609398596,904265041,0
14001,18668,23335,196028001,348494224,544522225,1
19938,24605,29272,397523844,605406025,856849984,0
17232,22976,28720,296941824,527896576,824838400,1
19117,24861,30605,365459689,618069321,936666025,0
19386,25848,32310,375816996,668119104,1043936100,1
24947,31409,37871,622352809,986525281,1434212641,0
11847,15796,19745,140351409,249513616,389865025,1
11989,15938,19887,143736121,254019844,395492769,0
18309,24412,30515,335219481,595945744,931165225,1
21912,28015,34118,480135744,784840225,1164037924,0
420,2925,2955,176400,8555625,8732025,1
1199,3704,3734,1437601,13719616,13942756,0
6300,43875,44325,39690000,1925015625,1964705625,1
6431,44006,44456,41357761,1936528036,1976335936,0
5040,35100,35460,25401600,1232010000,1257411600,1
8946,39006,39366,80030916,1521468036,1549681956,0
7140,49725,50235,50979600,2472575625,2523555225,1
8399,50984,51494,70543201,2599368256,2651632036,0
5460,38025,38415,29811600,1445900625,1475712225,1
7006,39571,39961,49084036,1565864041,1596881521,0
5880,40950,41370,34574400,1676902500,1711476900,1
7724,42794,43214,59660176,1831326436,1867449796,0
6720,46800,47280,45158400,2190240000,2235398400,1
13969,54049,54529,195132961,2921294401,2973411841,0
4234,4488,6170,17926756,20142144,38068900,1
12753,13007,14689,162639009,169182049,215766721,0
33872,35904,49360,1147312384,1289097216,2436409600,1
41676,43708,57164,1736888976,1910389264,3267722896,0
8468,8976,12340,71707024,80568576,152275600,1
13193,13701,17065,174055249,187717401,291214225,0
12702,13464,18510,161340804,181279296,342620100,1
13366,14128,19174,178649956,199600384,367642276,0
16936,17952,24680,286828096,322274304,609102400,1
21510,22526,29254,462680100,507420676,855796516,0
21170,22440,30850,448168900,503553600,951722500,1
30453,31723,40133,927385209,1006348729,1610657689,0
25404,26928,37020,645363216,725117184,1370480400,1
29711,31235,41327,882743521,975625225,1707920929,0
1896,3555,4029,3594816,12638025,16232841,1
6137,7796,8270,37662769,60777616,68392900,0
34128,63990,72522,1164720384,4094720100,5259440484,1
42148,72010,80542,1776453904,5185440100,6487013764,0
28440,53325,60435,808833600,2843555625,3652389225,1
33216,58101,65211,1103302656,3375726201,4252474521,0
22752,42660,48348,517653504,1819875600,2337529104,1
24949,44857,50545,622452601,2012150449,2554797025,0
18960,35550,40290,359481600,1263802500,1623284100,1
26908,43498,48238,724040464,1892076004,2326904644,0
24648,46215,52377,607523904,2135826225,2743350129,1
26714,48281,54443,713637796,2331054961,2964040249,0
20856,39105,44319,434972736,1529201025,1964173761,1
22663,40912,46126,513611569,1673791744,2127607876,0
8418,9576,12750,70862724,91699776,162562500,1
12545,13703,16877,157377025,187772209,284833129,0
16836,19152,25500,283450896,366799104,650250000,1
23297,25613,31961,542750209,656025769,1021505521,0
25254,28728,38250,637764516,825297984,1463062500,1
26185,29659,39181,685654225,879656281,1535150761,0
42090,47880,63750,1771568100,2292494400,4064062500,1
46124,51914,67784,2127423376,2695063396,4594670656,0
58926,67032,89250,3472273476,4493289024,7965562500,1
61095,69201,91419,3732599025,4788778401,8357433561,0
33672,38304,51000,1133803584,1467196416,2601000000,1
43345,47977,60673,1878789025,2301792529,3681212929,0
50508,57456,76500,2551058064,3301191936,5852250000,1
52086,59034,78078,2712951396,3485013156,6096174084,0
903,2700,2847,815409,7290000,8105409,1
9450,11247,11394,89302500,126495009,129823236,0
11739,35100,37011,137804121,1232010000,1369814121,1
18134,41495,43406,328841956,1721835025,1884080836,0
15351,45900,48399,235653201,2106810000,2342463201,1
24289,54838,57337,589955521,3007206244,3287531569,0
12642,37800,39858,159820164,1428840000,1588660164,1
15278,40436,42494,233417284,1635070096,1805740036,0
9933,29700,31317,98664489,882090000,980754489,1
16844,36611,38228,283720336,1340365321,1461379984,0
16254,48600,51246,264192516,2361960000,2626152516,1
17126,49472,52118,293299876,2447478784,2716285924,0
10836,32400,34164,117418896,1049760000,1167178896,1
14214,35778,37542,202037796,1280065284,1409401764,0
7656,8640,11544,58614336,74649600,133263936,1
16033,17017,19921,257057089,289578289,396846241,0
30624,34560,46176,937829376,1194393600,2132222976,1
34235,38171,49787,1172035225,1457025241,2478745369,0
15312,17280,23088,234457344,298598400,533055744,1
22212,24180,29988,493372944,584672400,899280144,0
61248,69120,92352,3751317504,4777574400,8528891904,1
57227,65099,88331,3274929529,4237879801,7802365561,0
45936,51840,69264,2110116096,2687385600,4797501696,1
49420,55324,72748,2442336400,3060744976,5292271504,0
22968,25920,34632,527529024,671846400,1199375424,1
32021,34973,43685,1025344441,1223110729,1908379225,0
38280,43200,57720,1465358400,1866240000,3331598400,1
47002,51922,66442,2209188004,2695894084,4414539364,0
748,1035,1277,559504,1071225,1630729,1
5296,5583,5825,28047616,31169889,33930625,0
8228,11385,14047,67699984,129618225,197318209,1
13640,16797,19459,186049600,282139209,378652681,0
8976,12420,15324,80568576,154256400,234824976,1
18426,21870,24774,339517476,478296900,613751076,0
12716,17595,21709,161696656,309584025,471280681,1
17717,22596,26710,313892089,510579216,713424100,0
7480,10350,12770,55950400,107122500,163072900,1
14011,16881,19301,196308121,284968161,372528601,0
11220,15525,19155,125888400,241025625,366914025,1
13477,17782,21412,181629529,316199524,458473744,0
13464,18630,22986,181279296,347076900,528356196,1
23135,28301,32657,535228225,800946601,1066479649,0
3084,4112,5140,9511056,16908544,26419600,1
10589,11617,12645,112126921,134954689,159896025,0
18504,24672,30840,342398016,608707584,951105600,1
21069,27237,33405,443902761,741854169,1115894025,0
15420,20560,25700,237776400,422713600,660490000,1
21436,26576,31716,459502096,706283776,1005904656,0
9252,12336,15420,85599504,152176896,237776400,1
13917,17001,20085,193682889,289034001,403407225,0
6168,8224,10280,38044224,67634176,105678400,1
12090,14146,16202,146168100,200109316,262504804,0
12336,16448,20560,152176896,270536704,422713600,1
14743,18855,22967,217356049,355511025,527483089,0
21588,28784,35980,466041744,828518656,1294560400,1
23839,31035,38231,568297921,963171225,1461609361,0
4200,8510,9490,17640000,72420100,90060100,1
12111,16421,17401,146676321,269649241,302794801,0
25200,51060,56940,635040000,2607123600,3242163600,1
27958,53818,59698,781649764,2896377124,3563851204,0
29400,59570,66430,864360000,3548584900,4412944900,1
30749,60919,67779,945501001,3711124561,4593992841,0
8400,17020,18980,70560000,289680400,360240400,1
15471,24091,26051,239351841,580376281,678654601,0
33600,68080,75920,1128960000,4634886400,5763846400,1
43240,77720,85560,1869697600,6040398400,7320513600,0
21000,42550,47450,441000000,1810502500,2251502500,1
28769,50319,55219,827655361,2532001761,3049137961,0
12600,25530,28470,158760000,651780900,810540900,1
17262,30192,33132,297976644,911556864,1097729424,0
1144,1767,2105,1308736,3122289,4431025,1
5694,6317,6655,32421636,39904489,44289025,0
19448,30039,35785,378224704,902341521,1280566225,1
25589,36180,41926,654796921,1308992400,1757789476,0
17160,26505,31575,294465600,702515025,996980625,1
26822,36167,41237,719419684,1308051889,1700490169,0
18304,28272,33680,335036416,799305984,1134342400,1
28178,38146,43554,793999684,1455117316,1896950916,0
13728,21204,25260,188457984,449609616,638067600,1
21056,28532,32588,443355136,814075024,1061977744,0
12584,19437,23155,158357056,377796969,536154025,1
18518,25371,29089,342916324,643687641,846169921,0
11440,17670,21050,130873600,312228900,443102500,1
15227,21457,24837,231861529,460402849,616876569,0
3496,8103,8825,12222016,65658609,77880625,1
6365,10972,11694,40513225,120384784,136749636,0
27968,64824,70600,782209024,4202150976,4984360000,1
33679,70535,76311,1134275041,4975186225,5823368721,0
6992,16206,17650,48888064,262634436,311522500,1
13888,23102,24546,192876544,533702404,602506116,0
17480,40515,44125,305550400,1641465225,1947015625,1
26497,49532,53142,702091009,2453419024,2824072164,0
13984,32412,35300,195552256,1050537744,1246090000,1
21392,39820,42708,457617664,1585632400,1823973264,0
20976,48618,52950,439992576,2363709924,2803702500,1
21789,49431,53763,474760521,2443423761,2890460169,0
24472,56721,61775,598878784,3217271841,3816150625,1
32982,65231,70285,1087812324,4255083361,4939981225,0
4584,6112,7640,21013056,37356544,58369600,1
7798,9326,10854,60808804,86974276,117809316,0
32088,42784,53480,1029639744,1830470656,2860110400,1
35356,46052,56748,1250046736,2120786704,3220335504,0
27504,36672,45840,756470016,1344835584,2101305600,1
27808,36976,46144,773284864,1367224576,2129268736,0
9168,12224,15280,84052224,149426176,233478400,1
15046,18102,21158,226382116,327682404,447660964,0
18336,24448,30560,336208896,597704704,933913600,1
19465,25577,31689,378886225,654182929,1004192721,0
22920,30560,38200,525326400,933913600,1459240000,1
28540,36180,43820,814531600,1308992400,1920192400,0
36672,48896,61120,1344835584,2390818816,3735654400,1
45092,57316,69540,2033288464,3285123856,4835811600,0
2775,3700,4625,7700625,13690000,21390625,1
10153,11078,12003,103083409,122722084,144072009,0
49950,66600,83250,2495002500,4435560000,6930562500,1
51625,68275,84925,2665140625,4661475625,7212255625,0
41625,55500,69375,1732640625,3080250000,4812890625,1
47830,61705,75580,2287708900,3807507025,5712336400,0
47175,62900,78625,2225480625,3956410000,6181890625,1
56868,72593,88318,3233969424,5269743649,7800069124,0
38850,51800,64750,1509322500,2683240000,4192562500,1
46892,59842,72792,2198859664,3581064964,5298675264,0
36075,48100,60125,1301405625,2313610000,3615015625,1
41366,53391,65416,1711145956,2850598881,4279253056,0
33300,44400,55500,1108890000,1971360000,3080250000,1
34351,45451,56551,1179991201,2065793401,3198015601,0
1060,1113,1537,1123600,1238769,2362369,1
7026,7079,7503,49364676,50112241,56295009,0
18020,18921,26129,324720400,358004241,682724641,1
27383,28284,35492,749828689,799984656,1259682064,0
11660,12243,16907,135955600,149891049,285846649,1
19157,19740,24404,366990649,389667600,595555216,0
10600,11130,15370,112360000,123876900,236236900,1
15700,16230,20470,246490000,263412900,419020900,0
13780,14469,19981,189888400,209351961,399240361,1
21515,22204,27716,462895225,493017616,768176656,0
12720,13356,18444,161798400,178382736,340181136,1
20690,21326,26414,428076100,454798276,697699396,0
15900,16695,23055,252810000,278723025,531533025,1
24133,24928,31288,582401689,621405184,978938944,0
3912,5216,6520,15303744,27206656,42510400,1
10507,11811,13115,110397049,139499721,172003225,0
7824,10432,13040,61214976,108826624,170041600,1
17072,19680,22288,291453184,387302400,496754944,0
19560,26080,32600,382593600,680166400,1062760000,1
25394,31914,38434,644855236,1018503396,1477172356,0
15648,20864,26080,244859904,435306496,680166400,1
17054,22270,27486,290838916,495952900,755480196,0
27384,36512,45640,749883456,1333126144,2083009600,1
33515,42643,51771,1123255225,1818425449,2680236441,0
11736,15648,19560,137733696,244859904,382593600,1
21145,25057,28969,447111025,627853249,839202961,0
31296,41728,52160,979439616,1741225984,2720665600,1
31621,42053,52485,999887641,1768454809,2754675225,0
4083,5444,6805,16670889,29637136,46308025,1
8237,9598,10959,67848169,92121604,120099681,0
24498,32664,40830,600152004,1066936896,1667088900,1
28197,36363,44529,795070809,1322267769,1982831841,0
12249,16332,20415,150038001,266734224,416772225,1
18307,22390,26473,335146249,501312100,700819729,0
28581,38108,47635,816873561,1452219664,2269093225,1
36340,45867,55394,1320595600,2103781689,3068495236,0
32664,43552,54440,1066936896,1896776704,2963713600,1
37608,48496,59384,1414361664,2351862016,3526459456,0
20415,27220,34025,416772225,740928400,1157700625,1
24266,31071,37876,588838756,965407041,1434591376,0
16332,21776,27220,266734224,474194176,740928400,1
19978,25422,30866,399120484,646278084,952709956,0
2214,9840,10086,4901796,96825600,101727396,1
9997,17623,17869,99940009,310570129,319301161,0
13284,59040,60516,176464656,3485721600,3662186256,1
18839,64595,66071,354907921,4172514025,4365377041,0
15498,68880,70602,240188004,4744454400,4984642404,1
22079,75461,77183,487482241,5694362521,5957215489,0
11070,49200,50430,122544900,2420640000,2543184900,1
12088,50218,51448,146119744,2521847524,2646896704,0
8856,39360,40344,78428736,1549209600,1627638336,1
12088,42592,43576,146119744,1814078464,1898867776,0
4428,19680,20172,19607184,387302400,406909584,1
12543,27795,28287,157326849,772562025,800154369,0
17712,78720,80688,313714944,6196838400,6510553344,1
19876,80884,82852,395055376,6542221456,6864453904,0
6687,8916,11145,44715969,79495056,124211025,1
12252,14481,16710,150111504,209699361,279224100,0
20061,26748,33435,402443721,715455504,1117899225,1
26709,33396,40083,713370681,1115292816,1606646889,0
40122,53496,66870,1609774884,2861822016,4471596900,1
46483,59857,73231,2160669289,3582860449,5362779361,0
33435,44580,55725,1117899225,1987376400,3105275625,1
42966,54111,65256,1846077156,2928000321,4258345536,0
26748,35664,44580,715455504,1271920896,1987376400,1
35953,44869,53785,1292618209,2013227161,2892826225,0
53496,71328,89160,2861822016,5087683584,7949505600,1
56441,74273,92105,3185586481,5516478529,8483331025,0
13374,17832,22290,178863876,317980224,496844100,1
15600,20058,24516,243360000,402323364,601034256,0
3476,9243,9875,12082576,85433049,97515625,1
9432,15199,15831,88962624,231009601,250620561,0
20856,55458,59250,434972736,3075589764,3510562500,1
27987,62589,66381,783272169,3917382921,4406437161,0
10428,27729,29625,108743184,768897441,877640625,1
16656,33957,35853,277422336,1153077849,1285437609,0
24332,64701,69125,592046224,4186219401,4778265625,1
33142,73511,77935,1098392164,5403867121,6073864225,0
6952,18486,19750,48330304,341732196,390062500,1
14978,26512,27776,224340484,702886144,771506176,0
13904,36972,39500,193321216,1366928784,1560250000,1
18441,41509,44037,340070481,1722997081,1939257369,0
17380,46215,49375,302064400,2135826225,2437890625,1
20037,48872,52032,401481369,2388472384,2707329024,0
1472,5796,5980,2166784,33593616,35760400,1
7418,11742,11926,55026724,137874564,142229476,0
7360,28980,29900,54169600,839840400,894010000,1
8455,30075,30995,71487025,904505625,960690025,0
2944,11592,11960,8667136,134374464,143041600,1
5113,13761,14129,26142769,189365121,199628641,0
4416,17388,17940,19501056,302342544,321843600,1
11947,24919,25471,142730809,620956561,648771841,0
11776,46368,47840,138674176,2149991424,2288665600,1
15804,50396,51868,249766416,2539756816,2690289424,0
10304,40572,41860,106172416,1646087184,1752259600,1
12559,42827,44115,157728481,1834151929,1946133225,0
5888,23184,23920,34668544,537497856,572166400,1
10232,27528,28264,104693824,757790784,798853696,0
2661,3548,4435,7080921,12588304,19669225,1
6592,7479,8366,43454464,55935441,69989956,0
47898,63864,79830,2294218404,4078610496,6372828900,1
48548,64514,80480,2356908304,4162056196,6477030400,0
31932,42576,53220,1019652624,1812715776,2832368400,1
35647,46291,56935,1270708609,2142856681,3241594225,0
45237,60316,75395,2046386169,3638019856,5684406025,1
47108,62187,77266,2219163664,3867222969,5970034756,0
39915,53220,66525,1593207225,2832368400,4425575625,1
42409,55714,69019,1798523281,3104049796,4763622361,0
29271,39028,48785,856791441,1523184784,2379976225,1
29421,39178,48935,865595241,1534915684,2394634225,0
37254,49672,62090,1387860516,2467307584,3855168100,1
40649,53067,65485,1652341201,2816106489,4288285225,0
1292,6069,6205,1669264,36832761,38502025,1
8350,13127,13263,69722500,172318129,175907169,0
9044,42483,43435,81793936,1804805289,1886599225,1
13009,46448,47400,169234081,2157416704,2246760000,0
7752,36414,37230,60093504,1325979396,1386072900,1
15139,43801,44617,229189321,1918527601,1990676689,0
2584,12138,12410,6677056,147331044,154008100,1
8631,18185,18457,74494161,330694225,340660849,0
6460,30345,31025,41731600,920819025,962550625,1
12320,36205,36885,151782400,1310802025,1360503225,0
5168,24276,24820,26708224,589324176,616032400,1
6468,25576,26120,41835024,654131776,682254400,0
10336,48552,49640,106832896,2357296704,2464129600,1
14904,53120,54208,222129216,2821734400,2938507264,0
19,180,181,361,32400,32761,1
7609,7770,7771,57896881,60372900,60388441,0
304,2880,2896,92416,8294400,8386816,1
3615,6191,6207,13068225,38328481,38526849,0
209,1980,1991,43681,3920400,3964081,1
4454,6225,6236,19838116,38750625,38887696,0
323,3060,3077,104329,9363600,9467929,1
5506,8243,8260,30316036,67947049,68227600,0
228,2160,2172,51984,4665600,4717584,1
589,2521,2533,346921,6355441,6416089,0
247,2340,2353,61009,5475600,5536609,1
3951,6044,6057,15610401,36529936,36687249,0
342,3240,3258,116964,10497600,10614564,1
9721,12619,12637,94497841,159239161,159693769,0
3060,3795,4875,9363600,14402025,23765625,1
4133,4868,5948,17081689,23697424,35378704,0
42840,53130,68250,1835265600,2822796900,4658062500,1
46123,56413,71533,2127331129,3182426569,5116970089,0
33660,41745,53625,1132995600,1742645025,2875640625,1
41377,49462,61342,1712056129,2446489444,3762840964,0
45900,56925,73125,2106810000,3240455625,5347265625,1
55342,66367,82567,3062736964,4404578689,6817309489,0
55080,68310,87750,3033806400,4666256100,7700062500,1
64167,77397,96837,4117403889,5990295609,9377404569,0
48960,60720,78000,2397081600,3686918400,6084000000,1
50189,61949,79229,2518935721,3837678601,6277234441,0
30600,37950,48750,936360000,1440202500,2376562500,1
35195,42545,53345,1238688025,1810077025,2845689025,0
4784,8970,10166,22886656,80460900,103347556,1
9568,13754,14950,91546624,189172516,223502500,0
28704,53820,60996,823919616,2896592400,3720512016,1
32619,57735,64911,1063999161,3333330225,4213437921,0
9568,17940,20332,91546624,321843600,413390224,1
19012,27384,29776,361456144,749883456,886610176,0
14352,26910,30498,205979904,724148100,930128004,1
22344,34902,38490,499254336,1218149604,1481480100,0
23920,44850,50830,572166400,2011522500,2583688900,1
33856,54786,60766,1146228736,3001505796,3692506756,0
19136,35880,40664,366186496,1287374400,1653560896,1
28562,45306,50090,815787844,2052633636,2509008100,0
38272,71760,81328,1464745984,5149497600,6614243584,1
43267,76755,86323,1872033289,5891330025,7451660329,0
2871,4180,5071,8242641,17472400,25715041,1
5221,6530,7421,27258841,42640900,55071241,0
14355,20900,25355,206066025,436810000,642876025,1
16724,23269,27724,279692176,541446361,768620176,0
8613,12540,15213,74183769,157251600,231435369,1
9928,13855,16528,98565184,191961025,273174784,0
5742,8360,10142,32970564,69889600,102860164,1
7166,9784,11566,51351556,95726656,133772356,0
17226,25080,30426,296735076,629006400,925741476,1
18386,26240,31586,338044996,688537600,997675396,0
22968,33440,40568,527529024,1118233600,1645762624,1
26820,37292,44420,719312400,1390693264,1973136400,0
20097,29260,35497,403889409,856147600,1260037009,1
20437,29600,35837,417670969,876160000,1284290569,0
1376,5418,5590,1893376,29354724,31248100,1
10558,14600,14772,111471364,213160000,218211984,0
4128,16254,16770,17040384,264192516,281232900,1
11906,24032,24548,141752836,577537024,602604304,0
6880,27090,27950,47334400,733868100,781202500,1
12873,33083,33943,165714129,1094484889,1152127249,0
5504,21672,22360,30294016,469675584,499969600,1
12823,28991,29679,164429329,840478081,880843041,0
2752,10836,11180,7573504,117418896,124992400,1
10805,18889,19233,116748025,356794321,369908289,0
8256,32508,33540,68161536,1056770064,1124931600,1
16744,40996,42028,280361536,1680672016,1766352784,0
9632,37926,39130,92775424,1438381476,1531156900,1
12256,40550,41754,150209536,1644302500,1743396516,0
1552,6111,6305,2408704,37344321,39753025,1
2606,7165,7359,6791236,51337225,54154881,0
12416,48888,50440,154157056,2390036544,2544193600,1
15468,51940,53492,239259024,2697763600,2861394064,0
4656,18333,18915,21678336,336098889,357777225,1
10447,24124,24706,109139809,581967376,610386436,0
10864,42777,44135,118026496,1829871729,1947898225,1
16723,48636,49994,279658729,2365460496,2499400036,0
6208,24444,25220,38539264,597509136,636048400,1
6346,24582,25358,40271716,604274724,643028164,0
7760,30555,31525,60217600,933608025,993825625,1
17362,40157,41127,301439044,1612584649,1691430129,0
3104,12222,12610,9634816,149377284,159012100,1
6271,15389,15777,39325441,236821321,248913729,0
7150,7920,10670,51122500,62726400,113848900,1
16674,17444,20194,278022276,304293136,407797636,0
21450,23760,32010,460102500,564537600,1024640100,1
21737,24047,32297,472497169,578258209,1043096209,0
28600,31680,42680,817960000,1003622400,1821582400,1
33371,36451,47451,1113623641,1328675401,2251597401,0
50050,55440,74690,2505002500,3073593600,5578596100,1
56018,61408,80658,3138016324,3770942464,6505712964,0
42900,47520,64020,1840410000,2258150400,4098560400,1
43498,48118,64618,1892076004,2315341924,4175485924,0
14300,15840,21340,204490000,250905600,455395600,1
18107,19647,25147,327863449,386004609,632371609,0
35750,39600,53350,1278062500,1568160000,2846222500,1
39506,43356,57106,1560724036,1879742736,3261095236,0
5685,7580,9475,32319225,57456400,89775625,1
7485,9380,11275,56025225,87984400,127125625,0
34110,45480,56850,1163492100,2068430400,3231922500,1
34603,45973,57343,1197367609,2113516729,3288219649,0
22740,30320,37900,517107600,919302400,1436410000,1
28803,36383,43963,829612809,1323722689,1932745369,0
45480,60640,75800,2068430400,3677209600,5745640000,1
45710,60870,76030,2089404100,3705156900,5780560900,0
17055,22740,28425,290873025,517107600,807980625,1
19389,25074,30759,375933321,628705476,946116081,0
28425,37900,47375,807980625,1436410000,2244390625,1
32389,41864,51339,1049047321,1752594496,2635692921,0
39795,53060,66325,1583642025,2815363600,4399005625,1
49172,62437,75702,2417885584,3898378969,5730792804,0
7437,9916,12395,55308969,98327056,153636025,1
8216,10695,13174,67502656,114383025,173554276,0
14874,19832,24790,221235876,393308224,614544100,1
19617,24575,29533,384826689,603930625,872198089,0
59496,79328,99160,3539774016,6292931584,9832705600,1
54875,74707,94539,3011265625,5581135849,8937622521,0
44622,59496,74370,1991122884,3539774016,5530896900,1
50875,65749,80623,2588265625,4322931001,6500068129,0
22311,29748,37185,497780721,884943504,1382724225,1
26758,34195,41632,715990564,1169298025,1733223424,0
29748,39664,49580,884943504,1573232896,2458176400,1
30064,39980,49896,903844096,1598400400,2489610816,0
37185,49580,61975,1382724225,2458176400,3840900625,1
38721,51116,63511,1499315841,2612845456,4033647121,0
480,7192,7208,230400,51724864,51955264,1
3809,10521,10537,14508481,110691441,111028369,0
960,14384,14416,921600,206899456,207821056,1
1875,15299,15331,3515625,234059401,235039561,0
2400,35960,36040,5760000,1293121600,1298881600,1
4762,38322,38402,22676644,1468575684,1474713604,0
