side1+side2,side1+side3,side2+side3,validity
25653,26112,42891,1
26007,26466,43245,0
15090,15360,25230,1
29318,29588,39458,0
17395,19880,22365,1
19387,21872,24357,0
104370,119280,134190,1
120422,135332,150242,0
34790,39760,44730,1
46138,51108,56078,0
121765,139160,156555,1
129067,146462,163857,0
69580,79520,89460,1
71924,81864,91804,0
52185,59640,67095,1
66251,73706,81161,0
139160,159040,178920,1
120396,140276,160156,0
16483,19133,20776,1
20439,23089,24732,0
49449,57399,62328,1
63387,71337,76266,0
131864,153064,166208,1
118898,140098,153242,0
32966,38266,41552,1
48066,53366,56652,0
115381,133931,145432,1
128473,147023,158524,0
82415,95665,103880,1
84677,97927,106142,0
98898,114798,124656,1
105900,121800,131658,0
525,600,675,1
19387,19462,19537,0
8925,10200,11475,1
13823,15098,16373,0
9450,10800,12150,1
14892,16242,17592,0
5250,6000,6750,1
16018,16768,17518,0
5775,6600,7425,1
6855,7680,8505,0
7350,8400,9450,1
9682,10732,11782,0
6300,7200,8100,1
10664,11564,12464,0
3787,4328,4869,1
17509,18050,18591,0
53018,60592,68166,1
66892,74466,82040,0
64379,73576,82773,1
81043,90240,99437,0
68166,77904,87642,1
73310,83048,92786,0
49231,56264,63297,1
60597,67630,74663,0
41657,47608,53559,1
54117,60068,66019,0
45444,51936,58428,1
58794,65286,71778,0
1148,1312,1476,1
18082,18246,18410,0
11480,13120,14760,1
19190,20830,22470,0
16072,18368,20664,1
17944,20240,22536,0
13776,15744,17712,1
33098,35066,37034,0
17220,19680,22140,1
18336,20796,23256,0
18368,20992,23616,1
26796,29420,32044,0
19516,22304,25092,1
37880,40668,43456,0
882,900,1458,1
17614,17632,18190,0
11466,11700,18954,1
30770,31004,38258,0
12348,12600,20412,1
21948,22200,30012,0
14994,15300,24786,1
34334,34640,44126,0
13230,13500,21870,1
27794,28064,36434,0
15876,16200,26244,1
33686,34010,44054,0
10584,10800,17496,1
17486,17702,24398,0
1649,1666,2873,1
21481,21498,22705,0
16490,16660,28730,1
28296,28466,40536,0
28033,28322,48841,1
38677,38966,59485,0
29682,29988,51714,1
33124,33430,55156,0
21437,21658,37349,1
35549,35770,51461,0
23086,23324,40222,1
26084,26322,43220,0
18139,18326,31603,1
27385,27572,40849,0
1355,1445,1960,1
9555,9645,10160,0
17615,18785,25480,1
21999,23169,29864,0
24390,26010,35280,1
41314,42934,52204,0
21680,23120,31360,1
30914,32354,40594,0
23035,24565,33320,1
41437,42967,51722,0
13550,14450,19600,1
18330,19230,24380,0
18970,20230,27440,1
19750,21010,28220,0
3007,3025,5408,1
6853,6871,9254,0
48112,48400,86528,1
55960,56248,94376,0
30070,30250,54080,1
48810,48990,72820,0
39091,39325,70304,1
42931,43165,74144,0
45105,45375,81120,1
62209,62479,98224,0
36084,36300,64896,1
51480,51696,80292,0
54126,54450,97344,1
65418,65742,108636,0
10159,10609,15488,1
25601,26051,30930,0
71113,74263,108416,1
81909,85059,119212,0
30477,31827,46464,1
31473,32823,47460,0
60954,63654,92928,1
73286,75986,105260,0
50795,53045,77440,1
53323,55573,79968,0
20318,21218,30976,1
31076,31976,41734,0
40636,42436,61952,1
54798,56598,76114,0
3196,3200,6084,1
10980,10984,13868,0
35156,35200,66924,1
46046,46090,77814,0
51136,51200,97344,1
65950,66014,112158,0
38352,38400,73008,1
38768,38816,73424,0
41548,41600,79092,1
42382,42434,79926,0
47940,48000,91260,1
56174,56234,99494,0
31960,32000,60840,1
46950,46990,75830,0
6718,7056,10082,1
15314,15652,18678,0
47026,49392,70574,1
55754,58120,79302,0
26872,28224,40328,1
32360,33712,45816,0
33590,35280,50410,1
43312,45002,60132,0
13436,14112,20164,1
29736,30412,36464,0
40308,42336,60492,1
42148,44176,62332,0
20154,21168,30246,1
20914,21928,31006,0
3689,3751,6200,1
15199,15261,17710,0
36890,37510,62000,1
40158,40778,65268,0
59024,60016,99200,1
64042,65034,104218,0
44268,45012,74400,1
62414,63158,92546,0
51646,52514,86800,1
63982,64850,99136,0
47957,48763,80600,1
49105,49911,81748,0
55335,56265,93000,1
65661,66591,103326,0
10795,11045,17640,1
24271,24521,31116,0
32385,33135,52920,1
38331,39081,58866,0
21590,22090,35280,1
33642,34142,47332,0
53975,55225,88200,1
73865,75115,108090,0
43180,44180,70560,1
52488,53488,79868,0
75565,77315,123480,1
93179,94929,141094,0
64770,66270,105840,1
77960,79460,119030,0
12026,13744,15462,1
14228,15946,17664,0
48104,54976,61848,1
63474,70346,77218,0
24052,27488,30924,1
38266,41702,45138,0
84182,96208,108234,1
100928,112954,124980,0
72156,82464,92772,1
85486,95794,106102,0
36078,41232,46386,1
52912,58066,63220,0
96208,109952,123696,1
96976,110720,124464,0
10857,11319,16632,1
14951,15413,20726,0
21714,22638,33264,1
32546,33470,44096,0
43428,45276,66528,1
60650,62498,83750,0
65142,67914,99792,1
77574,80346,112224,0
32571,33957,49896,1
32775,34161,50100,0
86856,90552,133056,1
106192,109888,152392,0
75999,79233,116424,1
76029,79263,116454,0
5537,6498,6889,1
16063,17024,17415,0
99666,116964,124002,1
113398,130696,137734,0
77518,90972,96446,1
85146,98600,104074,0
55370,64980,68890,1
71958,81568,85478,0
94129,110466,117113,1
100935,117272,123919,0
83055,97470,103335,1
90367,104782,110647,0
71981,84474,89557,1
78073,90566,95649,0
16030,18320,20610,1
23816,26106,28396,0
128240,146560,164880,1
116102,134422,152742,0
64120,73280,82440,1
70922,80082,89242,0
112210,128240,144270,1
119656,135686,151716,0
96180,109920,123660,1
98270,112010,125750,0
32060,36640,41220,1
47138,51718,56298,0
80150,91600,103050,1
84076,95526,106976,0
7476,8232,10164,1
22000,22756,24688,0
14952,16464,20328,1
25102,26614,30478,0
29904,32928,40656,1
45140,48164,55892,0
59808,65856,81312,1
73294,79342,94798,0
37380,41160,50820,1
53646,57426,67086,0
22428,24696,30492,1
36230,38498,44294,0
52332,57624,71148,1
52466,57758,71282,0
3423,3912,4401,1
18915,19404,19893,0
41076,46944,52812,1
49644,55512,61380,0
58191,66504,74817,1
64281,72594,80907,0
44499,50856,57213,1
60845,67202,73559,0
61614,70416,79218,1
68114,76916,85718,0
54768,62592,70416,1
68842,76666,84490,0
47922,54768,61614,1
53496,60342,67188,0
9373,11011,11648,1
23563,25201,25838,0
56238,66066,69888,1
60160,69988,73810,0
65611,77077,81536,1
67725,79191,83650,0
37492,44044,46592,1
50946,57498,60046,0
74984,88088,93184,1
76188,89292,94388,0
18746,22022,23296,1
22052,25328,26602,0
28119,33033,34944,1
41967,46881,48792,0
10059,10086,18723,1
19851,19878,28515,0
40236,40344,74892,1
49526,49634,84182,0
50295,50430,93615,1
65657,65792,108977,0
30177,30258,56169,1
42431,42512,68423,0
70413,70602,131061,1
81299,81488,141947,0
80472,80688,149784,1
93704,93920,163016,0
20118,20172,37446,1
25974,26028,43302,0
15120,17280,19440,1
23354,25514,27674,0
60480,69120,77760,1
75808,84448,93088,0
30240,34560,38880,1
37206,41526,45846,0
120960,138240,155520,1
138690,155970,173250,0
90720,103680,116640,1
107558,120518,133478,0
75600,86400,97200,1
77042,87842,98642,0
105840,120960,136080,1
114204,129324,144444,0
11249,12943,14336,1
12731,14425,15818,0
22498,25886,28672,1
34300,37688,40474,0
44996,51772,57344,1
57996,64772,70344,0
89992,103544,114688,1
99936,113488,124632,0
67494,77658,86016,1
87428,97592,105950,0
56245,64715,71680,1
75801,84271,91236,0
78743,90601,100352,1
90927,102785,112536,0
3791,4014,5575,1
4551,4774,6335,0
68238,72252,100350,1
76476,80490,108588,0
60656,64224,89200,1
69582,73150,98126,0
53074,56196,78050,1
54306,57428,79282,0
41701,44154,61325,1
51595,54048,71219,0
56865,60210,83625,1
65365,68710,92125,0
64447,68238,94775,1
79523,83314,109851,0
869,891,1408,1
13901,13923,14440,0
10428,10692,16896,1
15084,15348,21552,0
15642,16038,25344,1
32238,32634,41940,0
9559,9801,15488,1
27113,27355,33042,0
13904,14256,22528,1
20270,20622,28894,0
8690,8910,14080,1
14516,14736,19906,0
12166,12474,19712,1
13198,13506,20744,0
7815,7935,13230,1
25847,25967,31262,0
46890,47610,79380,1
60852,61572,93342,0
62520,63480,105840,1
69374,70334,112694,0
39075,39675,66150,1
40421,41021,67496,0
15630,15870,26460,1
23682,23922,34512,0
23445,23805,39690,1
25951,26311,42196,0
54705,55545,92610,1
54803,55643,92708,0
13430,14220,19750,1
18592,19382,24912,0
67150,71100,98750,1
81732,85682,113332,0
107440,113760,158000,1
113984,120304,164544,0
40290,42660,59250,1
48248,50618,67208,0
94010,99540,138250,1
94894,100424,139134,0
26860,28440,39500,1
29654,31234,42294,0
53720,56880,79000,1
63466,66626,88746,0
11315,13005,14440,1
13583,15273,16708,0
45260,52020,57760,1
55304,62064,67804,0
67890,78030,86640,1
74550,84690,93300,0
79205,91035,101080,1
87193,99023,109068,0
22630,26010,28880,1
25562,28942,31812,0
90520,104040,115520,1
93898,107418,118898,0
33945,39015,43320,1
40281,45351,49656,0
3008,3136,4608,1
4638,4766,6238,0
51136,53312,78336,1
69050,71226,96250,0
36096,37632,55296,1
49836,51372,69036,0
54144,56448,82944,1
60446,62750,89246,0
48128,50176,73728,1
54838,56886,80438,0
30080,31360,46080,1
38702,39982,54702,0
33088,34496,50688,1
46428,47836,64028,0
5359,6241,6728,1
15111,15993,16480,0
53590,62410,67280,1
70236,79056,83926,0
85744,99856,107648,1
94022,108134,115926,0
64308,74892,80736,1
71292,81876,87720,0
58949,68651,74008,1
76699,86401,91758,0
96462,112338,121104,1
103516,119392,128158,0
91103,106097,114376,1
108731,123725,132004,0
15947,18944,19573,1
19765,22762,23391,0
31894,37888,39146,1
32764,38758,40016,0
95682,113664,117438,1
106204,124186,127960,0
111629,132608,137011,1
114555,135534,139937,0
127576,151552,156584,1
126834,150810,155842,0
79735,94720,97865,1
86795,101780,104925,0
63788,75776,78292,1
66868,78856,81372,0
4017,4719,4992,1
7963,8665,8938,0
64272,75504,79872,1
65842,77074,81442,0
48204,56628,59904,1
58166,66590,69866,0
68289,80223,84864,1
75823,87757,92398,0
40170,47190,49920,1
52718,59738,62468,0
56238,66066,69888,1
59980,69808,73630,0
72306,84942,89856,1
86874,99510,104424,0
1292,1368,1900,1
9104,9180,9712,0
14212,15048,20900,1
31362,32198,38050,0
19380,20520,28500,1
25868,27008,34988,0
15504,16416,22800,1
27012,27924,34308,0
23256,24624,34200,1
39398,40766,50342,0
21964,23256,32300,1
28790,30082,39126,0
12920,13680,19000,1
13300,14060,19380,0
15380,16820,21160,1
24030,25470,29810,0
107660,117740,148120,1
111064,121144,151524,0
61520,67280,84640,1
65254,71014,88374,0
30760,33640,42320,1
35582,38462,47142,0
46140,50460,63480,1
47256,51576,64596,0
76900,84100,105800,1
83914,91114,112814,0
92280,100920,126960,1
103860,112500,138540,0
2022,2028,3750,1
11238,11244,12966,0
26286,26364,48750,1
42254,42332,64718,0
34374,34476,63750,1
45838,45940,75214,0
30330,30420,56250,1
32624,32714,58544,0
20220,20280,37500,1
38094,38154,55374,0
24264,24336,45000,1
32840,32912,53576,0
36396,36504,67500,1
51190,51298,82294,0
7820,8280,11500,1
9582,10042,13262,0
31280,33120,46000,1
38416,40256,53136,0
23460,24840,34500,1
38374,39754,49414,0
46920,49680,69000,1
59964,62724,82044,0
62560,66240,92000,1
78304,81984,107744,0
39100,41400,57500,1
48318,50618,66718,0
15640,16560,23000,1
22140,23060,29500,0
13006,14864,16722,1
32084,33942,35800,0
26012,29728,33444,1
45470,49186,52902,0
39018,44592,50166,1
47994,53568,59142,0
104048,118912,133776,1
122136,137000,151864,0
52024,59456,66888,1
61040,68472,75904,0
65030,74320,83610,1
77966,87256,96546,0
91042,104048,117054,1
103392,116398,129404,0
4898,5022,7936,1
8154,8278,11192,0
83266,85374,134912,1
99806,101914,151452,0
58776,60264,95232,1
68930,70418,105386,0
68572,70308,111104,1
77284,79020,119816,0
78368,80352,126976,1
89248,91232,137856,0
88164,90396,142848,1
102598,104830,157282,0
63674,65286,103168,1
77430,79042,116924,0
1981,2264,2547,1
19961,20244,20527,0
27734,31696,35658,1
35808,39770,43732,0
35658,40752,45846,1
39738,44832,49926,0
33677,38488,43299,1
38213,43024,47835,0
19810,22640,25470,1
23152,25982,28812,0
23772,27168,30564,1
42856,46252,49648,0
29715,33960,38205,1
47739,51984,56229,0
17268,20172,21600,1
25986,28890,30318,0
69072,80688,86400,1
85288,96904,102616,0
34536,40344,43200,1
37390,43198,46054,0
120876,141204,151200,1
122778,143106,153102,0
51804,60516,64800,1
71706,80418,84702,0
103608,121032,129600,1
106484,123908,132476,0
138144,161376,172800,1
122260,145492,156916,0
17712,21168,21600,1
34792,38248,38680,0
88560,105840,108000,1
93470,110750,112910,0
53136,63504,64800,1
68290,78658,79954,0
123984,148176,151200,1
138034,162226,165250,0
106272,127008,129600,1
120030,140766,143358,0
141696,169344,172800,1
131146,158794,162250,0
70848,84672,86400,1
71352,85176,86904,0
6715,6885,10880,1
17777,17947,21942,0
53720,55080,87040,1
56848,58208,90168,0
20145,20655,32640,1
33119,33629,45614,0
47005,48195,76160,1
56691,57881,85846,0
26860,27540,43520,1
35138,35818,51798,0
13430,13770,21760,1
18216,18556,26546,0
33575,34425,54400,1
38879,39729,59704,0
14248,16848,17576,1
17278,19878,20606,0
28496,33696,35152,1
37662,42862,44318,0
99736,117936,123032,1
102846,121046,126142,0
113984,134784,140608,1
130090,150890,156714,0
42744,50544,52728,1
47326,55126,57310,0
71240,84240,87880,1
73344,86344,89984,0
85488,101088,105456,1
97708,113308,117676,0
10404,11016,15300,1
19850,20462,24746,0
52020,55080,76500,1
69552,72612,94032,0
72828,77112,107100,1
81486,85770,115758,0
62424,66096,91800,1
76118,79790,105494,0
83232,88128,122400,1
89018,93914,128186,0
31212,33048,45900,1
35594,37430,50282,0
41616,44064,61200,1
61578,64026,81162,0
4241,5041,5202,1
11957,12757,12918,0
72097,85697,88434,1
79793,93393,96130,0
50892,60492,62424,1
70374,79974,81906,0
63615,75615,78030,1
77763,89763,92178,0
42410,50410,52020,1
47188,55188,56798,0
76338,90738,93636,1
88536,102936,105834,0
46651,55451,57222,1
56995,65795,67566,0
7469,8800,9251,1
23675,25006,25457,0
29876,35200,37004,1
45084,50408,52212,0
37345,44000,46255,1
52783,59438,61693,0
14938,17600,18502,1
17366,20028,20930,0
44814,52800,55506,1
57394,65380,68086,0
22407,26400,27753,1
24659,28652,30005,0
52283,61600,64757,1
68545,77862,81019,0
7701,7776,13467,1
23689,23764,29455,0
61608,62208,107736,1
78230,78830,124358,0
38505,38880,67335,1
57821,58196,86651,0
46206,46656,80802,1
59408,59858,94004,0
30804,31104,53868,1
39908,40208,62972,0
23103,23328,40401,1
32745,32970,50043,0
53907,54432,94269,1
71435,71960,111797,0
406,464,522,1
4664,4722,4780,0
6902,7888,8874,1
7050,8036,9022,0
4872,5568,6264,1
19618,20314,21010,0
6496,7424,8352,1
26034,26962,27890,0
7308,8352,9396,1
24040,25084,26128,0
5278,6032,6786,1
9638,10392,11146,0
4466,5104,5742,1
19182,19820,20458,0
9605,11045,12250,1
14019,15459,16664,0
38420,44180,49000,1
52892,58652,63472,0
67235,77315,85750,1
85779,95859,104294,0
76840,88360,98000,1
88574,100094,109734,0
28815,33135,36750,1
39175,43495,47110,0
19210,22090,24500,1
23956,26836,29246,0
48025,55225,61250,1
57727,64927,70952,0
5329,5618,7921,1
25207,25496,27799,0
85264,89888,126736,1
91764,96388,133236,0
69277,73034,102973,1
69643,73400,103339,0
63948,67416,95052,1
72444,75912,103548,0
95922,101124,142578,1
106926,112128,153582,0
79935,84270,118815,1
84395,88730,123275,0
58619,61798,87131,1
76259,79438,104771,0
16851,20139,20550,1
35417,38705,39116,0
33702,40278,41100,1
36392,42968,43790,0
84255,100695,102750,1
103029,119469,121524,0
50553,60417,61650,1
65827,75691,76924,0
101106,120834,123300,1
105436,125164,127630,0
67404,80556,82200,1
79748,92900,94544,0
117957,140973,143850,1
121037,144053,146930,0
