side1^2,side2^2,side3^2,side1^2+side2^2,side1^2+side3^2,side2^2+side3^2,validity
47032164,83612736,130644900,130644900,177677064,214257636,1
98227921,148766809,209757289,246994730,307985210,358524098,0
188128656,334450944,522579600,522579600,710708256,857030544,1
192737689,340587025,530242729,533324714,722980418,870829754,0
293951025,522579600,816530625,816530625,1110481650,1339110225,1
480135744,763251129,1111688964,1243386873,1591824708,1874940093,0
8643600,69272329,77915929,77915929,86559529,147188258,1
127238400,277655569,294705889,404893969,421944289,572361458,0
138297600,1108357264,1246654864,1246654864,1384952464,2355012128,1
302690404,1515544900,1676574916,1818235304,1979265320,3192119816,0
423536400,3394344121,3817880521,3817880521,4241416921,7212224642,1
682358884,4070822809,4533463561,4753181693,5215822445,8604286370,0
77792400,623450961,701243361,701243361,779035761,1324694322,1
120033936,734681025,818932689,854714961,938966625,1553613714,0
34574400,277089316,311663716,311663716,346238116,588753032,1
97239321,425473129,468073225,522712450,565312546,893546354,0
311169600,2493803844,2804973444,2804973444,3116143044,5298777288,1
554649601,3119110801,3466030129,3673760402,4020679730,6585140930,0
216090000,1731808225,1947898225,1947898225,2163988225,3679706450,1
240591121,1799965476,2020142916,2040556597,2260734037,3820108392,0
50211396,89264704,139476100,139476100,189687496,228740804,1
96569929,148571721,211731601,245141650,308301530,360303322,0
2460358404,4373970496,6834328900,6834328900,9294687304,11208299396,1
3319949161,5498667409,8224131969,8818616570,11544081130,13722799378,0
803382336,1428235264,2231617600,2231617600,3034999936,3659852864,1
808549225,1435121689,2240223561,2243670914,3048772786,3675345250,0
1255284900,2231617600,3486902500,3486902500,4742187400,5718520100,1
1542289984,2609370724,3955403664,4151660708,5497693648,6564774388,0
3213529344,5712941056,8926470400,8926470400,12139999744,14639411456,1
2296422241,4464511489,7346718369,6760933730,9643140610,11811229858,0
200845584,357058816,557904400,557904400,758749984,914963216,1
505305441,740003209,1019333329,1245308650,1524638770,1759336538,0
1807610256,3213529344,5021139600,5021139600,6828749856,8234668944,1
1993086736,3459321856,5327248144,5452408592,7320334880,8786570000,0
8156736,8702500,16859236,16859236,25015972,25561736,1
102373924,104284944,129231424,206658868,231605348,233516368,0
1598720256,1705690000,3304410256,3304410256,4903130512,5010100256,1
1657548369,1766436841,3388753369,3423985210,5046301738,5155190210,0
815673600,870250000,1685923600,1685923600,2501597200,2556173600,1
1042773264,1104365824,2006323264,2147139088,3049096528,3110689088,0
1174569984,1253160000,2427729984,2427729984,3602299968,3680889984,1
1874890000,1973847184,3398890000,3848737184,5273780000,5372737184,0
1378488384,1470722500,2849210884,2849210884,4227699268,4319933384,1
2176222500,2291728384,3956410000,4467950884,6132632500,6248138384,0
1835265600,1958062500,3793328100,3793328100,5628593700,5751390600,1
2340624400,2479044100,4506436900,4819668500,6847061300,6985481000,0
986965056,1053002500,2039967556,2039967556,3026932612,3092970056,1
1512509881,1594005625,2771074881,3106515506,4283584762,4365080506,0
490000,76317696,76807696,76807696,77297696,153125392,1
16908544,147573904,148254976,164482448,165163520,295828880,0
17640000,2747437056,2765077056,2765077056,2782717056,5512514112,1
121440400,3508903696,3528835216,3630344096,3650275616,7037738912,0
4410000,686859264,691269264,691269264,695679264,1378128528,1
43322724,941876100,947039076,985198824,990361800,1888915176,0
24010000,3739567104,3763577104,3763577104,3787587104,7503144208,1
122036209,4529155401,4555575025,4651191610,4677611234,9084730426,0
12250000,1907942400,1920192400,1920192400,1932442400,3828134800,1
85433049,2442632929,2456490969,2528065978,2541924018,4899123898,0
31360000,4884332544,4915692544,4915692544,4947052544,9800025088,1
168013444,5967562500,6002220676,6135575944,6170234120,11969783176,0
7840000,1221083136,1228923136,1228923136,1236763136,2450006272,1
154206724,1985771844,1995766276,2139978568,2149973000,3981538120,0
7322436,21086464,28408900,28408900,35731336,49495364,1
73925604,109914256,125933284,183839860,199858888,235847540,0
358799364,1033236736,1392036100,1392036100,1750835464,2425272836,1
506565049,1275132681,1670765625,1781697730,2177330674,2945898306,0
117158976,337383424,454542400,454542400,571701376,791925824,1
235100889,523357129,667137241,758458018,902238130,1190494370,0
65901924,189778176,255680100,255680100,321582024,445458276,1
171741025,352050169,440034529,523791194,611775554,792084698,0
468635904,1349533696,1818169600,1818169600,2286805504,3167703296,1
513747556,1425364516,1906020964,1939112072,2419768520,3331385480,0
29289744,84345856,113635600,113635600,142925344,197981456,1
105165025,196756729,240343009,301921754,345508034,437099738,0
183060900,527161600,710222500,710222500,893283400,1237384100,1
431185225,911738025,1148193225,1342923250,1579378450,2059931250,0
5008644,8904256,13912900,13912900,18921544,22817156,1
43362225,53743561,65237929,97105786,108600154,118981490,0
1126944900,2003457600,3130402500,3130402500,4257347400,5133860100,1
1540719504,2544395364,3798503424,4085114868,5339222928,6342898788,0
1282212864,2279489536,3561702400,3561702400,4843915264,5841191936,1
1557880900,2642576836,4012208964,4200457736,5570089864,6654785800,0
1622800656,2884978944,4507779600,4507779600,6130580256,7392758544,1
2283597369,3747276225,5571577449,6030873594,7855174818,9318853674,0
846460836,1504819264,2351280100,2351280100,3197740936,3856099364,1
1142778025,1892511009,2830346401,3035289034,3973124426,4722857410,0
606045924,1077414976,1683460900,1683460900,2289506824,2760875876,1
639584100,1121982016,1739056804,1761566116,2378640904,2861038820,0
981694224,1745234176,2726928400,2726928400,3708622624,4472162576,1
1364933025,2245717321,3344655889,3610650346,4709588914,5590373210,0
842724,6350400,7193124,7193124,8035848,13543524,1
10240000,23059204,24641296,33299204,34881296,47700500,0
243547236,1835265600,2078812836,2078812836,2322360072,3914078436,1
312476329,2016997921,2271952225,2329474250,2584428554,4288950146,0
121352256,914457600,1035809856,1035809856,1157162112,1950267456,1
151216209,993573441,1119906225,1144789650,1271122434,2113479666,0
101969604,768398400,870368004,870368004,972337608,1638766404,1
143137296,875331396,983951424,1018468692,1127088720,1859282820,0
84272400,635040000,719312400,719312400,803584800,1354352400,1
257730916,1028741476,1135285636,1286472392,1393016552,2164027112,0
273042576,2057529600,2330572176,2330572176,2603614752,4388101776,1
657358321,2967525625,3293726881,3624883946,3951085202,6261252506,0
142420356,1073217600,1215637956,1215637956,1358058312,2288855556,1
452030121,1771315569,1953021249,2223345690,2405051370,3724336818,0
65804544,86397025,152201569,152201569,218006113,238598594,1
173738761,206324496,302968836,380063257,476707597,509293332,0
1645113600,2159925625,3805039225,3805039225,5450152825,5964964850,1
2199234816,2789001721,4626856441,4988236537,6826091257,7415858162,0
3224422656,4233454225,7457876881,7457876881,10682299537,11691331106,1
3242391364,4254039729,7485191289,7496431093,10727582653,11739231018,0
263218176,345588100,608806276,608806276,872024452,954394376,1
404211025,504945841,815388025,909156866,1219599050,1320333866,0
1052872704,1382352400,2435225104,2435225104,3488097808,3817577504,1
1329550369,1697028025,2847609769,3026578394,4177160138,4544637794,0
2368963584,3110292900,5479256484,5479256484,7848220068,8589549384,1
2803914304,3606002500,6131203204,6409916804,8935117508,9737205704,0
4211490816,5529409600,9740900416,9740900416,13952391232,15270310016,1
4069036521,5366002009,9523612921,9435038530,13592649442,14889614930,0
21930489,38987536,60918025,60918025,82848514,99905561,1
42549529,65351056,93026025,107900585,135575554,158377081,0
789497604,1403551296,2193048900,2193048900,2982546504,3596600196,1
1378339876,2161506064,3120116164,3539845940,4498456040,5281622228,0
1403551296,2495202304,3898753600,3898753600,5302304896,6393955904,1
1646817561,2816318761,4297720249,4463136322,5944537810,7114039010,0
87721956,155950144,243672100,243672100,331394056,399622244,1
221592996,324288064,446476900,545881060,668069896,770764964,0
350887824,623800576,974688400,974688400,1325576224,1598488976,1
523768996,848556900,1251319876,1372325896,1775088872,2099876776,0
1074593961,1910389264,2984983225,2984983225,4059577186,4895372489,1
1358954496,2283979681,3447803524,3642934177,4806758020,5731783205,0
548262225,974688400,1522950625,1522950625,2071212850,2497639025,1
1041352900,1606005625,2292494400,2647358525,3333847300,3898500025,0
10989225,13483584,24472809,24472809,35462034,37956393,1
86620249,93392896,119661721,180013145,206281970,213054617,0
2153888100,2642782464,4796670564,4796670564,6950558664,7439453028,1
2999314756,3571735696,6023932996,6571050452,9023247752,9595668692,0
3175886025,3896755776,7072641801,7072641801,10248527826,10969397577,1
3264979600,3995377681,7205293456,7260357281,10470273056,11200671137,0
2813241600,3451797504,6265039104,6265039104,9078280704,9716836608,1
3122797924,3793820836,6723016036,6916618760,9845813960,10516836872,0
1329696225,1631513664,2961209889,2961209889,4290906114,4592723553,1
1999699524,2366336025,3927528900,4366035549,5927228424,6293864925,0
1857179025,2278725696,4135904721,4135904721,5993083746,6414630417,1
2359919241,2832368400,4871342025,5192287641,7231261266,7703710425,0
2472575625,3033806400,5506382025,5506382025,7978957650,8540188425,1
2552068324,3121792129,5624700004,5673860453,8176768328,8746492133,0
1058841,70090384,71149225,71149225,72208066,141239609,1
4048144,87516025,88698724,91564169,92746868,176214749,0
26471025,1752259600,1778730625,1778730625,1805201650,3530990225,1
122456356,2283023961,2313225216,2405480317,2435681572,4596249177,0
67765824,4485784576,4553550400,4553550400,4621316224,9039334976,1
91757241,4668032329,4737155929,4759789570,4828913170,9405188258,0
4235364,280361536,284596900,284596900,288832264,564958436,1
37124649,431766841,437019025,468891490,474143674,868785866,0
9529569,630813456,640343025,640343025,649872594,1271156481,1
26977636,741091729,751417744,768069365,778395380,1492509473,0
51883209,3434428816,3486312025,3486312025,3538195234,6920740841,1
169208064,4148519281,4205522500,4317727345,4374730564,8354041781,0
38118276,2523253824,2561372100,2561372100,2599490376,5084625924,1
122389969,3038324641,3080139001,3160714610,3202528970,6118463642,0
2353156,98247744,100600900,100600900,102954056,198848644,1
95238081,328950769,333245025,424188850,428483106,662195794,0
9412624,392990976,402403600,402403600,411816224,795394576,1
71048041,634284225,646227241,705332266,717275282,1280511466,0
37650496,1571963904,1609614400,1609614400,1647264896,3181578304,1
83083225,1817061129,1857523801,1900144354,1940607026,3674584930,0
150601984,6287855616,6438457600,6438457600,6589059584,12726313216,1
259049025,6908768161,7066587969,7167817186,7325636994,13975356130,0
115304644,4814139456,4929444100,4929444100,5044748744,9743583556,1
249103089,5539676041,5663315025,5788779130,5912418114,11202991066,0
58828900,2456193600,2515022500,2515022500,2573851400,4971216100,1
68840209,2518734969,2578303729,2587575178,2647143938,5097038698,0
21178404,884229696,905408100,905408100,926586504,1789637796,1
31427236,944947600,966836836,976374836,998264072,1911784436,0
17288964,87609600,104898564,104898564,122187528,192508164,1
83759104,206037316,232135696,289796420,315894800,438173012,0
622402704,3153945600,3776348304,3776348304,4398751008,6930293904,1
1097861956,4140407716,4849451044,5238269672,5947313000,8989858760,0
155600676,788486400,944087076,944087076,1099687752,1732573476,1
313927524,1110488976,1293840900,1424416500,1607768424,2404329876,0
847159236,4292870400,5140029636,5140029636,5987188872,9432900036,1
1075184100,4789193616,5681842884,5864377716,6757026984,10471036500,0
1106493696,5607014400,6713508096,6713508096,7820001792,12320522496,1
1397413924,6240684004,7405290916,7638097928,8802704840,13645974920,0
432224100,2190240000,2622464100,2622464100,3054688200,4812704100,1
690007824,2732989284,3213529344,3422997108,3903537168,5946518628,0
69155856,350438400,419594256,419594256,488750112,770032656,1
189502756,584188900,672572356,773691656,862075112,1256761256,0
5992704,50979600,56972304,56972304,62965008,107951904,1
125328025,252396769,265527025,377724794,390855050,517923794,0
215737344,1835265600,2051002944,2051002944,2266740288,3886268544,1
402523969,2324686225,2566739569,2727210194,2969263538,4891425794,0
149817600,1274490000,1424307600,1424307600,1574125200,2698797600,1
244046884,1527402724,1691018884,1771449608,1935065768,3218421608,0
383533056,3262694400,3646227456,3646227456,4029760512,6908921856,1
676988361,4039238025,4464778761,4716226386,5141767122,8504016786,0
293642496,2498000400,2791642896,2791642896,3085285392,5289643296,1
651576676,3407056900,3748623076,4058633576,4400199752,7155679976,0
53934336,458816400,512750736,512750736,566685072,971567136,1
83302129,538379209,596678329,621681338,679980458,1135057538,0
23970816,203918400,227889216,227889216,251860032,431807616,1
76545001,328805689,359064601,405350690,435609602,687870290,0
4575321,16483600,21058921,21058921,25634242,37542521,1
8179600,22857961,28196100,31037561,36375700,51054061,0
658846224,2373638400,3032484624,3032484624,3691330848,5406123024,1
996033600,2982470544,3716121600,3978504144,4712155200,6698592144,0
553613841,1994515600,2548129441,2548129441,3101743282,4542645041,1
802588900,2446390521,3055878400,3248979421,3858467300,5502268921,0
896762916,3230785600,4127548516,4127548516,5024311432,7358334116,1
1462221121,4242307689,5261906521,5704528810,6724127642,9504214210,0
773229249,2785728400,3558957649,3558957649,4332186898,6344686049,1
780252489,2799044836,3574007089,3579297325,4354259578,6373051925,0
457532100,1648360000,2105892100,2105892100,2563424200,3754252100,1
757295361,2183599441,2705976361,2940894802,3463271722,4889575802,0
1322267769,4763760400,6086028169,6086028169,7408295938,10849788569,1
1759802500,5566204449,6988960000,7326006949,8748762500,12555164449,0
1159929,2062096,3222025,3222025,4381954,5284121,1
45724644,50708641,55950400,96433285,101675044,106659041,0
260984025,463971600,724955625,724955625,985939650,1188927225,1
372528601,609398596,904265041,981927197,1276793642,1513663637,0
196028001,348494224,544522225,544522225,740550226,893016449,1
397523844,605406025,856849984,1002929869,1254373828,1462256009,0
296941824,527896576,824838400,824838400,1121780224,1352734976,1
365459689,618069321,936666025,983529010,1302125714,1554735346,0
375816996,668119104,1043936100,1043936100,1419753096,1712055204,1
622352809,986525281,1434212641,1608878090,2056565450,2420737922,0
140351409,249513616,389865025,389865025,530216434,639378641,1
143736121,254019844,395492769,397755965,539228890,649512613,0
335219481,595945744,931165225,931165225,1266384706,1527110969,1
480135744,784840225,1164037924,1264975969,1644173668,1948878149,0
176400,8555625,8732025,8732025,8908425,17287650,1
1437601,13719616,13942756,15157217,15380357,27662372,0
39690000,1925015625,1964705625,1964705625,2004395625,3889721250,1
41357761,1936528036,1976335936,1977885797,2017693697,3912863972,0
25401600,1232010000,1257411600,1257411600,1282813200,2489421600,1
80030916,1521468036,1549681956,1601498952,1629712872,3071149992,0
50979600,2472575625,2523555225,2523555225,2574534825,4996130850,1
70543201,2599368256,2651632036,2669911457,2722175237,5251000292,0
29811600,1445900625,1475712225,1475712225,1505523825,2921612850,1
49084036,1565864041,1596881521,1614948077,1645965557,3162745562,0
34574400,1676902500,1711476900,1711476900,1746051300,3388379400,1
59660176,1831326436,1867449796,1890986612,1927109972,3698776232,0
45158400,2190240000,2235398400,2235398400,2280556800,4425638400,1
195132961,2921294401,2973411841,3116427362,3168544802,5894706242,0
17926756,20142144,38068900,38068900,55995656,58211044,1
162639009,169182049,215766721,331821058,378405730,384948770,0
1147312384,1289097216,2436409600,2436409600,3583721984,3725506816,1
1736888976,1910389264,3267722896,3647278240,5004611872,5178112160,0
71707024,80568576,152275600,152275600,223982624,232844176,1
174055249,187717401,291214225,361772650,465269474,478931626,0
161340804,181279296,342620100,342620100,503960904,523899396,1
178649956,199600384,367642276,378250340,546292232,567242660,0
286828096,322274304,609102400,609102400,895930496,931376704,1
462680100,507420676,855796516,970100776,1318476616,1363217192,0
448168900,503553600,951722500,951722500,1399891400,1455276100,1
927385209,1006348729,1610657689,1933733938,2538042898,2617006418,0
645363216,725117184,1370480400,1370480400,2015843616,2095597584,1
882743521,975625225,1707920929,1858368746,2590664450,2683546154,0
3594816,12638025,16232841,16232841,19827657,28870866,1
37662769,60777616,68392900,98440385,106055669,129170516,0
1164720384,4094720100,5259440484,5259440484,6424160868,9354160584,1
1776453904,5185440100,6487013764,6961894004,8263467668,11672453864,0
808833600,2843555625,3652389225,3652389225,4461222825,6495944850,1
1103302656,3375726201,4252474521,4479028857,5355777177,7628200722,0
517653504,1819875600,2337529104,2337529104,2855182608,4157404704,1
622452601,2012150449,2554797025,2634603050,3177249626,4566947474,0
359481600,1263802500,1623284100,1623284100,1982765700,2887086600,1
724040464,1892076004,2326904644,2616116468,3050945108,4218980648,0
607523904,2135826225,2743350129,2743350129,3350874033,4879176354,1
713637796,2331054961,2964040249,3044692757,3677678045,5295095210,0
434972736,1529201025,1964173761,1964173761,2399146497,3493374786,1
513611569,1673791744,2127607876,2187403313,2641219445,3801399620,0
70862724,91699776,162562500,162562500,233425224,254262276,1
157377025,187772209,284833129,345149234,442210154,472605338,0
283450896,366799104,650250000,650250000,933700896,1017049104,1
542750209,656025769,1021505521,1198775978,1564255730,1677531290,0
637764516,825297984,1463062500,1463062500,2100827016,2288360484,1
685654225,879656281,1535150761,1565310506,2220804986,2414807042,0
1771568100,2292494400,4064062500,4064062500,5835630600,6356556900,1
2127423376,2695063396,4594670656,4822486772,6722094032,7289734052,0
3472273476,4493289024,7965562500,7965562500,11437835976,12458851524,1
3732599025,4788778401,8357433561,8521377426,12090032586,13146211962,0
1133803584,1467196416,2601000000,2601000000,3734803584,4068196416,1
1878789025,2301792529,3681212929,4180581554,5560001954,5983005458,0
2551058064,3301191936,5852250000,5852250000,8403308064,9153441936,1
2712951396,3485013156,6096174084,6197964552,8809125480,9581187240,0
815409,7290000,8105409,8105409,8920818,15395409,1
89302500,126495009,129823236,215797509,219125736,256318245,0
137804121,1232010000,1369814121,1369814121,1507618242,2601824121,1
328841956,1721835025,1884080836,2050676981,2212922792,3605915861,0
235653201,2106810000,2342463201,2342463201,2578116402,4449273201,1
589955521,3007206244,3287531569,3597161765,3877487090,6294737813,0
159820164,1428840000,1588660164,1588660164,1748480328,3017500164,1
233417284,1635070096,1805740036,1868487380,2039157320,3440810132,0
98664489,882090000,980754489,980754489,1079418978,1862844489,1
283720336,1340365321,1461379984,1624085657,1745100320,2801745305,0
264192516,2361960000,2626152516,2626152516,2890345032,4988112516,1
293299876,2447478784,2716285924,2740778660,3009585800,5163764708,0
117418896,1049760000,1167178896,1167178896,1284597792,2216938896,1
202037796,1280065284,1409401764,1482103080,1611439560,2689467048,0
58614336,74649600,133263936,133263936,191878272,207913536,1
257057089,289578289,396846241,546635378,653903330,686424530,0
937829376,1194393600,2132222976,2132222976,3070052352,3326616576,1
1172035225,1457025241,2478745369,2629060466,3650780594,3935770610,0
234457344,298598400,533055744,533055744,767513088,831654144,1
493372944,584672400,899280144,1078045344,1392653088,1483952544,0
3751317504,4777574400,8528891904,8528891904,12280209408,13306466304,1
3274929529,4237879801,7802365561,7512809330,11077295090,12040245362,0
2110116096,2687385600,4797501696,4797501696,6907617792,7484887296,1
2442336400,3060744976,5292271504,5503081376,7734607904,8353016480,0
527529024,671846400,1199375424,1199375424,1726904448,1871221824,1
1025344441,1223110729,1908379225,2248455170,2933723666,3131489954,0
1465358400,1866240000,3331598400,3331598400,4796956800,5197838400,1
2209188004,2695894084,4414539364,4905082088,6623727368,7110433448,0
559504,1071225,1630729,1630729,2190233,2701954,1
28047616,31169889,33930625,59217505,61978241,65100514,0
67699984,129618225,197318209,197318209,265018193,326936434,1
186049600,282139209,378652681,468188809,564702281,660791890,0
80568576,154256400,234824976,234824976,315393552,389081376,1
339517476,478296900,613751076,817814376,953268552,1092047976,0
161696656,309584025,471280681,471280681,632977337,780864706,1
313892089,510579216,713424100,824471305,1027316189,1224003316,0
55950400,107122500,163072900,163072900,219023300,270195400,1
196308121,284968161,372528601,481276282,568836722,657496762,0
125888400,241025625,366914025,366914025,492802425,607939650,1
181629529,316199524,458473744,497829053,640103273,774673268,0
181279296,347076900,528356196,528356196,709635492,875433096,1
535228225,800946601,1066479649,1336174826,1601707874,1867426250,0
9511056,16908544,26419600,26419600,35930656,43328144,1
112126921,134954689,159896025,247081610,272022946,294850714,0
342398016,608707584,951105600,951105600,1293503616,1559813184,1
443902761,741854169,1115894025,1185756930,1559796786,1857748194,0
237776400,422713600,660490000,660490000,898266400,1083203600,1
459502096,706283776,1005904656,1165785872,1465406752,1712188432,0
85599504,152176896,237776400,237776400,323375904,389953296,1
193682889,289034001,403407225,482716890,597090114,692441226,0
38044224,67634176,105678400,105678400,143722624,173312576,1
146168100,200109316,262504804,346277416,408672904,462614120,0
152176896,270536704,422713600,422713600,574890496,693250304,1
217356049,355511025,527483089,572867074,744839138,882994114,0
466041744,828518656,1294560400,1294560400,1760602144,2123079056,1
568297921,963171225,1461609361,1531469146,2029907282,2424780586,0
17640000,72420100,90060100,90060100,107700100,162480200,1
146676321,269649241,302794801,416325562,449471122,572444042,0
635040000,2607123600,3242163600,3242163600,3877203600,5849287200,1
781649764,2896377124,3563851204,3678026888,4345500968,6460228328,0
864360000,3548584900,4412944900,4412944900,5277304900,7961529800,1
945501001,3711124561,4593992841,4656625562,5539493842,8305117402,0
70560000,289680400,360240400,360240400,430800400,649920800,1
239351841,580376281,678654601,819728122,918006442,1259030882,0
1128960000,4634886400,5763846400,5763846400,6892806400,10398732800,1
1869697600,6040398400,7320513600,7910096000,9190211200,13360912000,0
441000000,1810502500,2251502500,2251502500,2692502500,4062005000,1
827655361,2532001761,3049137961,3359657122,3876793322,5581139722,0
158760000,651780900,810540900,810540900,969300900,1462321800,1
297976644,911556864,1097729424,1209533508,1395706068,2009286288,0
1308736,3122289,4431025,4431025,5739761,7553314,1
32421636,39904489,44289025,72326125,76710661,84193514,0
378224704,902341521,1280566225,1280566225,1658790929,2182907746,1
654796921,1308992400,1757789476,1963789321,2412586397,3066781876,0
294465600,702515025,996980625,996980625,1291446225,1699495650,1
719419684,1308051889,1700490169,2027471573,2419909853,3008542058,0
335036416,799305984,1134342400,1134342400,1469378816,1933648384,1
793999684,1455117316,1896950916,2249117000,2690950600,3352068232,0
188457984,449609616,638067600,638067600,826525584,1087677216,1
443355136,814075024,1061977744,1257430160,1505332880,1876052768,0
158357056,377796969,536154025,536154025,694511081,913950994,1
342916324,643687641,846169921,986603965,1189086245,1489857562,0
130873600,312228900,443102500,443102500,573976100,755331400,1
231861529,460402849,616876569,692264378,848738098,1077279418,0
12222016,65658609,77880625,77880625,90102641,143539234,1
40513225,120384784,136749636,160898009,177262861,257134420,0
782209024,4202150976,4984360000,4984360000,5766569024,9186510976,1
1134275041,4975186225,5823368721,6109461266,6957643762,10798554946,0
48888064,262634436,311522500,311522500,360410564,574156936,1
192876544,533702404,602506116,726578948,795382660,1136208520,0
305550400,1641465225,1947015625,1947015625,2252566025,3588480850,1
702091009,2453419024,2824072164,3155510033,3526163173,5277491188,0
195552256,1050537744,1246090000,1246090000,1441642256,2296627744,1
457617664,1585632400,1823973264,2043250064,2281590928,3409605664,0
439992576,2363709924,2803702500,2803702500,3243695076,5167412424,1
474760521,2443423761,2890460169,2918184282,3365220690,5333883930,0
598878784,3217271841,3816150625,3816150625,4415029409,7033422466,1
1087812324,4255083361,4939981225,5342895685,6027793549,9195064586,0
21013056,37356544,58369600,58369600,79382656,95726144,1
60808804,86974276,117809316,147783080,178618120,204783592,0
1029639744,1830470656,2860110400,2860110400,3889750144,4690581056,1
1250046736,2120786704,3220335504,3370833440,4470382240,5341122208,0
756470016,1344835584,2101305600,2101305600,2857775616,3446141184,1
773284864,1367224576,2129268736,2140509440,2902553600,3496493312,0
84052224,149426176,233478400,233478400,317530624,382904576,1
226382116,327682404,447660964,554064520,674043080,775343368,0
336208896,597704704,933913600,933913600,1270122496,1531618304,1
378886225,654182929,1004192721,1033069154,1383078946,1658375650,0
525326400,933913600,1459240000,1459240000,1984566400,2393153600,1
814531600,1308992400,1920192400,2123524000,2734724000,3229184800,0
1344835584,2390818816,3735654400,3735654400,5080489984,6126473216,1
2033288464,3285123856,4835811600,5318412320,6869100064,8120935456,0
7700625,13690000,21390625,21390625,29091250,35080625,1
103083409,122722084,144072009,225805493,247155418,266794093,0
2495002500,4435560000,6930562500,6930562500,9425565000,11366122500,1
2665140625,4661475625,7212255625,7326616250,9877396250,11873731250,0
1732640625,3080250000,4812890625,4812890625,6545531250,7893140625,1
2287708900,3807507025,5712336400,6095215925,8000045300,9519843425,0
2225480625,3956410000,6181890625,6181890625,8407371250,10138300625,1
3233969424,5269743649,7800069124,8503713073,11034038548,13069812773,0
1509322500,2683240000,4192562500,4192562500,5701885000,6875802500,1
2198859664,3581064964,5298675264,5779924628,7497534928,8879740228,0
1301405625,2313610000,3615015625,3615015625,4916421250,5928625625,1
1711145956,2850598881,4279253056,4561744837,5990399012,7129851937,0
1108890000,1971360000,3080250000,3080250000,4189140000,5051610000,1
1179991201,2065793401,3198015601,3245784602,4378006802,5263809002,0
1123600,1238769,2362369,2362369,3485969,3601138,1
49364676,50112241,56295009,99476917,105659685,106407250,0
324720400,358004241,682724641,682724641,1007445041,1040728882,1
749828689,799984656,1259682064,1549813345,2009510753,2059666720,0
135955600,149891049,285846649,285846649,421802249,435737698,1
366990649,389667600,595555216,756658249,962545865,985222816,0
112360000,123876900,236236900,236236900,348596900,360113800,1
246490000,263412900,419020900,509902900,665510900,682433800,0
189888400,209351961,399240361,399240361,589128761,608592322,1
462895225,493017616,768176656,955912841,1231071881,1261194272,0
161798400,178382736,340181136,340181136,501979536,518563872,1
428076100,454798276,697699396,882874376,1125775496,1152497672,0
252810000,278723025,531533025,531533025,784343025,810256050,1
582401689,621405184,978938944,1203806873,1561340633,1600344128,0
15303744,27206656,42510400,42510400,57814144,69717056,1
110397049,139499721,172003225,249896770,282400274,311502946,0
61214976,108826624,170041600,170041600,231256576,278868224,1
291453184,387302400,496754944,678755584,788208128,884057344,0
382593600,680166400,1062760000,1062760000,1445353600,1742926400,1
644855236,1018503396,1477172356,1663358632,2122027592,2495675752,0
244859904,435306496,680166400,680166400,925026304,1115472896,1
290838916,495952900,755480196,786791816,1046319112,1251433096,0
749883456,1333126144,2083009600,2083009600,2832893056,3416135744,1
1123255225,1818425449,2680236441,2941680674,3803491666,4498661890,0
137733696,244859904,382593600,382593600,520327296,627453504,1
447111025,627853249,839202961,1074964274,1286313986,1467056210,0
979439616,1741225984,2720665600,2720665600,3700105216,4461891584,1
999887641,1768454809,2754675225,2768342450,3754562866,4523130034,0
16670889,29637136,46308025,46308025,62978914,75945161,1
67848169,92121604,120099681,159969773,187947850,212221285,0
600152004,1066936896,1667088900,1667088900,2267240904,2734025796,1
795070809,1322267769,1982831841,2117338578,2777902650,3305099610,0
150038001,266734224,416772225,416772225,566810226,683506449,1
335146249,501312100,700819729,836458349,1035965978,1202131829,0
816873561,1452219664,2269093225,2269093225,3085966786,3721312889,1
1320595600,2103781689,3068495236,3424377289,4389090836,5172276925,0
1066936896,1896776704,2963713600,2963713600,4030650496,4860490304,1
1414361664,2351862016,3526459456,3766223680,4940821120,5878321472,0
416772225,740928400,1157700625,1157700625,1574472850,1898629025,1
588838756,965407041,1434591376,1554245797,2023430132,2399998417,0
266734224,474194176,740928400,740928400,1007662624,1215122576,1
399120484,646278084,952709956,1045398568,1351830440,1598988040,0
4901796,96825600,101727396,101727396,106629192,198552996,1
99940009,310570129,319301161,410510138,419241170,629871290,0
176464656,3485721600,3662186256,3662186256,3838650912,7147907856,1
354907921,4172514025,4365377041,4527421946,4720284962,8537891066,0
240188004,4744454400,4984642404,4984642404,5224830408,9729096804,1
487482241,5694362521,5957215489,6181844762,6444697730,11651578010,0
122544900,2420640000,2543184900,2543184900,2665729800,4963824900,1
146119744,2521847524,2646896704,2667967268,2793016448,5168744228,0
78428736,1549209600,1627638336,1627638336,1706067072,3176847936,1
146119744,1814078464,1898867776,1960198208,2044987520,3712946240,0
19607184,387302400,406909584,406909584,426516768,794211984,1
157326849,772562025,800154369,929888874,957481218,1572716394,0
313714944,6196838400,6510553344,6510553344,6824268288,12707391744,1
395055376,6542221456,6864453904,6937276832,7259509280,13406675360,0
44715969,79495056,124211025,124211025,168926994,203706081,1
150111504,209699361,279224100,359810865,429335604,488923461,0
402443721,715455504,1117899225,1117899225,1520342946,1833354729,1
713370681,1115292816,1606646889,1828663497,2320017570,2721939705,0
1609774884,2861822016,4471596900,4471596900,6081371784,7333418916,1
2160669289,3582860449,5362779361,5743529738,7523448650,8945639810,0
