side1^2+side2^2,side1^2+side3^2,side2^2+side3^2,validity
2393153600,1459240000,1984566400,1
2602929058,1623389378,2171528818,0
3735654400,5080489984,6126473216,1
5344045570,6897789314,8152680706,0
21390625,29091250,35080625,1
103546973,118542148,131826073,0
6930562500,9425565000,11366122500,1
8816325050,11564241050,13757712050,0
6545531250,4812890625,7893140625,1
7041764978,5248296353,8450202353,0
8407371250,10138300625,6181890625,1
9869737562,11775717637,7469206237,0
4192562500,5701885000,6875802500,1
4306656250,5832166250,7022271250,0
3615015625,5928625625,4916421250,1
4384625893,6907326593,5790576868,0
3080250000,5051610000,4189140000,1
3335790042,5378678442,4480444242,0
3485969,2362369,3601138,1
25997777,22924625,26356640,0
1007445041,682724641,1040728882,1
1364415953,985952705,1404417650,0
285846649,421802249,435737698,1
527158057,703046825,721973920,0
348596900,236236900,360113800,1
591145802,444518122,606946162,0
589128761,608592322,399240361,1
904547321,929741984,668810105,0
501979536,518563872,340181136,1
1180220346,1207668834,931508730,0
784343025,810256050,531533025,1
889504757,917494322,620082437,0
57814144,69717056,42510400,1
162640690,184211458,137669090,0
231256576,278868224,170041600,1
315740690,373048882,244829170,0
1742926400,1062760000,1445353600,1
2870323298,1971006658,2463175378,0
925026304,1115472896,680166400,1
1615365250,1879597378,1296719810,0
3416135744,2083009600,2832893056,1
5045460914,3385807954,4298954818,0
520327296,627453504,382593600,1
670783250,795458690,515500322,0
3700105216,2720665600,4461891584,1
4438436690,3371138770,5288081362,0
46308025,62978914,75945161,1
305897065,343214324,376826941,0
2267240904,1667088900,2734025796,1
3257660264,2545470740,3836482676,0
683506449,566810226,416772225,1
810296645,680118356,516598289,0
2269093225,3721312889,3085966786,1
3540948749,5315638309,4519057258,0
4860490304,2963713600,4030650496,1
5412708610,3396555874,4523180786,0
1898629025,1157700625,1574472850,1
2463992593,1605691553,2081150098,0
1215122576,740928400,1007662624,1
2322332746,1641941626,2011774322,0
106629192,101727396,198552996,1
168034760,162085988,292414820,0
3662186256,7147907856,3838650912,1
4947193610,9188532746,5147271314,0
5224830408,4984642404,9729096804,1
5566245650,5319379730,10277527442,0
4963824900,2665729800,2543184900,1
6399049892,3586504832,3447364772,0
1627638336,1706067072,3176847936,1
1873565600,1956772640,3575680928,0
794211984,406909584,426516768,1
868732232,452649800,473156360,0
12707391744,6510553344,6824268288,1
14746159154,7773834290,8111783186,0
168926994,203706081,124211025,1
338949434,391159301,276802685,0
1520342946,1117899225,1833354729,1
1904222196,1456641225,2262371229,0
7333418916,4471596900,6081371784,1
8284248180,5217643476,6929809704,0
4223174850,3105275625,5092652025,1
4596016802,3432556817,5511054737,0
1987376400,2702831904,3259297296,1
2038763978,2761512770,3325271450,0
7949505600,13037189184,10811327616,1
9132702624,14546497824,12157580448,0
675707976,496844100,814824324,1
1330677200,1084283540,1537323332,0
182948674,97515625,109598201,1
233436514,132133945,145783881,0
6586152264,3510562500,3945535236,1
9057695432,5220675860,5730851540,0
986383809,877640625,1646538066,1
1283739129,1162027305,2062232226,0
4778265625,5370311849,8964485026,1
5115831085,5724308045,9468411688,0
390062500,731794696,438392804,1
457621090,831732226,509149314,0
1753571216,2927178784,1560250000,1
2449447976,3893873864,2226448040,0
2739955025,4573716850,2437890625,1
4197037113,6581432098,3834629353,0
35760400,69354016,37927184,1
350423450,468992866,356058634,0
948179600,894010000,1733850400,1
1319306282,1256950522,2297351842,0
143041600,151708736,277416064,1
442379752,456170920,702293000,0
341344656,624186144,321843600,1
482162346,837621090,459571194,0
2288665600,4438657024,2427339776,1
3093731890,5694595442,3250809010,0
3398346784,1858432016,1752259600,1
4547784994,2616504986,2493678730,0
572166400,1109664256,606834944,1
809219650,1477449506,849224194,0
26750146,19669225,32257529,1
215901346,196750129,233479025,0
8667047304,10451439396,6372828900,1
10988713224,13045165956,8422434180,0
3852021024,2832368400,4645084176,1
5478689522,4274491226,6456298346,0
9322425881,7730792194,5684406025,1
9450982633,7845114370,5784493625,0
6018782850,7257944025,4425575625,1
6484833962,7781100197,4834521677,0
2379976225,3903161009,3236767666,1
3448992245,5248885549,4444137946,0
6322475684,3855168100,5243028616,1
8478034804,5567156260,7176802256,0
38502025,40171289,75334786,1
291000169,294884329,407846048,0
1968393161,1886599225,3691404514,1
2174808253,2089400525,4024754050,0
1386072900,2712052296,1446166404,1
1565829170,3006713810,1629103442,0
160685156,154008100,301339144,1
638579938,626635330,964256690,0
1883369650,1004282225,962550625,1
2182457248,1191253633,1146330113,0
616032400,642740624,1205356576,1
1208240464,1243570000,2109009536,0
2464129600,4821426304,2570962496,1
3211128128,6022464640,3330529600,0
33122,32761,65161,1
33322244,33313921,34636165,0
8479232,8386816,16681216,1
54606920,54403720,80645128,0
4007762,3964081,7884481,1
80665650,80507833,102918265,0
9572258,9467929,18831529,1
171530186,171172285,221614549,0
9383184,4717584,4769568,1
82741320,61489512,61643880,0
5536609,5597618,11012209,1
124198145,124428596,157123349,0
10614564,10731528,21112164,1
15989570,16129466,30202154,0
38167650,33129225,23765625,1
88311458,79909673,65603993,0
6493328100,7480859400,4658062500,1
8091894602,9218978882,6051571562,0
4618285650,2875640625,4008636225,1
6499440032,4396985777,5744082737,0
7454075625,5347265625,8587721250,1
7906959533,5739464333,9081904808,0
10733868900,7700062500,12366318600,1
12998606282,9671994602,14830326242,0
8481081600,9770918400,6084000000,1
9987042098,11410401938,7393763378,0
2376562500,3312922500,3816765000,1
3371486148,4450794948,5051922048,0
183808456,103347556,126234212,1
197964730,113596498,137351450,0
3720512016,6617104416,4544431632,1
5279471528,8728773800,6226215560,0
735233824,504936848,413390224,1
1126430440,819680360,706289992,0
930128004,1136107908,1654276104,1
1362677474,1602420458,2238759434,0
3155855300,2583688900,4595211400,1
3707203268,3092913748,5293990288,0
2019747392,1653560896,2940935296,1
2021661504,1655321920,2943385216,0
8078989568,11763741184,6614243584,1
8454063776,12242494240,6959695264,0
25715041,33957682,43187441,1
328972085,353757032,387289685,0
1079686025,642876025,848942050,1
1766330693,1186366693,1450410088,0
231435369,388686969,305619138,1
415690277,621861077,509686322,0
172749764,135830728,102860164,1
210525444,168527488,132099844,0
925741476,1554747876,1222476552,1
1000603458,1652498658,1306608498,0
2763996224,2173291648,1645762624,1
3014131490,2388806482,1837712290,0
1663926418,1260037009,2116184609,1
1924705202,1492699397,2418270197,0
60602824,33141476,31248100,1
95704570,56820530,54441082,0
545425416,298273284,281232900,1
568247760,312801444,295408116,0
781202500,1515070600,828536900,1
1101152708,2011671688,1155697348,0
530263616,969645184,499969600,1
620518546,1109535874,588112370,0
124992400,242411296,132565904,1
271649050,458801218,282068810,0
1124931600,1193093136,2181701664,1
1734206864,1815685328,3117241664,0
1623932324,2969538376,1531156900,1
1915507700,3421031440,1815927268,0
77097346,42161729,39753025,1
176062666,112186517,108546301,0
2698350656,2544193600,4934230144,1
3988848488,3806811304,6879910984,0
357777225,379455561,693876114,1
366585245,388484741,708102554,0
2065924721,3777769954,1947898225,1
3033038341,5237045860,2894068769,0
1233557536,636048400,674587664,1
1982407810,1132077098,1180935610,0
993825625,1054043225,1927433650,1
1091758853,1154378173,2084209018,0
308389384,168646916,159012100,1
668465194,421768586,407582530,0
164971400,176575300,113848900,1
169024258,180802178,117280258,0
1484742600,1024640100,1589177700,1
2420550792,1834124292,2560356612,0
2639542400,2825204800,1821582400,1
3054082888,3256980968,2174566888,0
8652189700,5578596100,8083598600,1
9292921898,6100218538,8698275538,0
6356710800,4098560400,5938970400,1
7465581738,5006073258,7003794258,0
659885600,706301200,455395600,1
1380214978,1451926618,1085381978,0
4414382500,2846222500,4124285000,1
5697912772,3902501572,5358104072,0
89775625,122094850,147232025,1
200577373,245543828,283328233,0
5300352900,4395414600,3231922500,1
5309566650,4403605050,3239089650,0
1953517600,2355712400,1436410000,1
2227282802,2662511242,1677141562,0
9422849600,7814070400,5745640000,1
9770409448,8123366408,6016672168,0
1098853650,807980625,1325088225,1
1614658292,1265809637,1898868497,0
2244390625,3680800625,3052371250,1
2400406697,3880629097,3230293522,0
7214369225,5982647650,4399005625,1
7653587153,6373793218,4742078833,0
153636025,251963081,208944994,1
446288485,606193901,532386634,0
835779976,614544100,1007852324,1
1573677290,1275324682,1822866370,0
13372479616,9832705600,16125637184,1
14603820296,10913719720,17507304424,0
9070670916,5530896900,7522019784,1
9695926820,6019549988,8078974280,0
2267667729,1382724225,1880504946,1
2275572785,1388874149,1887532436,0
3343119904,4031409296,2458176400,1
3541129010,4253791930,2631811978,0
5223624850,6299077025,3840900625,1
6063058682,7239306997,4579538317,0
103680128,51955264,52185664,1
147335906,77001394,77276050,0
207821056,208742656,414720512,1
592737106,594182290,1019803634,0
2592003200,1304641600,1298881600,1
3435379250,1782549250,1775918050,0
831284224,834970624,1658882048,1
963146752,967091200,1899253760,0
3339882496,3325136896,6635528192,1
4114179616,4097960480,8027973664,0
467597376,469670976,933121152,1
1115655698,1118675570,1979086850,0
1878683904,3732484608,1870389504,1
2087994434,4116333986,2079283970,0
60363296,38479504,32947600,1
79935986,53270522,46902986,0
1614432400,1885495696,2957801504,1
2754185872,3089825680,4531652640,0
543269664,296528400,346315536,1
908182304,563216144,627615248,0
615672064,965812736,527161600,1
1211514194,1734164210,1092856466,0
3863250944,2462688256,2108646400,1
3864129074,2463335666,2109253490,0
1509082400,823690000,961987600,1
2553869088,1588221328,1768209808,0
241453184,153918016,131790400,1
341582994,230018338,203691394,0
94917154,47679025,48119921,1
119939584,62029345,62524961,0
4650940546,2336272225,2357876129,1
5355115138,2732715589,2755897349,0
762864400,769918736,1518674464,1
947659216,955431376,1843467392,0
192479684,190716100,379668616,1
648782212,645824900,1067591680,0
1732317156,1716444900,3417017544,1
2471226458,2452649690,4680686690,0
3051457600,6074697856,3079674944,1
4329869224,8271584968,4362795944,0
1191975625,1202998025,2372928850,1
1810236437,1823476117,3423628552,0
139550786,90399289,76650025,1
557384930,437743117,410239645,0
689850225,1255957074,813593601,1
1269752093,2045682920,1427752445,0
558203144,361597156,306600100,1
675610594,450710506,390192650,0
2759400900,5023828296,3254374404,1
4160340314,6963605618,4743287354,0
1446388624,1226400400,2232812576,1
1924744784,1675699024,2860088608,0
5785554496,8931250304,4905601600,1
6839398066,10325028482,5893116466,0
6837988514,4429565161,3755851225,1
8271217984,5517344785,4776226001,0
98009216,94167616,184493632,1
399904768,392955968,603592768,0
6026727424,6272589824,11807592448,1
6496626952,6750470152,12586508552,0
4614213184,4802451584,9040187968,1
4974445394,5168801794,9637309138,0
2354190400,2450230400,4612340800,1
2412010400,2509050400,4708880800,0
392036864,376670464,737974528,1
423208264,407321864,788760328,0
882082944,1660442688,847508544,1
945070664,1763172200,909442664,0
6641770752,3390034176,3528331776,1
7439060450,3874992866,4021356866,0
12138256,22480912,13933856,1
77601616,104581712,81476896,0
5755113472,3107393536,3567067136,1
6446233120,3583632928,4070166560,0
7283815488,3932794944,4514569344,1
8649609410,4880328770,5514385682,0
1685996576,2720190352,1468728976,1
2048941600,3216196304,1812665296,0
2248091200,1393385600,1213825600,1
2492665768,1571249608,1382159528,0
2051365264,2354821664,3799274128,1
2572947994,2905091650,4550354906,0
3237251328,1747908864,2006475264,1
3263676320,1765895072,2025516320,0
54155826,52056225,102012849,1
239946356,236013665,357872309,0
408051396,216623304,208224900,1
855864410,520522490,508359122,0
2550321225,1301405625,1353895650,1
2694123513,1387951533,1441901268,0
918115641,487402434,468506025,1
1591874705,932344580,907462037,0
3331598400,3465972864,6528822336,1
3933865730,4078036274,7515335906,0
2550755025,4998629601,2653635474,1
3350516285,6289677125,3465921722,0
1874024100,3672462564,1949609736,1
2318269698,4395482730,2400962490,0
53742600,59724900,37822500,1
247511168,261776228,213945188,0
1493122500,1343565000,945562500,1
2515662500,2309525000,1790982500,0
214970400,151290000,238899600,1
322581650,244936250,353065850,0
1934733600,1361610000,2150096400,1
2788193682,2103038442,3056142762,0
859881600,605160000,955598400,1
1711561778,1355080898,1855043138,0
537524100,483683400,340402500,1
789296148,720973728,546840468,0
1853302500,2633387400,2926520100,1
2934883172,3877261952,4246573412,0
1625625,3183129,1693746,1
189657785,209408477,190210340,0
458370576,243899424,234090000,1
1241068688,795118400,778976720,0
381092850,716204025,365765625,1
546089850,974472525,528211125,0
416160000,814881024,433598976,1
995473544,1679542280,1020510536,0
204943266,196700625,385158609,1
363753540,353235285,627155217,0
469805625,919924281,489492594,1
619563933,1160906085,641679930,0
318312900,162562500,169374600,1
377062250,198699650,206113850,0
253184225,154380625,209957650,1
555636137,402768877,485377732,0
5557702500,9114632100,7558475400,1
7680082698,11793632418,9959165658,0
839830600,617522500,1012736900,1
850282042,626671802,1024490482,0
7564650625,10287924850,12406027025,1
9393989773,12364203418,14729245013,0
3359322400,2470090000,4050947600,1
3995865682,3030711562,4763412602,0
2278658025,1889618850,1389425625,1
3174174977,2693946242,2102563457,0
13437289600,9880360000,16203790400,1
15835655378,11991936898,18888945058,0
137194369,219332338,192250769,1
175615505,267137972,236464805,0
1730256921,1234749321,1973991042,1
2405077421,1824107321,2701798292,0
8780439616,12304049216,14037269632,1
7293824290,10567231490,12145326418,0
548777476,877329352,769003076,1
893120146,1300405642,1161946746,0
9420287681,10747284562,6722524081,1
11680690961,13190898772,8687425861,0
3429859225,4806269225,5483308450,1
4566119953,6112050453,6894192388,0
6921027684,7895964168,4938997284,1
7756423364,8800957328,5662138964,0
140625,191250,230625,1
137633453,138889028,140133353,0
55271250,40640625,66650625,1
440680292,401342717,476766617,0
74722500,45562500,61965000,1
302360708,239709908,272857808,0
19125000,14062500,23062500,1
169082792,154774292,182266292,0
27905625,17015625,23141250,1
146015693,119213093,133295018,0
37485000,27562500,45202500,1
108931050,92488050,123169050,0
27540000,20250000,33210000,1
137250450,121617450,151263450,0
7317025,11999921,9951154,1
34699325,44279353,39782020,0
2351984516,1434136900,1950426184,1
2498040826,1548230930,2080501354,0
2875883506,2114620225,3467977169,1
3630456020,2780662417,4311080005,0
3224173896,3887974404,2370716100,1
3994717136,4749392660,3050384324,0
2027986649,1681745026,1236577225,1
2324982509,1946881396,1469854105,0
1451990441,885360025,1204089634,1
2679069125,1881563713,2315730820,0
1727988624,1432966176,1053651600,1
1775406410,1475151410,1090604282,0
1102736,914464,672400,1
102773896,100476584,98125480,0
91446400,67240000,110273600,1
140614658,110953618,164896498,0
216136256,179234944,131790400,1
228927346,190625474,141780370,0
158793984,131682816,96825600,1
436471712,386201120,328184480,0
205754400,248115600,151290000,1
765677042,855127562,664123322,0
282300416,172134400,234102784,1
295005640,182047688,245412040,0
318690704,194323600,264280096,1
568299274,396502714,490173938,0
1063044,544644,570888,1
20377890,17022114,17137026,0
179654436,96480072,92044836,1
618491828,417686600,409456820,0
208356624,111894048,106750224,1
795956954,547269746,537215450,0
307219716,157402116,164986632,1
344210666,180194666,188222882,0
128449800,122544900,239184900,1
191361152,184362212,336011492,0
184967712,176464656,344426256,1
447373394,435028346,725933690,0
153078336,82207872,78428736,1
263236896,155886624,150930720,0
4127209,2136866,2088025,1
26579485,19256616,19132669,0
213686600,412720900,208802500,1
296039250,547819450,290412250,0
1192763401,617554274,603439225,1
1737887773,955149480,938111485,0
676520100,1337215716,692344584,1
1393488036,2460277476,1414952712,0
697498321,352876225,361130354,1
915216965,484129061,493584104,0
409252900,808932964,418825736,1
523264900,1000056964,533908736,0
258560786,499392289,252651025,1
404791826,735110309,397621685,0
1227025,1924850,1050625,1
42770233,47476818,41893273,0
325299650,207367225,177555625,1
372292772,242429857,210533317,0
397556100,623651400,340402500,1
541657850,814566650,476323250,0
314118400,268960000,492761600,1
811881928,743689288,1122332168,0
303630625,354610225,556281650,1
818884573,895072453,1240991258,0
122702500,105062500,192485000,1
201432772,179573572,295358472,0
240496900,205922500,377270600,1
456602482,410967802,656665562,0
14623394,7457713,7360369,1
23065794,12602041,12479785,0
1884254464,3743588864,1909174528,1
3014727560,5624403272,3045272840,0
1462339400,736036900,745771300,1
2482322000,1362735700,1375418500,0
1260353497,1243902361,2471353586,1
1557628405,1539551905,2983808628,0
1677985425,3290263650,1656083025,1
2474855597,4625525012,2448886457,0
2105768736,1073910672,1059893136,1
2242647720,1151424360,1136958408,0
2416299012,4737979656,2384759556,1
3033028980,5798405160,2998138068,0
63504961,70474561,120040322,1
338175833,352069133,476703188,0
3111743089,3453253489,5881975778,1
4325636317,4715663017,7670409812,0
634271049,1080362898,571544649,1
1095660089,1719884228,1016504189,0
4321451592,2537084196,2286178596,1
4720957712,2813522420,2551266020,0
3001008050,1587624025,1761864025,1
4460288292,2594418877,2806868377,0
281898244,254019844,480161288,1
523814404,487526404,813256200,0
1920645152,1127592976,1016079376,1
3130025000,2002312456,1859932456,0
9290272,18507536,9265936,1
121981522,166239386,121908586,0
1124122912,1121178256,2239411856,1
1827022504,1823363816,3457128520,0
4737929216,2372079616,2378309632,1
6824626498,3558367810,3565844930,0
1334294784,2665085184,1337799168,1
1757586632,3427589960,1761560840,0
1565943184,1570055968,3127773584,1
1931516624,1936046656,3794600080,0
4164195600,2084835600,2090311200,1
4395470600,2207810600,2213436200,0
1850753600,929027200,926593600,1
2857529602,1510182482,1507158562,0
27144100,30551816,50880484,1
124610356,130984360,177869204,0
2493143716,1497038984,1330060900,1
3432043906,2176629130,1980686474,0
814087744,488829056,434305600,1
1689532450,1148992018,1070421890,0
763795400,1272012100,678602500,1
1547334538,2324048218,1432150898,0
203521936,122207264,108576400,1
340416016,223273504,205640720,0
1099865376,1831697424,977187600,1
1939480128,2972411280,1783170000,0
274966344,457924356,244296900,1
328178384,532742036,295095620,0
9803161,10187561,19221922,1
14949961,15408761,27381922,0
980316100,1018756100,1922192200,1
1742584378,1791456498,3106961338,0
2608015616,2509609216,4920812032,1
2948775840,2844980896,5474419744,0
1411655184,1467008784,2767956768,1
1418217800,1473681512,2778978920,0
3767496712,1921419556,1996761956,1
4481959850,2359080098,2441257130,0
1656734209,3248504818,1721697809,1
2152742597,4051944980,2225297105,0
2205711225,4324932450,2292201225,1
2527004225,4854512900,2618637125,0
155616050,84423025,80013025,1
429921092,281685277,274354777,0
1400544450,759807225,720117225,1
1759000682,991876877,947395877,0
337692100,320052100,622464200,1
536060818,514593818,921789178,0
3890401250,2110575625,2000325625,1
5331475508,3055244233,2926176733,0
1350768400,2489856800,1280208400,1
2092632698,3612490018,2007638698,0
4136728225,3920638225,7625186450,1
5362553473,5121095473,9520219538,0
3039228900,2880468900,5602177800,1
3294632612,3130250612,6005889872,0
121012484,73788100,100351816,1
221262340,155126212,191145800,0
1180609600,1936199744,1605629056,1
2140013992,3128647400,2681555080,0
401407264,295152400,484049936,1
824572480,675243920,950288848,0
4917238984,5929611716,3615616900,1
6126866704,7281675380,4682808676,0
2656371600,4356449424,3612665376,1
4189442490,6277059882,5339506050,0
664092900,903166344,1089112356,1
1098130058,1391330810,1631404130,0
6422516224,7744798976,4722438400,1
6743099522,8104937506,5003466466,0
73051209,138418434,80735193,1
434005205,604026980,450061553,0
322940772,553673736,292204836,1
601477058,939171338,561440138,0
1291763088,2214694944,1168819344,1
1443900200,2435773544,1314961544,0
2629843524,4983063624,2906466948,1
3148131890,5761989290,3445606298,0
1245765906,657460881,726616737,1
1627513146,915507621,994559517,0
5167052352,8858779776,4675277376,1
5250234578,8980810658,4755081458,0
3956024457,3579509241,6782503266,1
5253627717,4828718925,8636632650,0
22025954,15405625,24190921,1
35959144,27537901,38856845,0
7837858404,4991422500,7136409096,1
8411133284,5454211940,7677731456,0
4741420516,3019502500,4317086984,1
5088905186,3300019906,4645204642,0
2419092100,1540562500,2202595400,1
2842050692,1883915332,2602531912,0
4452225625,6365500706,6991176169,1
4995825889,7000718866,7663670705,0
3466265625,4955839650,5442957225,1
4334726925,5966577000,6511582125,0
3722386226,2603550625,4088265649,1
3741164096,2619555049,4108171945,0
178299400,215008100,131102500,1
258642842,304415362,202382122,0
13760518400,11411161600,8390560000,1
13858964488,11498688968,8467168648,0
3440129600,2097640000,2852790400,1
3509732000,2151853600,2914698400,0
10535396900,8736670600,6424022500,1
13412328458,11313424378,8700598498,0
6418778400,7740291600,4719690000,1
8114260032,9634618512,6216326352,0
524410000,713197600,860032400,1
714288362,928073602,1099906042,0
5375202500,3277562500,4457485000,1
6295956442,4001880242,5280020842,0
51939216,37495584,29811600,1
322205706,278376354,259193610,0
149982336,119246400,207756864,1
287388936,246220200,371825064,0
599929344,476985600,831027456,1
1401599234,1221459554,1778864738,0
3324109824,1907942400,2399717376,1
3407238944,1969223456,2467143200,0
745290000,1298480400,937389600,1
1250786538,1961144298,1487089458,0
337460256,268304400,467452944,1
524929010,440609306,693673754,0
1460768400,2545021584,1837283616,1
2026864616,3297095144,2455685960,0
9803961,5978025,8130114,1
120911985,106189173,113789700,0
1170736416,860835600,1411770384,1
1659346848,1293958224,1955868624,0
1727649225,2833344729,2349602946,1
2108554997,3317564465,2782165700,0
1010286225,1656869409,1373989266,1
1672813265,2484576737,2119106450,0
2634156936,1936880100,3176483364,1
3138731658,2381301954,3741210954,0
2081309184,1530374400,2509814016,1
2522012040,1918781640,3002812488,0
1171692900,1921576356,1593502344,1
1645882506,2519569026,2129593482,0
63208873,44129449,69179474,1
199499825,165950309,211097684,0
2490461064,1588660164,2275519428,1
3277641770,2232816170,3022653218,0
3097234777,2162343001,3389794226,1
3572713957,2569714141,3891759866,0
1106871584,1011341968,706071184,1
1426812480,1314914512,967553680,0
4045367872,2824284736,4427486336,1
4070425192,2845620520,4453990920,0
252835492,276717896,176517796,1
769681700,815155856,637842356,0
568879857,397165041,622615266,1
943195037,723028181,1015772906,0
175275729,87890625,88396146,1
398777405,228928349,229690856,0
1414338336,1406250000,2804411664,1
1496518280,1488215240,2955273032,0
2209903650,4381893225,2197265625,1
2246267858,4449177893,2233533173,0
791015625,1577481561,795565314,1
1138772925,2182559661,1144124514,0
8588510721,4306640625,4331411154,1
8747562041,4392429161,4417428002,0
11217646656,5625000000,5657353344,1
13842506600,7099003496,7134943304,0
701102916,353584584,351562500,1
851030226,437697954,435470130,0
191289600,116640000,158630400,1
576395528,439347848,512537288,0
1866240000,3060633600,2538086400,1
2806195328,4241403008,3598448768,0
765158400,634521600,466560000,1
1156727808,987107328,780162048,0
7464960000,12242534400,10152345600,1
9983208482,15427168802,13003787042,0
4199040000,6886425600,5710694400,1
4535508168,7317138888,6094285128,0
2916000000,3965760000,4782240000,1
3895900832,5075347232,6021513632,0
5715360000,7772889600,9373190400,1
7704905672,10025099912,11888065352,0
64240225,88525409,104195266,1
72383425,97857797,114505540,0
256960900,354101636,416781064,1
670370948,814984340,916701200,0
1027843600,1416406544,1667124256,1
1226827792,1644012560,1918266400,0
4111374400,6668497024,5665626176,1
4696050818,7408214930,6335382050,0
2312648100,3751029576,3186914724,1
3573688274,5320164698,4617022874,0
2213135225,2604881650,1606005625,1
3678183693,4206820228,2904584713,0
3147771025,5105568034,4337745041,1
4888722601,7271266114,6311777465,0
15565177,8404201,9647426,1
71988869,53371045,56046376,0
2722961124,3125766024,5043117348,1
2820867284,3229372064,5186622548,0
2151475456,2469741056,3984685312,1
2662137088,3008604160,4720958720,0
1647223396,3050774692,1890895496,1
1932535060,3464163284,2192216776,0
1016908321,1167338546,1883386417,1
1424820133,1596944690,2464852885,0
3502164825,2170670850,1890945225,1
4827312713,3154521698,2826039353,0
2788106114,4498336153,2428814089,1
3786889384,5850963781,3377048165,0
991474,511225,542201,1
59776420,54161657,54402205,0
142772256,73616400,78076944,1
513892530,346668858,355132170,0
175673124,165636900,321237576,1
486625652,471199076,758863376,0
119968354,61858225,65606321,1
130343650,68344097,72250945,0
138803456,130873600,253817344,1
456875080,443765192,693619720,0
54220100,51122500,99147400,1
163376308,158443028,251442088,0
106271396,100200100,194328904,1
500944858,489247634,721211674,0
44555625,46143225,87523650,1
175820573,178629053,273880808,0
3150851400,1661156100,1604002500,1
4122942408,2270306628,2204927748,0
5601513600,2953166400,2851560000,1
6372311072,3425410592,3317038112,0
2188091250,1153580625,1113890625,1
3616250882,2081574557,2030549357,0
184572900,350094600,178222500,1
227446388,419485448,220495028,0
787712850,415289025,401000625,1
1566497192,935433797,915283877,0
2261018025,2183225625,4288658850,1
2667583997,2584002317,4950676802,0
195343300,105472900,121075400,1
300633082,180692122,200053442,0
4883582500,3026885000,2636822500,1
5137228148,3210410248,2810330548,0
7748825600,12501971200,6750265600,1
9336308050,14672979250,8254387250,0
949256100,1758089700,1089678600,1
1410719850,2412376650,1575245250,0
5932694600,9571821700,5168172100,1
7958772658,12318447698,7091314738,0
484301600,421891600,781373200,1
917108000,834979600,1352208400,0
3125492800,1937206400,1687566400,1
4409467168,2892566048,2595981088,0
65044225,89447825,105684850,1
204544925,243921925,272873050,0
1040707600,1690957600,1431165200,1
1801983082,2633458082,2290447162,0
2341592100,3804654600,3220121700,1
3392017748,5118030248,4412750708,0
5178557650,4382943425,3187167025,1
6258923218,5361091073,4044932593,0
260176900,357791300,422739400,1
375617732,488874772,567105232,0
5724660800,4162830400,6763830400,1
6563238050,4896357250,7691607250,0
805030425,951163650,585398025,1
835288857,984728322,611762697,0
5607424,10625024,6197248,1
41116744,55638344,42466888,0
1620545536,3070631936,1791004672,1
1782462338,3316161538,1959610498,0
1530003456,892403712,807469056,1
1956805448,1191247688,1095186248,0
3442507776,1816805376,2007908352,1
4595115330,2598065730,2818876482,0
1586495488,1435500544,2720006144,1
2545460000,2360828704,4065788704,0
619724800,560742400,1062502400,1
845068450,777753250,1383673250,0
678498304,1285627904,749867008,1
687535232,1299452032,759286912,0
20412121,14478025,23021954,1
46376125,37538485,50589162,0
2041212100,1447802500,2302195400,1
3025037362,2306754202,3354970122,0
5893620224,5225502976,3706374400,1
6976873472,6233703680,4578648320,0
2084835600,3315161376,2939345424,1
2810707920,4212542016,3775714704,0
2785656434,1751841025,2469866641,1
3028219730,1946095049,2695244681,0
4690880100,6613527204,7459113096,1
6034422410,8164187810,9124134938,0
5899102969,4184149225,6653344706,1
6611885377,4799200741,7420089636,0
127351225,186011506,196042169,1
605056801,720162580,742039829,0
509404900,744046024,784168676,1
677322610,941274394,987548666,0
4584644100,7057518084,6696414216,1
6417864450,9272556234,8845218666,0
6240210025,9114563794,9606066281,1
8440074605,11696665754,12268390901,0
12546698816,11904736384,8150478400,1
13835979560,13153620232,9206882920,0
4901054225,4650287650,3183780625,1
5330301437,5066036522,3535213877,0
2976184096,3136674704,2037619600,1
3247842208,3417148880,2267271760,0
11609793,8105409,12706434,1
266656977,250268085,272764260,0
2972107008,3252847104,2074984704,1
3679141250,3998520674,2682660674,0
1671810192,1829726496,1167178896,1
2475237200,2674929056,1863183056,0
3355230177,2342463201,3672159426,1
4613175197,3428677961,4996888436,0
1160979300,1270643400,810540900,1
1340392500,1460048400,964260900,0
1588660164,2490461064,2275519428,1
2086139042,3100443242,2854000682,0
4116884616,2626152516,3761572932,1
5375891610,3655921410,4956393258,0
976144,1120544,1807888,1
2027194,2220994,3254138,0
218754448,118113424,135585824,1
253249498,141974554,160776194,0
252122400,406774800,219632400,1
794152008,1094646888,740827368,0
140564736,260335872,161358336,1
343415090,535518770,373250258,0
585755712,363056256,316270656,1
1364922162,969567426,898116786,0
282105616,323837216,522479632,1
828624400,893260576,1252235024,0
112054400,97614400,180788800,1
131493778,116024738,207431458,0
127690000,158160400,224909600,1
151446458,184039418,257185778,0
11020570400,7749859600,6256810000,1
13853382152,10034980712,8360208872,0
2530566400,2043040000,3598553600,1
3980246338,3383890498,5376233378,0
632641600,899638400,510760000,1
1075540328,1440412808,921183848,0
2024186400,1423443600,1149210000,1
2843020962,2088616122,1763397882,0
3954010000,3192250000,5622740000,1
4845010000,4011250000,6730740000,0
5693774400,8096745600,4596840000,1
7455448562,10279278242,6218874482,0
3549384,7031268,3526884,1
