side1^2+side2^2,side1^2+side3^2,side2^2+side3^2,validity
2123524000,2734724000,3229184800,0
3735654400,5080489984,6126473216,1
5318412320,6869100064,8120935456,0
21390625,29091250,35080625,1
225805493,247155418,266794093,0
6930562500,9425565000,11366122500,1
7326616250,9877396250,11873731250,0
4812890625,6545531250,7893140625,1
6095215925,8000045300,9519843425,0
6181890625,8407371250,10138300625,1
8503713073,11034038548,13069812773,0
4192562500,5701885000,6875802500,1
5779924628,7497534928,8879740228,0
3615015625,4916421250,5928625625,1
4561744837,5990399012,7129851937,0
3080250000,4189140000,5051610000,1
3245784602,4378006802,5263809002,0
2362369,3485969,3601138,1
99476917,105659685,106407250,0
682724641,1007445041,1040728882,1
1549813345,2009510753,2059666720,0
285846649,421802249,435737698,1
756658249,962545865,985222816,0
236236900,348596900,360113800,1
509902900,665510900,682433800,0
399240361,589128761,608592322,1
955912841,1231071881,1261194272,0
340181136,501979536,518563872,1
882874376,1125775496,1152497672,0
531533025,784343025,810256050,1
1203806873,1561340633,1600344128,0
42510400,57814144,69717056,1
249896770,282400274,311502946,0
170041600,231256576,278868224,1
678755584,788208128,884057344,0
1062760000,1445353600,1742926400,1
1663358632,2122027592,2495675752,0
680166400,925026304,1115472896,1
786791816,1046319112,1251433096,0
2083009600,2832893056,3416135744,1
2941680674,3803491666,4498661890,0
382593600,520327296,627453504,1
1074964274,1286313986,1467056210,0
2720665600,3700105216,4461891584,1
2768342450,3754562866,4523130034,0
46308025,62978914,75945161,1
159969773,187947850,212221285,0
1667088900,2267240904,2734025796,1
2117338578,2777902650,3305099610,0
416772225,566810226,683506449,1
836458349,1035965978,1202131829,0
2269093225,3085966786,3721312889,1
3424377289,4389090836,5172276925,0
2963713600,4030650496,4860490304,1
3766223680,4940821120,5878321472,0
1157700625,1574472850,1898629025,1
1554245797,2023430132,2399998417,0
740928400,1007662624,1215122576,1
1045398568,1351830440,1598988040,0
101727396,106629192,198552996,1
410510138,419241170,629871290,0
3662186256,3838650912,7147907856,1
4527421946,4720284962,8537891066,0
4984642404,5224830408,9729096804,1
6181844762,6444697730,11651578010,0
2543184900,2665729800,4963824900,1
2667967268,2793016448,5168744228,0
1627638336,1706067072,3176847936,1
1960198208,2044987520,3712946240,0
406909584,426516768,794211984,1
929888874,957481218,1572716394,0
6510553344,6824268288,12707391744,1
6937276832,7259509280,13406675360,0
124211025,168926994,203706081,1
359810865,429335604,488923461,0
1117899225,1520342946,1833354729,1
1828663497,2320017570,2721939705,0
4471596900,6081371784,7333418916,1
5743529738,7523448650,8945639810,0
3105275625,4223174850,5092652025,1
4774077477,6104422692,7186345857,0
1987376400,2702831904,3259297296,1
3305845370,4185444434,4906053386,0
7949505600,10811327616,13037189184,1
8702065010,11668917506,13999809554,0
496844100,675707976,814824324,1
645683364,844394256,1003357620,0
97515625,109598201,182948674,1
319972225,339583185,481630162,0
3510562500,3945535236,6586152264,1
4700655090,5189709330,8323820082,0
877640625,986383809,1646538066,1
1430500185,1562859945,2438515458,0
4778265625,5370311849,8964485026,1
6502259285,7172256389,11477731346,0
390062500,438392804,731794696,1
927226628,995846660,1474392320,0
1560250000,1753571216,2927178784,1
2063067562,2279327850,3662254450,0
2437890625,2739955025,4573716850,1
2789953753,3108810393,5095801408,0
35760400,37927184,69354016,1
192901288,197256200,280104040,0
894010000,948179600,1733850400,1
975992650,1032177050,1865195650,0
143041600,151708736,277416064,1
215507890,225771410,388993762,0
321843600,341344656,624186144,1
763687370,791502650,1269728402,0
2288665600,2427339776,4438657024,1
2789523232,2940055840,5230046240,0
1752259600,1858432016,3398346784,1
1991880410,2103861706,3780285154,0
572166400,606834944,1109664256,1
862484608,903547520,1556644480,0
19669225,26750146,32257529,1
99389905,113444420,125925397,0
6372828900,8667047304,10451439396,1
6518964500,8833938704,10639086596,0
2832368400,3852021024,4645084176,1
3413565290,4512302834,5384450906,0
5684406025,7730792194,9322425881,1
6086386633,8189198420,9837257725,0
4425575625,6018782850,7257944025,1
4902573077,6562145642,7867672157,0
2379976225,3236767666,3903161009,1
2400510925,3260229466,3929549909,0
3855168100,5243028616,6322475684,1
4468447690,5940626426,7104391714,0
38502025,40171289,75334786,1
242040629,245629669,348225298,0
1886599225,1968393161,3691404514,1
2326650785,2415994081,4404176704,0
1386072900,1446166404,2712052296,1
2147716922,2219866010,3909204290,0
154008100,160685156,301339144,1
405188386,415155010,671355074,0
962550625,1004282225,1883369650,1
1462584425,1512285625,2671305250,0
616032400,642740624,1205356576,1
695966800,724089424,1336386176,0
2464129600,2570962496,4821426304,1
3043863616,3160636480,5760241664,0
32761,33122,65161,1
118269781,118285322,120761341,0
8386816,8479232,16681216,1
51396706,51595074,76855330,0
3964081,4007762,7884481,1
58588741,58725812,77638321,0
9467929,9572258,18831529,1
98263085,98543636,136174649,0
4717584,4769568,9383184,1
6702362,6763010,12771530,0
5536609,5597618,11012209,1
52140337,52297650,73217185,0
10614564,10731528,21112164,1
253737002,254191610,318932930,0
23765625,33129225,38167650,1
40779113,52460393,59076128,0
4658062500,6493328100,7480859400,1
5309757698,7244301218,8299396658,0
2875640625,4008636225,4618285650,1
4158545573,5474897093,6209330408,0
5347265625,7454075625,8587721250,1
7467315653,9880046453,11221888178,0
7700062500,10733868900,12366318600,1
10107699498,13494808458,15367700178,0
6084000000,8481081600,9770918400,1
6356614322,8796170162,10114913042,0
2376562500,3312922500,3816765000,1
3048765050,4084377050,4655766050,0
103347556,126234212,183808456,1
280719140,315049124,412675016,0
3720512016,4544431632,6617104416,1
4397329386,5277437082,7546768146,0
413390224,504936848,735233824,1
1111339600,1248066320,1636493632,0
930128004,1136107908,1654276104,1
1717403940,1980734436,2699629704,0
2583688900,3155855300,4595211400,1
4147734532,4838735492,6694012552,0
1653560896,2019747392,2940935296,1
2868421480,3324795944,4561641736,0
6614243584,8078989568,11763741184,1
7763363314,9323693618,13342990354,0
25715041,33957682,43187441,1
69899741,82330082,97712141,0
642876025,848942050,1079686025,1
821138537,1048312352,1310066537,0
231435369,305619138,388686969,1
290526209,371739968,465135809,0
102860164,135830728,172749764,1
147078212,185123912,229499012,0
925741476,1222476552,1554747876,1
1026582596,1335720392,1686212996,0
1645762624,2173291648,2763996224,1
2110005664,2692448800,3363829664,0
1260037009,1663926418,2116184609,1
1293830969,1701961538,2160450569,0
31248100,33141476,60602824,1
324631364,329683348,431371984,0
281232900,298273284,545425416,1
719289860,744357140,1180141328,0
781202500,828536900,1515070600,1
1260199018,1317841378,2246612138,0
499969600,530263616,969645184,1
1004907410,1045272370,1721321122,0
124992400,132565904,242411296,1
473542346,486656314,726702610,0
1124931600,1193093136,2181701664,1
1961033552,2046714320,3447024800,0
1531156900,1623932324,2969538376,1
1794512036,1893606052,3387699016,0
39753025,42161729,77097346,1
58128461,60946117,105492106,0
2544193600,2698350656,4934230144,1
2937022624,3100653088,5559157664,0
357777225,379455561,693876114,1
691107185,719526245,1192353812,0
1947898225,2065924721,3777769954,1
2645119225,2779058765,4864860532,0
636048400,674587664,1233557536,1
644546440,683299880,1247302888,0
993825625,1054043225,1927433650,1
1914023693,1992869173,3304014778,0
159012100,168646916,308389384,1
276146762,288239170,485735050,0
113848900,164971400,176575300,1
582315412,685819912,712090772,0
1024640100,1484742600,1589177700,1
1050755378,1515593378,1621354418,0
1821582400,2639542400,2825204800,1
2442299042,3365221042,3580272802,0
5578596100,8083598600,8652189700,1
6908958788,9643729288,10276655428,0
4098560400,5938970400,6356710800,1
4207417928,6067561928,6490827848,0
455395600,659885600,706301200,1
713868058,960235058,1018376218,0
2846222500,4124285000,4414382500,1
3440466772,4821819272,5140837972,0
89775625,122094850,147232025,1
144009625,183150850,215110025,0
3231922500,4395414600,5300352900,1
3310884338,4485587258,5401736378,0
1436410000,1953517600,2355712400,1
2153335498,2762358178,3256468058,0
5745640000,7814070400,9422849600,1
5794561000,7869965000,9485717800,0
807980625,1098853650,1325088225,1
1004638797,1322049402,1574821557,0
2244390625,3052371250,3680800625,1
2801641817,3684740242,4388287417,0
4399005625,5982647650,7214369225,1
6316264553,8148678388,9629171773,0
153636025,208944994,251963081,1
181885681,241056932,287937301,0
614544100,835779976,1007852324,1
988757314,1257024778,1476128714,0
9832705600,13372479616,16125637184,1
8592401474,11948888146,14518758370,0
5530896900,7522019784,9070670916,1
6911196626,9088333754,10822999130,0
1382724225,1880504946,2267667729,1
1885288589,2449213988,2902521449,0
2458176400,3343119904,4031409296,1
2502244496,3393454912,4088011216,0
3840900625,5223624850,6299077025,1
4112161297,5532962962,6646492577,0
51955264,52185664,103680128,1
125199922,125536850,221719810,0
207821056,208742656,414720512,1
237575026,238555186,469098962,0
1298881600,1304641600,2592003200,1
1491252328,1497390248,2943289288,0
831284224,834970624,1658882048,1
1057321330,1061433074,2063776306,0
3325136896,3339882496,6635528192,1
3752950258,3768542450,7419333490,0
467597376,469670976,933121152,1
809015090,811655378,1512831170,0
1870389504,1878683904,3732484608,1
1996177664,2004727040,3965490176,0
32947600,38479504,60363296,1
322738010,337167530,409965458,0
1614432400,1885495696,2957801504,1
1844391434,2130152378,3286561394,0
296528400,346315536,543269664,1
774247824,847658448,1179791424,0
527161600,615672064,965812736,1
554633416,644942152,1005372936,0
2108646400,2462688256,3863250944,1
2781832904,3177114056,4813657160,0
823690000,961987600,1509082400,1
1292054458,1457583178,2160500498,0
131790400,153918016,241453184,1
512256040,550822120,732421832,0
47679025,48119921,94917154,1
60163765,60652853,116800840,0
2336272225,2357876129,4650940546,1
2417295449,2439238489,4798105888,0
762864400,769918736,1518674464,1
1052235898,1060368250,2018292770,0
190716100,192479684,379668616,1
563074850,565868962,953012530,0
1716444900,1732317156,3417017544,1
2573020466,2591980466,4875799682,0
3051457600,3079674944,6074697856,1
4320747680,4353644704,8256671776,0
1191975625,1202998025,2372928850,1
1728847873,1741830913,3292187168,0
76650025,90399289,139550786,1
152246245,170356117,241855730,0
689850225,813593601,1255957074,1
1327603185,1488500721,2121279264,0
306600100,361597156,558203144,1
461462020,526188868,772660040,0
2759400900,3254374404,5023828296,1
3307260884,3839057300,5797228616,0
1226400400,1446388624,2232812576,1
1904237200,2166414224,3169055776,0
4905601600,5785554496,8931250304,1
6094314946,7053332290,10604233394,0
3755851225,4429565161,6837988514,1
5228446085,5996870581,8890685554,0
94167616,98009216,184493632,1
443521640,450832840,668190568,0
6026727424,6272589824,11807592448,1
6541992064,6796584064,12660867200,0
4614213184,4802451584,9040187968,1
5033752360,5229085960,9734453288,0
2354190400,2450230400,4612340800,1
3375753202,3487471202,6240955762,0
376670464,392036864,737974528,1
562564754,580743154,1032749458,0
847508544,882082944,1660442688,1
1639168130,1684663730,2874971138,0
3390034176,3528331776,6641770752,1
4171039298,4321992098,7912785218,0
12138256,13933856,22480912,1
63698138,67255570,88135450,0
3107393536,3567067136,5755113472,1
4511287328,5044817440,7749859360,0
3932794944,4514569344,7283815488,1
3980527784,4565100104,7353931688,0
1468728976,1685996576,2720190352,1
2530093136,2800306816,4205123152,0
1213825600,1393385600,2248091200,1
1711102850,1917060850,2956552450,0
2051365264,2354821664,3799274128,1
2211706960,2524388992,4033420880,0
1747908864,2006475264,3237251328,1
1856420514,2121258114,3395932578,0
52056225,54155826,102012849,1
316671561,321125220,458964909,0
208224900,216623304,408051396,1
268096580,277439312,504963860,0
1301405625,1353895650,2550321225,1
2318338877,2385118772,4127767337,0
468506025,487402434,918115641,1
590850065,611690402,1116709265,0
3331598400,3465972864,6528822336,1
3977613800,4122454664,7585376936,0
2550755025,2653635474,4998629601,1
3490345629,3607728804,6507082233,0
1874024100,1949609736,3672462564,1
2650248290,2737675658,4913172650,0
37822500,53742600,59724900,1
190129122,221951682,235398402,0
945562500,1343565000,1493122500,1
1342292852,1801653152,1980011252,0
151290000,214970400,238899600,1
572577872,684685952,731346512,0
1361610000,1934733600,2150096400,1
1587227850,2197130850,2429757450,0
605160000,859881600,955598400,1
682622658,950080338,1051775298,0
340402500,483683400,537524100,1
413413650,568469250,627836850,0
1853302500,2633387400,2926520100,1
2997299988,3948034248,4321267668,0
1625625,1693746,3183129,1
122089097,122537540,137929805,0
234090000,243899424,458370576,1
481698218,494936210,834740570,0
365765625,381092850,716204025,1
948987377,971741492,1578346757,0
416160000,433598976,814881024,1
418046274,435518946,818032770,0
196700625,204943266,385158609,1
323230265,333371330,582984617,0
469805625,489492594,919924281,1
478949445,498798900,935170353,0
162562500,169374600,318312900,1
478481012,489134672,778503332,0
154380625,209957650,253184225,1
191015497,251542642,299719337,0
5557702500,7558475400,9114632100,1
7361883092,9601991312,11397483332,0
617522500,839830600,1012736900,1
1076707972,1355415632,1584721492,0
7564650625,10287924850,12406027025,1
8480438257,11330730772,13575851237,0
2470090000,3359322400,4050947600,1
2635932688,3548464448,4263389008,0
1389425625,1889618850,2278658025,1
2222386013,2827441268,3321342473,0
9880360000,13437289600,16203790400,1
7445205608,10629106888,13022579368,0
137194369,192250769,219332338,1
210226085,275765885,309347162,0
1234749321,1730256921,1973991042,1
2021103405,2627418105,2939852628,0
8780439616,12304049216,14037269632,1
7154749570,10403479970,11966275282,0
548777476,769003076,877329352,1
1160569076,1460824676,1618769552,0
6722524081,9420287681,10747284562,1
8318792365,11259412565,12736980538,0
3429859225,4806269225,5483308450,1
3618840277,5025221777,5720843332,0
4938997284,6921027684,7895964168,1
5655995082,7749357282,8793319482,0
140625,191250,230625,1
187930697,189395972,190849997,0
40640625,55271250,66650625,1
96350477,117226052,134850377,0
45562500,61965000,74722500,1
111797082,135546282,155650482,0
14062500,19125000,23062500,1
128569412,141707912,153721412,0
17015625,23141250,27905625,1
23835825,30852450,36507825,0
27562500,37485000,45202500,1
47421812,59792912,69959012,0
20250000,27540000,33210000,1
57265448,68483048,78080648,0
7317025,9951154,11999921,1
153428881,163486612,172958981,0
1434136900,1950426184,2351984516,1
2265952570,2887323530,3393963538,0
2114620225,2875883506,3467977169,1
3326276329,4240798418,4986150889,0
2370716100,3224173896,3887974404,1
2734592372,3638142440,4352035220,0
1236577225,1681745026,2027986649,1
1860729749,2385834628,2812013329,0
885360025,1204089634,1451990441,1
1482032045,1874911114,2196961381,0
1053651600,1432966176,1727988624,1
1749440250,2215423026,2597113674,0
672400,914464,1102736,1
163492810,166512050,169477498,0
67240000,91446400,110273600,1
185472850,222323650,253795250,0
131790400,179234944,216136256,1
163629376,215372032,256571456,0
96825600,131682816,158793984,1
549675314,622558226,687695090,0
151290000,205754400,248115600,1
171130248,228340008,273446568,0
172134400,234102784,282300416,1
362455496,446538952,516851656,0
194323600,264280096,318690704,1
721333672,842489000,948098440,0
544644,570888,1063044,1
155282180,155609600,165438212,0
92044836,96480072,179654436,1
499706708,508659080,731864660,0
106750224,111894048,208356624,1
271371024,278934048,450391824,0
157402116,164986632,307219716,1
634403876,647906432,973598756,0
122544900,128449800,239184900,1
421281668,431118848,663754628,0
176464656,184967712,344426256,1
617814266,632087762,970429946,0
78428736,82207872,153078336,1
175298306,180568274,297654530,0
2088025,2136866,4127209,1
231445105,231831090,257758657,0
208802500,213686600,412720900,1
473174258,480065378,821598098,0
603439225,617554274,1192763401,1
958469845,975661010,1769274373,0
676520100,692344584,1337215716,1
784609226,801486962,1521138986,0
352876225,361130354,697498321,1
754969441,766342322,1324141681,0
409252900,418825736,808932964,1
482958730,493245090,934012522,0
252651025,258560786,499392289,1
463108477,470747240,834337885,0
1050625,1227025,1924850,1
45781625,46696025,51616850,0
177555625,207367225,325299650,1
264389513,299330393,446613698,0
340402500,397556100,623651400,1
896389748,980960228,1363941008,0
268960000,314118400,492761600,1
511786498,570241858,824973218,0
303630625,354610225,556281650,1
896837497,975972157,1338753092,0
105062500,122702500,192485000,1
181255700,203197700,297597200,0
205922500,240496900,377270600,1
221023300,256580500,398978000,0
7360369,7457713,14623394,1
26321149,26487721,42818420,0
1884254464,1909174528,3743588864,1
2292632992,2319813280,4453456160,0
736036900,745771300,1462339400,1
1475142500,1488250100,2651392400,0
1243902361,1260353497,2471353586,1
1401384601,1418734297,2748693746,0
1656083025,1677985425,3290263650,1
2573832353,2600352833,4824013538,0
1059893136,1073910672,2105768736,1
1733960808,1751303880,3223425960,0
2384759556,2416299012,4737979656,1
3059704980,3094903044,5900942736,0
63504961,70474561,120040322,1
339607921,353526421,478433700,0
3111743089,3453253489,5881975778,1
3937755845,4313273645,7110711722,0
571544649,634271049,1080362898,1
602395749,666466749,1127137050,0
2286178596,2537084196,4321451592,1
3113902436,3398104436,5543478800,0
1587624025,1761864025,3001008050,1
1719229177,1899157177,3199971762,0
254019844,281898244,480161288,1
530468170,568028770,871268378,0
1016079376,1127592976,1920645152,1
1691847530,1828852730,2898290498,0
9265936,9290272,18507536,1
64438928,64494400,96160720,0
1121178256,1124122912,2239411856,1
1563323146,1566746962,3027510266,0
2372079616,2378309632,4737929216,1
3239335618,3246513730,6289710530,0
1334294784,1337799168,2665085184,1
1350335744,1353860096,2695543040,0
1565943184,1570055968,3127773584,1
1600941994,1605098146,3194084090,0
2084835600,2090311200,4164195600,1
2513472938,2519442578,4949529818,0
926593600,929027200,1850753600,1
1518024050,1521057250,2875095250,0
27144100,30551816,50880484,1
121837636,128150800,174490964,0
1330060900,1497038984,2493143716,1
1778592820,1966221352,3147202580,0
434305600,488829056,814087744,1
596838208,658781440,1050466880,0
678602500,763795400,1272012100,1
1052423122,1154046202,1809356762,0
108576400,122207264,203521936,1
460428200,485077864,665040136,0
977187600,1099865376,1831697424,1
1053047120,1179456416,1944695504,0
244296900,274966344,457924356,1
259902740,291342824,481200116,0
9803161,10187561,19221922,1
118503601,119601621,156823972,0
980316100,1018756100,1922192200,1
1106212532,1146678692,2130148112,0
2509609216,2608015616,4920812032,1
2818381810,2921766066,5431187794,0
1411655184,1467008784,2767956768,1
2379580970,2448435194,4282657826,0
1921419556,1996761956,3767496712,1
2634613060,2720663108,4914349960,0
1656734209,1721697809,3248504818,1
1712447797,1778336685,3341692570,0
2205711225,2292201225,4324932450,1
2830413573,2926506753,5338563588,0
80013025,84423025,155616050,1
316287733,324066733,484133978,0
720117225,759807225,1400544450,1
930355893,974505393,1732884228,0
320052100,337692100,622464200,1
652880132,676546132,1120284112,0
2000325625,2110575625,3890401250,1
3271694425,3406806925,5842505300,0
1280208400,1350768400,2489856800,1
1725447272,1805315272,3189948712,0
3920638225,4136728225,7625186450,1
5406766633,5653681133,9955289668,0
2880468900,3039228900,5602177800,1
3821773250,4000318250,7085195450,0
73788100,100351816,121012484,1
102693754,133040506,157484210,0
1180609600,1605629056,1936199744,1
2038086530,2568728626,3004921954,0
295152400,401407264,484049936,1
738046426,893140594,1024622570,0
3615616900,4917238984,5929611716,1
5165542930,6668552410,7882312538,0
2656371600,3612665376,4356449424,1
3707055530,4800754946,5681944634,0
664092900,903166344,1089112356,1
1413121730,1738957610,2011666058,0
4722438400,6422516224,7744798976,1
4796621056,6507254272,7840092416,0
73051209,80735193,138418434,1
125880185,135455597,214890260,0
292204836,322940772,553673736,1
586076996,626821700,972655496,0
1168819344,1291763088,2214694944,1
2065035002,2219805002,3508738802,0
2629843524,2906466948,4983063624,1
3516966180,3828051108,6300955080,0
657460881,726616737,1245765906,1
664126173,733564773,1255965498,0
4675277376,5167052352,8858779776,1
6541665440,7104906272,11618491040,0
3579509241,3956024457,6782503266,1
3581789661,3958401897,6785996436,0
15405625,22025954,24190921,1
129086425,145822240,152102873,0
4991422500,7136409096,7837858404,1
6454319924,8836842656,9634937780,0
3019502500,4317086984,4741420516,1
3639902996,5040114592,5506203796,0
1540562500,2202595400,2419092100,1
2596620932,3418064512,3699420292,0
4452225625,6365500706,6991176169,1
5116028417,7140493120,7811408065,0
3466265625,4955839650,5442957225,1
4100296457,5695272962,6225275417,0
2603550625,3722386226,4088265649,1
3060615109,4255558066,4652403125,0
131102500,178299400,215008100,1
286222978,351249818,405788458,0
8390560000,11411161600,13760518400,1
6907648402,9705881842,11832870482,0
2097640000,2852790400,3440129600,1
2556917842,3374374562,4024020082,0
6424022500,8736670600,10535396900,1
7287259618,9719267098,11637352778,0
4719690000,6418778400,7740291600,1
4922890250,6650695250,8000925050,0
524410000,713197600,860032400,1
1121483722,1379328562,1595220602,0
3277562500,4457485000,5375202500,1
3599938138,4824813338,5787483538,0
29811600,37495584,51939216,1
243866312,262530440,305034440,0
119246400,149982336,207756864,1
322520450,368603186,465597314,0
476985600,599929344,831027456,1
1048670792,1217688200,1566530120,0
1907942400,2399717376,3324109824,1
2805449186,3378787490,4511619554,0
745290000,937389600,1298480400,1
1485604458,1739189538,2257409898,0
268304400,337460256,467452944,1
673103258,773562050,983551130,0
1460768400,1837283616,2545021584,1
1467789866,1845014210,2554564394,0
5978025,8130114,9803961,1
179008173,188735850,197985285,0
860835600,1170736416,1411770384,1
1249480080,1609657920,1900968912,0
1727649225,2349602946,2833344729,1
2100576465,2773156356,3307524309,0
1010286225,1373989266,1656869409,1
1871262737,2338877300,2725668965,0
1936880100,2634156936,3176483364,1
2358496100,3112985936,3712525364,0
1530374400,2081309184,2509814016,1
2400217970,3061267730,3599887538,0
1171692900,1593502344,1921576356,1
1454344866,1914313914,2280547530,0
44129449,63208873,69179474,1
277810369,320133013,335142644,0
1588660164,2275519428,2490461064,1
1816916642,2542321322,2772252842,0
2162343001,3097234777,3389794226,1
2303279153,3262410053,3564395828,0
706071184,1011341968,1106871584,1
1300993610,1694415002,1824225410,0
2824284736,4045367872,4427486336,1
2915290280,4152150632,4540404680,0
176517796,252835492,276717896,1
243956890,331105042,359199290,0
397165041,568879857,622615266,1
882440505,1122204393,1202403330,0
87890625,88396146,175275729,1
234329985,235099890,406552977,0
1406250000,1414338336,2804411664,1
1823194490,1832286146,3543310394,0
2197265625,2209903650,4381893225,1
3087892937,3102604832,5938002377,0
791015625,795565314,1577481561,1
1235884841,1241427104,2340856745,0
4306640625,4331411154,8588510721,1
5132409041,5159237024,10074493265,0
5625000000,5657353344,11217646656,1
6777348416,6812559872,13287131456,0
351562500,353584584,701102916,1
486519876,488858184,937533060,0
116640000,158630400,191289600,1
275037458,334813298,385257938,0
1866240000,2538086400,3060633600,1
2910751232,3715031552,4370012672,0
466560000,634521600,765158400,1
701474418,899529138,1060259058,0
7464960000,10152345600,12242534400,1
9766757250,12760517250,15157080450,0
4199040000,5710694400,6886425600,1
5868342482,7598217362,8992169042,0
2916000000,3965760000,4782240000,1
3026054882,4091388482,4923442082,0
5715360000,7772889600,9373190400,1
6635584008,8819577288,10546341768,0
64240225,88525409,104195266,1
82009405,108805097,126539380,0
256960900,354101636,416781064,1
592125898,729251810,824811610,0
1027843600,1416406544,1667124256,1
1697291600,2173942544,2497096256,0
4111374400,5665626176,6668497024,1
5055696416,6744709280,7858396064,0
2312648100,3186914724,3751029576,1
3856755674,4933631474,5664354698,0
1606005625,2213135225,2604881650,1
2897151413,3669920333,4197874298,0
3147771025,4337745041,5105568034,1
4181400665,5515852553,6402481730,0
8404201,9647426,15565177,1
11574161,12986866,20090977,0
2722961124,3125766024,5043117348,1
3319038090,3754910322,5903732970,0
2151475456,2469741056,3984685312,1
2732727650,3082841218,4820721250,0
1647223396,1890895496,3050774692,1
1713369476,1960887880,3147691204,0
1016908321,1167338546,1883386417,1
1478443633,1653143840,2539081585,0
1890945225,2170670850,3502164825,1
2410422725,2718580850,4249102325,0
2428814089,2788106114,4498336153,1
3514059949,3930505090,6040806941,0
511225,542201,991474,1
96752545,97070225,104257042,0
73616400,78076944,142772256,1
133008336,138698064,232279200,0
165636900,175673124,321237576,1
562945140,579553380,879560208,0
61858225,65606321,119968354,1
383728369,391724533,545916164,0
130873600,138803456,253817344,1
239649442,249820130,417493570,0
51122500,54220100,99147400,1
118721578,123100898,198148618,0
100200100,106271396,194328904,1
113287924,119677076,215204200,0
44555625,46143225,87523650,1
348052217,351803657,488663522,0
1604002500,1661156100,3150851400,1
2356149402,2423355642,4356623682,0
2851560000,2953166400,5601513600,1
3303560738,3411746978,6350429618,0
1113890625,1153580625,2188091250,1
1167391433,1207889033,2278035008,0
178222500,184572900,350094600,1
336492612,344775492,595567872,0
401000625,415289025,787712850,1
462893813,478084373,890316008,0
2183225625,2261018025,4288658850,1
2188591517,2266466237,4297739432,0
105472900,121075400,195343300,1
188121682,207802162,310615922,0
2636822500,3026885000,4883582500,1
3722321162,4169982562,6429872362,0
6750265600,7748825600,12501971200,1
7474764928,8514683008,13557335168,0
949256100,1089678600,1758089700,1
1301548802,1460831762,2261266082,0
5168172100,5932694600,9571821700,1
5251667668,6021078688,9694425428,0
421891600,484301600,781373200,1
500841658,567666178,895639418,0
1687566400,1937206400,3125492800,1
2258613778,2539051138,3942919058,0
65044225,89447825,105684850,1
93278557,121515077,141006682,0
1040707600,1431165200,1690957600,1
1545740008,2004095048,2321540008,0
2341592100,3220121700,3804654600,1
2815917300,3761979300,4403854800,0
3187167025,4382943425,5178557650,1
3851760637,5142035077,6017888762,0
260176900,357791300,422739400,1
330826372,438350932,511713872,0
4162830400,5724660800,6763830400,1
4474312402,6081813362,7159762402,0
585398025,805030425,951163650,1
820545993,1072301913,1245711618,0
5607424,6197248,10625024,1
11838914,12637378,19464514,0
1620545536,1791004672,3070631936,1
2697051538,2906491538,4634398738,0
807469056,892403712,1530003456,1
1397821896,1503861192,2384164296,0
1816805376,2007908352,3442507776,1
2177878466,2383501250,3985078466,0
1435500544,1586495488,2720006144,1
1780951474,1945688498,3237233074,0
560742400,619724800,1062502400,1
857261602,927280162,1496973602,0
678498304,749867008,1285627904,1
1208870024,1299021448,2050783624,0
14478025,20412121,23021954,1
114289745,128825105,136184162,0
1447802500,2041212100,2302195400,1
2478406298,3218633618,3560682938,0
3706374400,5225502976,5893620224,1
4450425874,6086373586,6818993010,0
2084835600,2939345424,3315161376,1
2558350800,3486779280,3903409728,0
1751841025,2469866641,2785656434,1
2955717025,3845953141,4256829684,0
4690880100,6613527204,7459113096,1
5396202506,7430838914,8338260170,0
4184149225,5899102969,6653344706,1
5945486101,7924754077,8824938026,0
127351225,186011506,196042169,1
195525433,265628260,278060445,0
509404900,744046024,784168676,1
537531130,777387034,818604146,0
4584644100,6696414216,7057518084,1
5646766346,7947743066,8348556962,0
6240210025,9114563794,9606066281,1
6571117217,9506855540,10011241205,0
8150478400,11904736384,12546698816,1
8056092290,11792560082,12430788770,0
3183780625,4650287650,4901054225,1
3771631525,5343932650,5616902925,0
2037619600,2976184096,3136674704,1
2238829840,3214317376,3382557264,0
8105409,11609793,12706434,1
31741949,38016425,40190324,0
2074984704,2972107008,3252847104,1
2177124194,3091880738,3379478594,0
1167178896,1671810192,1829726496,1
1697007866,2285559050,2476110866,0
2342463201,3355230177,3672159426,1
2885333105,3988010837,4339905380,0
810540900,1160979300,1270643400,1
1393320212,1831845572,1975765712,0
1588660164,2275519428,2490461064,1
1806104042,2529739682,2758983242,0
2626152516,3761572932,4116884616,1
3785619636,5105121300,5532020136,0
976144,1120544,1807888,1
41582920,42321032,47164360,0
118113424,135585824,218754448,1
508910474,540720274,724250698,0
219632400,252122400,406774800,1
366416912,406303232,612729872,0
140564736,161358336,260335872,1
385201800,416490696,588935304,0
316270656,363056256,585755712,1
821951090,890818946,1268094194,0
282105616,323837216,522479632,1
455329018,505879810,766256570,0
97614400,112054400,180788800,1
102596200,117325000,188081000,0
127690000,158160400,224909600,1
298138250,341064650,445354850,0
6256810000,7749859600,11020570400,1
6629078248,8156440168,11530564488,0
2043040000,2530566400,3598553600,1
2279727058,2788761298,3921570738,0
510760000,632641600,899638400,1
670710562,806479522,1115331282,0
1149210000,1423443600,2024186400,1
1201324968,1480379688,2095652808,0
3192250000,3954010000,5622740000,1
3756224698,4568485498,6389419298,0
4596840000,5693774400,8096745600,1
5732490600,6929476200,9633990600,0
3526884,3549384,7031268,1
