side1+side2,side1+side3,side2+side3,validity
29255,106550,119783,0
177837,128640,122911,1
98916,29291,115025,0
121961,101107,150364,1
101269,82145,101162,1
171048,187677,162209,1
161699,88499,110704,0
85758,105948,111646,1
107827,126194,99993,1
127808,95595,81753,1
80945,33179,61158,0
71182,18064,85248,0
105178,100202,11014,0
168421,91010,94957,1
59179,69269,31900,0
38636,107124,103964,0
118328,112763,125081,1
62464,55339,23617,0
16120,52185,48067,0
173753,193619,175460,1
76071,76026,56179,1
79627,31098,67653,0
136252,107101,152371,1
90296,86013,8647,0
54231,87840,65769,1
88545,107171,43326,0
70578,125443,104881,0
39562,70347,95453,0
114314,60255,82587,0
117958,70571,127263,0
88466,37756,102178,0
19561,99312,97695,0
166753,177963,186568,1
151829,90875,82500,1
71321,55652,80129,1
92158,82634,169000,0
98151,110572,111785,1
183300,142479,152987,1
156512,168680,154920,1
116585,141889,132268,1
82540,85277,89601,1
95156,55873,140303,0
142595,153438,120307,1
133430,49019,115347,0
52649,63829,26066,0
128597,95327,105616,1
123821,94649,56080,0
56139,107214,129543,0
79174,136941,124321,0
137602,167104,132242,1
114927,108386,69251,0
92373,128057,133614,1
158772,125631,144753,1
137193,108439,130158,1
151185,119164,131335,1
118593,110701,55722,0
157467,93673,132060,0
121643,141028,120683,1
92483,99112,146513,1
148756,154473,127689,1
122857,180608,125409,1
54906,60041,7307,0
75646,72656,85308,1
53823,111988,65511,0
89724,76094,40950,0
147311,102930,151059,1
8297,53704,49135,0
96841,133136,66323,0
113152,102191,118791,1
70846,76572,92428,1
57685,126959,119538,0
92211,45552,90983,0
60265,115834,131903,0
27957,54803,72416,0
113926,92594,98904,1
37602,10570,36634,0
92539,115889,98686,1
126695,106769,135876,1
153937,152383,149904,1
86492,125070,82512,1
81676,63247,141839,0
127588,162219,124429,1
96732,138423,129731,1
41951,68216,56241,1
144485,139968,171083,1
86316,89923,106137,1
71252,51156,30530,0
150696,151027,155801,1
135133,154880,100941,1
96268,79358,107042,1
96293,61109,133160,0
50689,34652,19979,0
37367,88197,123126,0
67789,61673,120158,0
107908,66606,108218,0
99102,94123,66045,1
61053,132695,111766,0
95804,115924,81558,1
103844,76480,37676,0
114890,91971,30925,0
54765,65430,21871,0
50118,97165,94269,0
106558,122389,117501,1
140033,102676,152933,1
83194,69839,120517,1
180402,132930,117000,1
57175,135265,84778,0
91217,31550,120735,0
139322,56507,114011,0
168772,83572,109108,0
42452,94005,115413,0
52402,96525,84409,0
62510,96008,114224,0
109241,169714,115197,1
120623,120793,132918,1
132802,149562,110154,1
129877,183275,113816,1
55447,92887,74352,0
100618,75184,93114,1
98955,74982,93199,1
117071,146995,77424,0
137425,145566,125517,1
136591,147083,164854,1
121977,145348,142891,1
89493,120012,152957,0
62323,31044,56849,0
120031,75358,125431,0
95989,45126,102707,0
75337,126670,78091,1
109439,79119,102166,1
127271,109786,127831,1
51588,61700,100986,0
98337,128894,60561,0
60474,24547,76223,0
91704,98537,54325,0
98455,156869,136852,1
128558,105536,113246,1
98382,77167,80167,1
75808,112221,151615,0
60889,82478,38857,0
42175,82611,42668,1
105537,167407,81982,0
79132,112221,72665,1
85868,86915,90579,1
138123,136908,131111,1
53504,92272,56850,1
66801,99332,144951,0
101006,97321,111301,1
104104,72081,131247,0
61950,81491,33279,0
163075,114410,134113,1
103750,82256,155658,0
149620,109910,98130,1
144348,144253,183645,1
131134,135530,87850,0
42872,108187,83845,0
68675,111121,49814,0
71664,56519,39501,0
27809,121393,104138,0
92465,121368,113735,1
95147,77304,68701,1
84241,83071,82570,1
59863,74454,22215,0
104602,84822,166658,0
112971,84799,87026,1
113014,103065,57433,0
117398,130881,48517,0
78822,78180,33326,0
88291,63995,76970,1
162192,85005,118445,0
96191,16761,98614,0
121684,109874,32752,0
115272,134204,179242,1
88992,28146,87250,0
121962,49807,85877,0
102364,67742,149284,0
89021,34835,103914,0
172053,136714,141237,1
110974,92791,162113,1
52629,59507,6996,0
87016,103318,64466,1
129818,101683,55903,0
103602,99972,129550,1
97281,49948,96685,0
100779,91403,30838,0
106897,78581,132148,0
53712,52837,101359,1
124363,43112,95667,0
116661,101871,34868,0
15337,23386,17075,1
89825,36950,123141,0
77993,149710,77323,1
101183,119663,161322,1
47848,71979,34095,0
150863,137341,137676,1
68048,139799,105133,0
130518,66816,94266,0
93336,158838,95778,1
121645,159472,154451,1
67198,107382,125658,0
74220,107063,61371,1
68724,42796,59248,1
130028,105025,164269,1
36931,57815,34792,1
103218,71609,114663,0
129960,132314,73132,0
67207,101725,39854,0
152511,97167,144648,0
79458,62729,65407,1
143833,138769,85258,0
91870,110439,156339,1
116888,145793,81517,0
114891,103407,147562,1
75818,95285,112167,1
69395,49821,102110,0
98475,160052,73233,0
34931,57500,31103,1
110412,113367,166161,1
41741,28590,59853,0
40375,95520,83055,0
60444,76040,78780,1
117582,87168,101002,1
100283,104257,24020,0
126561,100616,61439,0
78968,37983,50427,0
72773,90398,30523,0
70872,72549,129677,1
126090,104131,141791,1
73663,133331,107934,0
126539,94528,144183,1
79651,152293,85692,1
25651,72413,55404,0
133750,156858,173176,1
106767,130473,173232,1
144539,67594,93585,0
163448,123479,123375,1
100760,77263,84657,1
50609,117255,97022,0
113393,117401,98960,1
132256,91435,79585,1
139242,134726,163092,1
113474,26974,103878,0
167700,170648,147798,1
165882,105328,128412,1
86607,104886,98093,1
153351,97213,139972,0
153646,125049,95463,1
165470,150313,161829,1
157141,129606,152195,1
31268,108815,78163,0
59708,32914,74454,0
63938,53339,83587,1
142689,86827,120356,0
105783,109415,170154,1
62762,131794,122104,0
112912,89040,128170,1
102473,81154,36223,0
62890,116656,136946,0
24131,74935,97844,0
72910,154629,111375,0
106591,133610,146883,1
8764,40647,41313,0
60836,37519,35115,1
35162,73534,68422,0
139089,80375,69682,0
124717,150170,142283,1
172630,96027,112301,1
88969,67388,96355,1
105466,151695,139341,1
131896,87421,62215,0
157636,74129,100239,0
91268,112004,169202,0
128457,61635,86948,0
106633,103085,48884,0
81378,80272,105738,1
76775,141147,123420,0
103867,94795,20668,0
164485,194444,159321,1
131827,125457,76094,0
127606,90364,140224,1
129781,89125,110788,1
97433,37984,93911,0
109849,86798,53403,0
99718,23365,116275,0
46353,82131,57668,0
95155,92795,141352,1
123604,43706,92240,0
82606,31828,86920,0
39475,58069,88484,0
94164,136874,141476,1
143267,147968,166221,1
106387,55751,141790,0
149213,145296,114663,1
91017,103482,147683,1
153950,64934,100652,0
133153,109458,111561,1
119348,193158,116740,1
135556,105226,154628,1
47621,74078,103413,0
60830,102317,50697,0
97101,104199,68052,1
42070,54482,51890,1
43543,86703,65004,0
79193,131012,129025,0
101981,88750,131087,1
136099,89154,70721,0
72392,89033,54069,1
121680,71779,112009,0
88451,138993,122036,1
131350,59174,91694,0
107140,100448,117008,1
46573,67638,84631,0
21031,27779,32164,1
119324,129726,164680,1
63242,70032,34254,0
68785,57830,120957,0
28062,88087,87409,0
128445,81478,130111,0
48329,54491,63498,1
133252,182214,145064,1
143758,132659,120525,1
128715,134780,160457,1
93223,164642,89991,1
95125,177167,99568,1
16043,25352,28147,0
86126,110337,41089,0
125677,147931,86270,0
134103,160936,158211,1
66694,53589,29147,0
19100,26926,14596,0
86368,47240,74928,0
72890,30998,71348,0
163602,161759,175891,1
124950,101224,86802,1
147425,124821,112374,1
81254,73222,43470,0
81494,110655,165379,0
112373,124350,85595,1
112965,137040,83809,1
108990,170573,97009,1
13022,50666,57256,0
161803,98783,69202,0
119316,131706,83610,0
90415,106871,105736,1
150828,141399,123485,1
65292,102038,79198,1
128637,178797,109498,1
23058,120678,100896,0
104969,64743,65830,1
134217,74022,84929,1
94463,104607,138538,1
99279,131740,150819,1
125234,177215,116603,1
107380,152542,142786,1
179857,173406,176007,1
117594,86830,40964,0
51939,100625,114510,0
74590,81266,102776,1
162119,122552,154229,1
76230,72527,10009,0
50332,32698,32888,1
135732,69139,118435,0
125189,78793,139478,0
125808,125248,132994,1
48462,56101,20505,0
112341,89467,119812,1
84226,90314,126802,1
66909,74503,101188,1
165388,196139,164773,1
81470,93931,95635,1
120618,78981,94299,1
109284,45585,86247,0
140026,91791,133881,1
136826,139112,120840,1
49013,109791,122686,0
122696,88360,57926,0
134759,128130,87257,0
108160,141808,118844,1
147197,149803,113760,1
93246,39496,100472,0
101642,68381,53775,0
148093,160258,177047,1
90604,78765,110469,1
149238,128130,126068,1
140191,122096,109763,1
34438,51601,77033,0
27650,27346,40018,1
117599,157853,84714,0
100288,131816,146746,1
87054,97139,60135,0
101442,126583,30967,0
165497,93908,106329,1
88843,86500,50985,0
57397,83370,66887,1
168138,87957,95831,0
142548,119466,175668,1
76948,44484,77734,0
114107,68270,137651,0
116049,126606,78491,0
156944,168389,131091,1
87902,135767,72549,0
49215,114994,84065,0
30807,94853,96278,0
100411,166980,98713,1
92815,156731,64808,0
76346,69055,52551,1
148069,171552,169541,1
174728,99314,104522,1
177295,166312,157867,1
121191,188460,118823,1
39258,38725,35665,1
40772,12792,50274,0
31310,42399,36333,1
102274,113823,18871,0
66245,73874,14651,0
190377,97734,102827,0
60163,60898,109335,1
103301,76987,66438,1
128432,167208,124220,1
175111,158961,140466,1
159624,102038,87540,1
84728,101281,148753,1
67523,39716,95475,0
84130,76533,80097,1
105352,61675,149873,0
128571,122273,62416,0
90302,132580,81790,1
16758,27598,23672,0
137188,84420,108002,1
49345,25430,57979,0
124173,59104,107141,0
117689,151984,141267,1
107192,128446,121428,1
7212,36024,42200,0
89701,35160,116873,0
47773,63386,54701,1
46106,120223,76007,0
15239,36176,27947,0
92322,85276,95560,1
115920,89220,106908,1
105438,145273,104837,1
112351,91997,152688,1
57688,35437,73671,0
53439,107604,122973,0
67784,126932,133430,0
77705,90205,155208,0
77550,31391,84835,0
30459,74278,71909,0
126714,66042,101806,0
155066,117394,147680,1
134218,120378,59302,0
84926,14244,72148,0
95238,97595,58171,0
49966,106792,75770,0
89830,105178,83096,1
105106,125236,40364,0
121223,136288,111277,1
106899,35499,108040,0
114010,79007,90835,1
156514,115522,142368,1
99816,67348,63508,1
136453,134141,90780,1
141927,100734,102127,1
110810,154319,121625,1
80755,161387,97880,0
31608,21764,38092,0
105855,145517,146826,1
110091,98187,121764,1
89038,88782,134894,1
41433,63975,77978,0
157817,95622,124695,1
117265,60006,129925,0
149443,162413,112516,1
76784,40077,48389,0
84618,108986,100406,1
146330,139174,145480,1
131063,131024,192639,1
96551,148549,71546,0
105792,64972,71920,1
81748,120121,83631,1
59019,106115,104176,0
161675,93995,91338,1
136569,105511,142430,1
124673,91408,49057,0
26697,82993,84798,0
83244,101132,107180,1
90871,150050,132607,0
127315,101413,148012,1
97722,65923,106415,0
152300,104702,83438,0
143850,116309,159883,1
139762,119486,127940,1
183327,175685,168164,1
130225,152865,169356,1
185870,177721,173925,1
105477,69952,158737,0
25033,19445,26428,1
123657,57344,89919,0
116806,127869,170757,1
74165,50861,117984,0
38413,43519,67028,1
85901,103795,107574,1
97771,91417,35004,0
94312,160500,121242,1
111831,60188,75653,0
85403,146272,76679,0
122293,132034,117949,1
68716,67343,42467,0
129743,116121,70236,0
94399,123598,148961,1
149942,150789,159103,1
20807,17106,36973,0
52959,85469,74620,0
157268,144593,176395,1
100544,118618,66144,0
119153,108065,161370,1
78381,27936,79159,0
146781,78572,115077,0
93733,150267,137012,0
107402,117414,63066,0
95684,63268,60606,1
139651,95043,88672,1
144682,125774,88812,0
97669,70209,144760,0
35290,54034,76938,0
132443,108029,153906,1
114095,185615,104212,1
49231,44796,17977,0
49435,81996,45265,1
108346,64930,61804,1
140380,101915,46937,0
98699,80018,39889,0
79717,83961,76606,1
90495,86014,143603,1
108419,92002,18737,0
6343,27393,27316,0
93299,20919,89092,0
69670,62405,119711,0
134411,82249,139580,0
110817,25496,85771,0
67841,88450,42539,0
114926,149959,84291,0
160869,155215,184748,1
54447,20111,34916,0
32102,31445,24979,1
61795,11527,63396,0
164930,132953,149109,1
112023,88769,128550,1
84480,112003,53147,0
120523,69147,117114,0
141773,120443,78834,0
125970,112398,39670,0
114966,88005,93393,1
30064,23370,42286,0
49113,70443,61756,1
37745,67392,51623,0
96850,81520,51638,0
127302,158854,95868,1
58152,58559,50569,1
50026,36176,63388,0
125846,119313,45329,0
183269,108795,107816,1
49522,60724,71948,1
157273,162995,151030,1
117866,125562,132562,1
111943,96172,111931,1
69984,99555,95209,1
57184,62865,62997,1
60743,59770,100021,1
165598,161628,143998,1
123679,115845,50142,0
139090,110933,82747,0
106686,154314,138506,1
144138,134989,138987,1
93943,44093,130128,0
107654,126838,160888,1
116731,124281,137876,1
50934,98177,99619,0
86591,81950,34419,0
96766,104345,178471,1
18178,81189,68083,0
81763,146055,90850,1
176225,122348,105135,1
125507,129401,78128,0
113018,47931,87035,0
175140,160357,170093,1
184606,171218,160408,1
62634,151579,109909,0
25346,42079,29879,1
32183,88131,65442,0
157284,168455,128381,1
114524,44960,75408,0
71798,53991,44957,1
87276,64157,140523,0
89262,114318,36960,0
50113,36867,48630,1
33725,54772,57959,0
135081,43651,98296,0
117772,195931,121771,1
92262,93375,134357,1
119968,75024,142836,0
159793,133929,143096,1
108723,71700,111789,0
79619,101234,115277,1
138038,107744,126134,1
155842,127226,132040,1
117189,131473,74844,0
93010,20228,98344,0
66688,134843,109839,0
176689,119032,98335,0
131494,90999,67115,0
106299,113948,88223,1
137649,112401,99884,1
120698,138955,179347,1
96387,115990,117063,1
102426,95073,103251,1
143294,177985,160781,1
109130,52326,123338,0
137572,67131,126097,0
158000,74615,99013,0
50340,30964,26030,0
23672,77558,65540,0
54061,80599,87480,0
6895,90035,95520,0
113447,87488,78221,1
93213,126904,44085,0
121348,115202,154116,1
152003,146983,159024,1
107363,76539,60958,0
98244,150889,83527,1
177483,93227,108790,0
55657,71301,67114,1
177829,115777,114604,1
132959,77621,86204,1
9999,24289,22582,0
69147,113936,116683,0
148841,170736,141313,1
60552,118066,67360,0
137735,92114,121825,1
89554,130685,129807,1
51790,114642,112566,0
88667,86558,55643,0
171127,135408,143687,1
102077,106937,65600,0
154823,164982,185405,1
97759,166291,123864,1
37489,93045,71160,0
152394,76886,119450,0
41091,37311,70870,0
98349,86512,107043,1
98000,117034,102650,1
64892,77273,21191,0
109486,66836,71244,1
150148,130981,119013,1
71981,67081,111088,1
163628,183158,149064,1
72471,88290,46861,0
57061,8225,51682,0
94466,157576,65864,0
97153,137207,107982,1
138397,107718,129443,1
96574,60492,59152,1
175056,181858,167354,1
152205,104488,143923,1
30706,91165,71237,0
102599,107206,178303,1
52637,90366,45337,0
66758,67407,25337,0
112161,149140,78851,0
165182,164076,177090,1
72883,81102,90215,1
64839,24601,49834,0
129531,109377,105976,1
41415,21510,37051,0
156743,156869,194506,1
81825,42723,78746,0
149596,142513,134413,1
114686,79878,77766,1
114136,88926,113250,1
38476,93198,58688,0
155765,159876,125181,1
100278,163020,86500,0
120161,118693,57354,0
190585,185714,182245,1
52175,67943,27132,0
73401,32379,94888,0
124005,142542,102663,1
103416,51406,126646,0
46234,79404,106718,0
175121,108091,95596,1
50189,11852,44911,0
149202,106189,132649,1
118095,58310,65353,0
143199,117429,165328,1
107895,114159,156704,1
96919,19840,77487,0
154929,74068,113619,0
37714,12285,29329,0
79785,160492,95225,0
75579,130471,76932,1
69767,38580,102379,0
142331,112679,82274,0
143208,153213,160317,1
118218,151786,162222,1
108677,69998,148469,0
94000,30763,72581,0
115201,115888,100449,1
120605,145867,135254,1
74957,109040,64205,1
128228,71782,64482,0
105212,88187,93323,1
116247,80424,57135,0
178987,163598,149645,1
127780,94849,109203,1
117880,84892,89310,1
84622,128331,108251,1
132930,129221,126875,1
58409,111684,127333,0
34782,59718,68044,0
92089,43418,116803,0
112994,52559,128403,0
58189,87561,83628,1
146863,144965,93404,0
81539,117948,129561,0
92279,188454,96593,0
87138,89563,132407,1
83042,16546,87034,0
80137,84744,36151,0
152184,98044,115070,1
122164,81634,103880,1
159082,84870,103700,0
62101,101644,67551,1
127574,138587,141569,1
60975,134117,104806,0
62120,112717,132069,0
130500,109239,146957,1
169949,151127,150758,1
137426,108435,119639,1
161680,104598,137676,1
91543,106154,84817,1
155244,148408,191826,1
95370,68458,126194,0
141258,151846,178372,1
134281,56521,118526,0
123034,104597,28469,0
62007,48549,29426,0
77815,45795,81782,0
91452,140499,121053,1
64361,46733,102146,0
101648,79549,81053,1
142628,176141,150221,1
163172,183714,149332,1
111315,125548,112915,1
98250,84335,71695,1
118551,33265,99270,0
101380,88758,88990,1
156259,152194,156871,1
76184,101226,32858,0
50420,79474,106622,0
111394,68074,97040,0
139662,63061,86739,0
111438,171855,135599,1
161906,114462,128918,1
106642,89649,74875,1
117991,85917,153902,0
96731,142094,117789,1
124573,98825,165322,1
129204,91783,51863,0
92492,31737,108345,0
43619,101112,120557,0
33616,108752,99236,0
110361,102956,83241,1
160650,93737,107621,1
48386,114412,81026,0
51743,105643,136698,0
104303,70367,58068,0
41411,117799,112650,0
123796,105217,127065,1
129765,86222,48283,0
72416,88704,126912,1
164197,163374,135355,1
75198,167268,101606,0
108745,184463,115832,1
93584,19744,76782,0
56818,33472,58854,0
106680,124146,120646,1
141042,181765,145719,1
156401,136596,156789,1
128399,74095,80408,1
126826,116300,158456,1
74341,90329,63422,1
163436,153996,125324,1
180498,141492,155142,1
38970,44978,11168,0
89995,119742,156741,0
8747,5057,12206,0
99769,193753,95754,0
72286,105780,160426,0
71089,38183,85114,0
134094,125052,85480,0
183656,135679,122983,1
149231,112155,158506,1
98862,82498,39774,0
150084,185139,147737,1
144880,150299,167105,1
113463,108312,157173,1
152655,147103,136076,1
54112,58322,55120,1
93101,138217,104988,1
77455,113001,155970,0
179045,153979,150410,1
43270,115321,77825,0
123007,94181,102172,1
56673,81544,70055,1
8341,34491,34950,0
152471,116246,148531,1
67112,92169,132917,0
104153,104934,123777,1
75911,68130,11197,0
39033,115498,115357,0
99602,130163,81631,1
60821,110059,111910,0
111429,51758,138935,0
71475,34449,81390,0
32170,73900,99364,0
169530,162125,151465,1
99882,164621,101945,1
186571,120488,110939,1
145794,100541,151527,1
148715,76625,108784,0
152242,105755,140563,1
80678,101021,148151,0
51205,85459,119054,0
59703,37398,40737,1
113321,194154,116365,1
113083,118958,98857,1
88176,33254,60404,0
126839,127821,95518,1
150927,114367,139678,1
57007,132898,95955,0
168554,87887,92649,1
34013,113043,95474,0
27723,89231,79754,0
56123,133306,81047,0
106117,13899,98146,0
73561,89678,43381,0
95947,172516,106491,1
80407,129163,54358,0
73615,57101,22078,0
27614,88561,68013,0
53624,106096,140012,0
161257,180870,175389,1
100018,31479,89405,0
128119,132030,91441,1
31308,86823,103949,0
105876,98430,54168,0
174399,149559,135976,1
76546,92900,19916,0
64269,76801,139766,0
6893,97951,104818,0
36794,119737,105755,0
143791,155861,159514,1
61858,143393,106821,0
65018,106248,127444,0
40513,51606,34793,1
68086,55062,89438,1
106353,162031,81762,0
91753,134828,108597,1
152947,79420,96663,0
101559,87698,61445,0
162456,148737,140007,1
25883,33403,14142,0
27430,99492,97310,0
188778,158417,168845,1
75277,66076,38255,0
84719,173266,105923,0
98930,110872,112700,1
111666,173271,138115,1
138076,94525,65923,0
139273,70104,86243,0
102407,110446,129611,1
113140,119995,87215,1
103850,107092,185354,1
126203,132513,81416,0
28295,33685,33220,1
29471,32334,32397,1
121389,179305,130436,1
29659,80506,105477,0
149286,146739,123943,1
87149,100843,91620,1
95716,132726,55870,0
130362,102495,99425,1
142048,88050,121082,1
74809,135824,91259,0
123850,71673,138945,0
46988,97345,87621,0
92172,68869,51095,0
145298,160841,126761,1
117678,148549,95815,1
144034,97598,107292,1
171846,87708,104510,0
115875,59519,84888,0
89411,143952,64447,0
145565,118678,127317,1
6696,76649,72087,0
79088,49543,49685,1
80751,67539,127800,0
103358,43228,62708,0
102465,119224,76557,1
114675,100265,171452,1
1870,8429,6981,0
138253,135579,81460,0
136847,113071,86838,1
178202,154803,175269,1
161005,181876,144291,1
52484,79312,121212,0
82446,166792,102848,0
62868,57292,43112,1
41601,123483,104130,0
104733,157738,74529,0
143443,116788,150157,1
151408,112488,109814,1
114174,109483,104599,1
109652,128731,92417,1
45590,90215,93155,0
86939,89578,32507,0
125881,91002,146583,1
138429,80702,114615,0
109752,71862,45852,0
102917,128172,62105,0
91945,119299,95878,1
86605,110841,77128,1
104904,158910,73238,0
66019,113163,141208,0
45195,131437,96804,0
169516,104992,106766,1
60258,109069,62281,1
128291,155884,155485,1
14436,45181,42273,0
150531,127821,113320,1
174249,95057,108460,1
31083,64979,61526,0
47026,65413,56249,1
20748,22990,31364,1
84824,79163,73565,1
82369,147462,117951,0
28510,112444,111098,0
138539,87020,88829,1
166997,109409,124546,1
35639,75022,100513,0
129783,132083,183356,1
49442,68602,116714,0
116120,55175,97627,0
103436,99511,108005,1
57279,65902,49733,1
149580,186711,143773,1
89716,124460,79332,1
104116,74401,74845,1
36214,91888,93088,0
144686,130376,137940,1
89938,13544,97380,0
78454,83974,56862,1
117239,108252,148109,1
100257,95500,101917,1
147065,162811,150898,1
123426,103589,123889,1
71141,54445,47890,1
109715,131355,134908,1
31634,64765,34005,0
106409,72504,78917,1
152041,85783,106790,0
163713,128580,162437,1
78233,43391,101994,0
43241,75159,58696,0
96214,88204,101186,1
52924,55803,25043,0
42747,91723,105326,0
81494,85930,64854,1
89933,19085,96034,0
64738,97356,69500,1
101522,79043,148019,0
130951,180672,134171,1
97435,98673,186662,1
69279,88134,58423,1
104430,39944,77720,0
30136,62785,90157,0
146563,148786,143245,1
68015,96105,36554,0
103347,151641,115116,1
107536,62563,64787,1
61782,60809,99167,1
69792,22959,49943,0
86603,119397,93106,1
123743,86887,115768,1
108457,65528,56309,0
81113,36840,54969,0
116198,72640,113914,0
125322,49519,100475,0
91517,58829,96004,0
141410,64174,114940,0
95358,85489,57335,0
60274,62601,4463,0
159662,120415,156027,1
101907,114426,86111,1
188213,137529,130172,1
81780,156545,104425,0
180470,125933,141677,1
136577,98981,118878,1
105763,54478,104799,0
57595,109349,134126,0
90329,38561,100276,0
85758,144969,119881,0
127932,142770,87834,0
72472,61756,130164,0
54989,100873,82514,0
127735,119386,147253,1
52398,56514,96366,1
17934,86274,94478,0
116219,109840,145741,1
107855,55269,76964,0
67019,100105,111510,0
90089,54155,50360,1
119658,50247,115921,0
35117,54834,87229,0
91733,152490,134169,0
82260,139805,127525,0
78641,63152,37697,0
91545,60492,143507,0
92220,115382,82456,1
77369,83600,7967,0
107750,125120,158080,1
85726,60089,53215,1
112472,151996,144324,1
159217,143888,155297,1
149333,172441,132492,1
11328,12486,17586,1
122622,149976,141088,1
89885,38942,59145,0
9366,9121,1321,0
135397,104761,150088,1
147522,74219,117747,0
91830,51364,64768,0
116509,161010,114397,1
150931,112032,73257,0
169653,159338,141841,1
33435,113491,93314,0
158853,95710,81091,0
111164,104979,182709,1
103998,103944,11378,0
19525,5932,25373,0
58310,48743,89657,0
65064,54155,101759,0
115915,69163,76854,1
161559,98918,72219,0
121200,99270,138150,1
93053,162078,130055,0
42186,72192,60470,0
89054,82242,170610,0
179464,185138,173354,1
37964,71541,108687,0
79901,76660,38611,0
120449,99857,117168,1
88660,105896,53682,0
177546,159958,154036,1
124425,86552,109847,1
61683,40619,101808,0
80659,171456,94305,0
186887,119334,107255,1
90265,108174,20915,0
159172,125307,131841,1
127235,103120,133859,1
171081,168164,140831,1
76934,66548,18984,0
98232,96549,81089,1
122294,119694,99914,1
118751,156782,95729,1
38575,87966,108497,0
120308,112590,123004,1
85281,137659,107560,1
114410,140974,96756,1
70223,61551,92702,1
115610,56622,129814,0
90625,92645,42064,0
118225,107662,128205,1
107895,56418,114133,0
100015,111830,169967,1
109280,143291,71299,0
16093,76240,70347,0
80083,101051,72330,1
124361,184508,124379,1
121402,182990,123916,1
122949,83421,140802,0
109547,149006,140261,1
56320,104024,136206,0
118590,80039,146063,0
133953,156353,127408,1
146959,117416,111013,1
66337,100919,138516,0
116311,114512,86955,1
152047,165225,174820,1
89321,118088,57223,0
80753,53011,56742,1
65100,87756,114228,0
16865,81221,79304,0
109751,127668,181659,1
30747,18017,41050,0
54785,59666,92147,1
98896,54501,122611,0
66985,113791,99644,0
45209,71493,89314,0
52648,66617,36637,0
30813,61793,58262,0
121561,165041,108700,1
54363,44102,28543,0
88790,40424,96652,0
110425,110863,86868,1
67813,75729,111754,1
90749,55972,109085,0
52509,10912,49831,0
181917,117175,109164,1
100601,48923,101656,0
82914,158969,123537,0
84404,61727,104239,0
106367,151173,141540,1
85651,129532,119937,1
158275,92195,112974,1
96621,114449,137642,1
47185,36119,61062,1
77834,22357,57185,0
66661,45568,54271,1
135403,83493,120532,0
62860,40492,31386,0
143031,77071,67348,0
151579,87609,98780,1
81555,114952,44697,0
161480,126282,141626,1
139426,58618,111152,0
89863,105434,146503,1
139888,150239,169465,1
44461,73758,108253,0
141486,93577,93225,1
94942,42809,116311,0
172884,101809,126949,1
164988,133901,104021,1
15489,77065,78002,0
89020,146125,66441,0
86251,15944,79669,0
93942,13611,104863,0
25447,14551,26478,0
162705,150136,167551,1
60293,106362,143801,0
91162,125698,54382,0
83793,54421,31036,0
130350,140698,158844,1
134880,114169,53527,0
61521,76182,125587,0
155328,138197,94917,0
87168,127804,44348,0
129769,105084,142501,1
27419,117647,96516,0
119901,154443,92496,1
5204,61873,58643,0
122182,182311,125303,1
134631,73593,95234,0
60503,59610,29431,0
79891,152117,82198,1
80933,43176,93133,0
107081,83712,135257,1
22640,38456,32454,0
25991,98591,113230,0
115632,187300,127638,1
155212,143711,151321,1
123765,114120,156927,1
99424,87463,184463,0
108024,118908,117972,1
87859,59249,50936,1
70326,104171,40411,0
61000,115573,89513,0
136738,159959,110997,1
84272,104773,52651,0
106262,160661,127041,1
120183,69132,146665,0
107275,29862,107591,0
95395,134881,92956,1
63004,75484,69124,1
115100,157073,80153,0
86436,32975,115659,0
75929,111241,157700,0
62396,85969,27647,0
88760,125339,103091,1
94336,59232,135764,0
139748,175229,161863,1
99716,192059,92827,0
129893,76839,91794,1
101393,106651,165744,1
107447,58902,93743,0
104841,141757,85954,1
78953,63402,17345,0
92845,150931,104764,1
116807,149610,72837,0
38892,123551,108967,0
144171,114991,63728,0
52534,45245,88783,0
100040,144725,106513,1
99869,101991,134842,1
32598,110720,99042,0
42786,90650,74196,0
159936,78715,82625,0
105397,97692,72949,1
56610,53475,58179,1
21691,61282,50589,0
122811,43570,98441,0
119997,128065,78460,0
35510,105550,94284,0
104160,90683,167953,0
107186,148360,130074,1
117307,79373,155270,0
73154,155581,110175,0
115002,153895,97081,1
152540,131866,156098,1
135888,165529,115073,1
31922,69101,91105,0
189277,132269,123748,1
135773,161325,143386,1
85643,89028,18755,0
112774,159930,113652,1
54144,135439,101347,0
133670,139545,114579,1
121300,165945,116713,1
117919,121905,161488,1
76145,45811,61880,0
4883,51679,50060,0
90093,111749,81332,1
124434,100510,135892,1
34454,62299,81811,0
81059,164384,85503,0
75856,55045,99551,0
59551,91164,102051,0
90363,80400,92425,1
119532,115564,121726,1
46376,132049,98051,0
94364,155756,116638,1
161619,122903,99242,1
67946,143141,76161,0
40121,21960,45789,0
82111,134165,57626,0
141535,75214,127477,0
104934,20861,90159,0
55363,75783,85524,1
93012,150783,79443,0
40488,134293,101647,0
132524,101960,145016,1
125671,51595,118936,0
62291,77315,61486,1
58293,104697,47502,0
74849,80223,42392,0
116940,138297,69487,0
57229,118743,137542,0
139221,114256,119471,1
105923,192712,107219,1
146700,99919,84911,1
117727,79246,117699,1
124257,145392,167681,1
147712,130370,119022,1
107148,167671,102037,1
51570,78175,38685,0
28728,118937,98101,0
68085,127120,123579,0
54977,63751,75342,1
157244,152252,128556,1
