side1^2+side2^2,side1^2+side3^2,side2^2+side3^2,validity
10345312512,20632121856,10325811456,1
2642988100,2662897544,5266066756,1
8860475650,4438890625,4456196225,1
32375225,59201650,30525625,1
690806900,346924900,349526800,0
25402596928,12722035264,12763508864,1
1871136,3645072,1838736,1
499120281,502064937,995295906,1
21632008450,10829524225,10856564225,1
3083644240,1546716740,1555826452,0
20447906,40437169,20295025,1
21206893300,10622829337,10659487725,0
4225,5746,6929,1
656179456,657817856,1310720512,1
26678340,28260180,51421968,0
21278865881,42398736562,21225867481,1
295170877489,147622703089,147697231778,1
100026880,50260480,50713088,0
117746139712,235333676240,117693999760,0
92313664,92467328,184473664,1
175827600,177415200,350067600,1
6547399056,6568743456,13073453712,1
27040000,27371776,53748224,1
314330,373498,240370,0
50206460936,100329603172,50178688036,1
1199146833,2377194354,1192113729,1
25203730576,12620275600,12657096224,1
798611400,1582035300,793548900,1
1704287429,852545681,853304660,0
10676262276,10697330376,21331456452,1
6669520,3448016,3608704,0
8405008,4211204,4227604,0
337246316953,168660526489,168735262514,1
3584674944,1794369600,1798433856,1
7219095761,3614294161,3623786722,1
76035305025,76086584946,152019330129,1
38390545,38859845,76261972,0
66822400,69408000,130585600,0
1839938976,3675159540,1838395764,0
324850,632825,319225,1
200900,122500,166600,1
50381377922,100642966561,50341448161,1
2405412025,2422058425,4794177650,1
338495921,170015521,171550642,1
14293073,27737074,14010049,1
2916328441,2919675604,5829084845,0
218074960,110243600,112164928,0
764832650,775301650,1518023050,0
105583404096,105630189696,211120022592,1
3777556648,1896504200,1910759080,0
832325202,418243401,422405001,1
8088411825,8102435445,16162225092,0
78326089736,156548103172,78291397636,1
1505107144,2985641156,1496916100,1
2262163725,4500541300,2254384057,0
2450006272,1228923136,1236763136,1
94168916,185070965,93149249,0
1357256393,2706126034,1354460809,1
980561394,1951564113,977375169,1
1658423464,832066216,837364680,0
2982400,5512000,2849600,0
493905024,984614976,492840000,1
180625,245650,296225,1
7964126740,15878337040,7947731972,0
36903384180,18462999204,18484189776,0
78326823940,78361523728,156617495060,0
15440710500,15448165200,30873640500,0
10829778944,10843095040,21645316096,0
1987670068,1000600105,1012831805,0
8464,16928,8464,1
27138450276,13583902500,13613257224,1
12087640656,6050950416,6064011072,0
13206016,13437440,26151424,0
8097112064,16159707136,8085606400,1
519287112,1031217156,516834756,1
77014011218,153916502209,76976837809,1
548864720,274501520,274634048,0
3020711521,3034107121,6028027442,1
391485796,392513992,781943396,1
5829412160,2919991360,2929493248,0
71956258564,36008098564,36068037128,1
336859794,666163881,334341225,1
776220241,388917841,390533282,1
20115225,21334041,39011634,1
547560000,554278464,1088401536,1
361190889,181845225,184344786,1
109981216,214249232,108076816,1
83067812,84735220,164243920,0
4170304,2096704,2119808,1
639274384,1270081568,636451984,1
5964516180,11836469008,5934359620,0
1955176,1077224,1227400,0
65225139161,32629003225,32661870514,1
1446897469,2876613988,1441284569,0
255232,484160,247360,0
9751901346,4880559321,4889776617,1
24728500,13221625,14557325,0
68439268881,68487919506,136829887137,1
28753220025,14382005625,14392796850,1
4288713760,4306506912,8558515360,0
19067076,9922500,10700424,1
11072990970,22057570170,11044006002,0
37409261,38271272,73704461,0
1277360136,642622500,650507364,1
2567804552,5129730941,2565880061,0
2547144,5037156,2528100,1
962550625,967817650,1919834225,1
2693610000,2694855456,5385974544,1
993672000,1971923200,988648000,0
27438879418,13732375154,13757206714,0
49226404,25020004,25833608,1
316368,371124,249444,0
263759872,525917440,263240960,0
3171266596,3179595592,6334204196,1
80662248121,80713929842,161272814521,1
6917838800,13742184256,6887334544,0
48176725896,96250784292,48142503396,1
91904723748,45993868425,46073612205,0
136579241,269121682,135233641,1
1399041325,2772896500,1390849625,0
52057890,103852890,51971418,0
38220602400,19126890000,19160067600,1
187939064241,93994362225,94044022434,1
125978176,130074752,247859776,1
0,0,0,1
153990858005,77014832705,77052015092,0
14768648,28141924,14303524,1
11358277632,5694612480,5723550720,0
113906,202969,105625,1
9215042440,18395347981,9203725709,0
182830864,351035936,177955600,1
12818088009,6413607225,6422733666,1
84448656,42458256,42926112,1
29424256225,29436262450,58836506225,1
37310224004,37343439440,74585265236,0
411701896,802017092,404572996,1
4608771904,2309113664,2317562368,0
2502199602,4998100401,2500100001,1
3050856,3092616,6055272,0
6925250344,3474544936,3496670280,0
1225,2450,1225,1
1600042,1029730,1346570,0
67371386400,134649363600,67340250000,1
715773474,1425300201,713691225,1
18999581344,19037054240,37960052896,0
344699049232,172387718416,172464106016,1
33800585728,67538416960,33780004160,0
37007739314,73910516953,36972752089,1
1340170384,670810000,672259616,1
6029144192,11972869696,6000671296,1
553660850,1106616025,553425625,1
9363600,9582624,18508176,1
4161600,4258944,8225856,1
3898628721,3908363121,7787523042,1
411845392,206348996,207152596,0
6910883860,3459150740,3465969568,0
169554275856,169623445824,339036601680,0
625879642,315339866,319656226,0
199374400,199825984,398297216,1
1363677184,1373114368,2717917184,1
1629575424,1633448448,3255277824,1
82000,92800,146000,0
5363728,10616864,5326864,1
3006371250,3022796250,5995136250,0
979075645,489943145,490695412,0
23052148,11577769,11672829,0
6633693856,3328264864,3349458720,0
26723057792,53312888896,26678648896,1
2025,3321,2754,1
30276,30276,60552,1
12719268,12974580,25148880,0
103682048,52301824,53223424,1
677450952,1346495076,674648676,1
92800,146000,82000,0
49888508425,24949782025,24960837650,1
9701271909,4855392801,4864168260,0
4554900100,4559488264,9105212036,1
843372900,422302500,423534600,1
7857342792,15700097565,7852558365,0
1188100,1192456,2371844,1
3672848885,1840721585,1848349508,0
11836469008,5934359620,5964516180,0
31076992369,15546847969,15563551538,1
68773999392,137415889296,68729962896,1
1011994632,2011430916,1007808516,1
116850941992,233537602141,116796951101,0
409600,557056,671744,1
1476,900,1224,1
56370086464,28210561600,28261598336,1
481965056,483368960,962376704,0
178273,214245,306820,0
1175800050,2342360025,1172720025,1
2264427154,4525714721,2263380625,1
507216052,255334345,258455645,0
87880,114920,136552,0
47045,75272,47045,0
105973492365,52998977385,53022456612,0
19088161,19384097,37880386,1
352876225,353852369,704776306,1
9731672096,19413566420,9715514324,0
1457958688,2876777744,1444912144,1
133225,181186,218489,1
29049622560,57925201824,28992440736,0
3660561448,7305141989,3655363909,0
15816529,16578658,30870929,1
9369440100,4690880100,4703200200,1
125401826365,62724379145,62768950612,0
164454464,327680128,164044864,1
14797312,7498240,7672320,0
59168,36980,36980,0
15047338,28608970,14578370,0
9863664516,4935624516,4943209032,1
5769856800,11457968400,5742608400,1
21130000,10962500,11612500,0
120754673360,60394826960,60428244608,0
44358244514,88616714161,44324986225,1
221226898,436514849,219247249,1
12100,12100,24200,1
258622049,129390625,129549826,1
10482278689,10491081778,20955754289,1
4804,2500,2696,1
21098420,41405392,20843620,0
20500226560,40923175744,20475050816,0
4274402689,8519826386,4264743025,1
804010000,404202500,408212500,0
52231708224,26127489600,26150760576,1
257804289,129208689,129821778,1
2082200170,1046242570,1055664242,0
408008196,204089796,204261192,1
1312400,672400,704800,1
2047174740,4051092240,2033132868,0
16213505625,8113505625,8127011250,1
4494400,4528256,8954944,1
1201201469,1202102408,2401452989,0
1202343120,2386027072,1196264080,0
5185798085,2597600785,2606053588,0
15753839616,7885440000,7902480384,1
38859394592,77525057296,38794817296,1
8114556928,16211522560,8108794880,0
94556176,95409952,188258576,1
22820173136,11418811216,11435047552,0
23088669480,46025793448,23038911880,0
443793184,224160784,228689168,1
154437876,79027929,82085805,0
1301,689,740,0
11967946250,11996372050,23906106250,0
592045256,1180883044,590976100,1
415125,469800,739125,0
133126455789,66586831821,66631723560,0
3386205,6161508,3196665,0
2414723400,4802984100,2405902500,1
1687760,947920,1072768,0
50715980800,101322016000,50679968000,0
1184000,2081600,1102400,0
764580625,765962500,1527663125,0
2994219725,1498578025,1501286500,0
10410489,5212089,5225778,1
266899456,134189056,135667712,1
3660561448,7305141989,3655363909,0
9147392164,9153894664,18288281828,1
4006845000,7956922500,3987922500,1
117640768144,117692896544,235229407888,1
1602005085,3170159460,1591016697,0
3125008,1567504,1577504,1
187894242,188387370,375270570,0
19433255581,19446357160,38852733629,0
4456885330,8849301130,4435865642,0
249094468125,124574788125,124627725000,0
21148385625,42166091250,21104825625,1
2352819554,4682703433,2345174329,1
4292672,8388736,4227136,1
1360131130,683424730,689579138,0
1057396570,2090465242,1049508050,0
1874813184,1883116800,3740783616,0
104672009,207754066,104142025,1
263737600,267362816,523849984,1
72689546050,145290148025,72659898025,1
14842015376,29573131552,14805048976,1
22924296,45334404,22752900,1
12888151972,6447126436,6453227336,1
26726720512,13367059456,13374457856,1
16646400,17035776,32903424,1
45346756,45535112,90505156,1
7904788146,3964087521,3987474417,1
8904465700,4464363625,4487050125,0
13415632,25448660,13001860,0
45421284681,22722849081,22747262562,1
573515865,575382132,1144955565,0
804516496,806104096,1607445392,1
7143630400,7150390400,14280500800,1
56074068,28070289,28133829,0
475416576,483747840,941451264,0
16,16,32,1
300093300,302788512,596992500,0
61065700,31681625,33560125,0
329456048180,164769537380,164849087312,0
13201548722,26383112761,13194887161,1
770451049,774996473,1536356674,1
2298006148,4590448925,2296185625,0
4911402100,2461506025,2472408125,0
126024336,63297936,63869472,1
85910129,169281058,85063729,1
30886080592,15465516740,15508265620,0
2405278024,4771286276,2392188100,1
9758237184,19431311616,9729849600,1
61474505949,61520613768,122900395869,0
2571504100,2575964644,5138547656,1
91469592265,91510114468,182896965485,0
24656664836,12344543236,12376964872,1
8438359354,8462959074,16850817178,0
354181060,706391429,353542081,0
659426320,330249220,331266068,0
43135531792,86212960340,43116430660,0
16731922976,33392519824,16708147600,1
9689989009,9707502340,19360991381,0
21399876,21731652,42467976,1
1530,1818,1170,0
24832710784,49612501568,24815070784,1
18472706,36765337,18412681,1
105956760100,106012740424,211857539876,1
923634,1490193,804609,1
12063700,22884125,11691625,0
45381092,46292020,89728720,0
1732840900,868480900,872601800,1
1585311264,3162033936,1582448400,1
524019600,1043788500,522648900,0
3373650,5374026,2960874,0
161638198420,80836250564,80869227856,0
832865800,1643372900,825412900,1
749860516,377524900,382714184,1
299431376,299569792,598718416,0
73809524,141462928,71858404,0
93128256,94052160,185243904,0
38914084,19563401,19757485,0
10692900,10732104,21346596,1
6816648969,6829522713,13620424194,1
9855327076,9874775176,19691206052,1
49930632,95143716,48358116,1
233936,118736,121472,0
240504250,242670050,478644250,0
17870066,9431041,10423057,1
48177644580,48211879248,96319241460,0
1316834452,2620374965,1312563265,0
29696000,55091200,28352512,0
5613755625,5625886914,11215379961,1
9063968000,4537888000,4548659200,0
16346901025,16370162354,32670540721,1
46912465960,93728482349,46880859661,0
282449,358228,420229,0
64368529,65502754,127602833,1
172311930,86581530,87361218,0
4045115700,8067042000,4037494500,0
71256400,71593600,142130000,0
10691463341,5352038201,5363590292,0
1838350728,3672073764,1836808164,1
151078770,291379882,147650890,0
0,0,0,1
3380415300,3387388500,6753546000,0
2149236800,4276278400,2141838400,1
4030224400,2016010000,2017805600,1
36420848144,18219600400,18237953056,1
2189826,3902049,2030625,1
4802,2401,2401,1
14015718544,14031814688,28015340944,1
21641661,10854729,10913940,0
188572500,370603125,186530625,0
2306880900,2312640900,4608001800,1
28386432,56010816,28132416,1
152940960,304502004,152496756,0
361999125,362341512,723634965,0
2379293284,2384948168,4752931684,1
818798624,1604290576,807696400,1
50197225,50381266,100210409,1
19845,31752,19845,0
166968002,328476601,165148201,1
17775051008,35478090560,17751609920,0
35532500,17814100,17898400,0
567418,365170,477530,0
29094515586,14561007561,14588507097,1
190665800,192098920,379778152,0
2087032489,1044259225,1045745186,1
23288706244,11650611844,11663129288,1
357326825,693426850,350251225,1
56738692386,28398653361,28457267697,1
149816581,150525544,298828325,0
252810000,254714400,503715600,1
8877789700,4448084225,4465406725,0
29682191624,14863998724,14909804548,1
268514757,524304900,264434625,0
16395270404,32758529525,16384775921,0
17134720000,8583020800,8612640000,0
1678048328,3350693764,1676247364,1
222180448720,111113799824,111159128896,0
2048,1280,1280,0
3400164009,6777276066,3392480025,1
5787160576,2897022976,2903908352,1
5683912400,2843080400,2845212800,0
51513700,26167225,26877725,0
54742446125,27387996025,27419430100,0
1329080625,1339993125,2646292500,0
317520,454720,264208,0
32161554000,16088850000,16104067200,0
255392361,256063122,510113961,1
41177900565,20596655745,20611291572,0
477262841,477743332,954014941,0
209094272,417836240,208978640,0
12780625,12937441,25404434,1
613515685,307201409,308007076,0
44525,46600,86125,0
10746970,5476370,5652538,0
5929,11858,5929,1
34940059560,69808284189,34916519421,0
1358776900,683102225,689879125,0
8386824200,16669572100,8352132100,1
2360920372,4698006365,2353262665,0
82119844,83778788,162580744,1
5875776,6106176,11521152,1
124657225,126370706,247600969,1
234449316,117865449,119034765,0
5217401124,5228662608,10422506484,0
2500,2500,5000,1
462082888,232196644,234507044,1
763140625,772504225,1516917650,1
2041939856,4060090144,2034010000,1
83826064,164603936,82810000,1
8459753737,4232673481,4238266706,1
21148385625,42166091250,21104825625,1
4155087592,2086041800,2101721320,0
1246402624,623401024,623800448,1
2655718160,2671359568,5294628160,0
9008285696,17998357504,9002214400,1
11263578624,11283945984,22505937408,0
1164241,1336466,2156257,1
7264493824,7283573248,14509908224,1
108144694912,216137348176,108094726736,0
709956025,713840866,1416027209,1
12342562225,6174030625,6179529650,1
33113482436,16561116100,16569865864,1
17229186,18541386,32818122,0
0,0,0,1
33025464576,33042908160,66032688384,0
20080877128,40103671085,20061902125,0
1103573322,556018506,563629266,0
1497632085,749619765,751097448,0
56953126800,28486688400,28506938400,1
14123764900,7067764900,7079529800,1
8235136,8862336,15686272,0
5249030218,2629615690,2639246930,0
46980,27297,32805,0
1000600105,1012831805,1987670068,0
59976,44100,72324,1
141120882,70913241,71618841,1
13840321825,6924736225,6933886850,1
5012385561,5031905661,10004060772,0
21633700744,43237406756,21623702500,1
1690,3042,1690,0
1404825361,1407597586,2806878497,1
3468969602,6920644801,3463204801,1
7694354,15075721,7590025,1
4593248820,9115214992,4570025380,0
3372998436,1688716836,1693152072,1
110208004,111422408,219201604,1
2608228125,1307165625,1312582500,0
390604948,196631905,199035605,0
1089,5445,4356,0
1490193,804609,923634,1
1604855873,3181473874,1595443249,1
69354016,35760400,37927184,1
67075650,133416225,66830625,1
30313888,57634720,29369120,0
220480,113984,119296,0
977011600,492758500,500361588,0
1315845,1884420,1094913,0
61051828,30733705,31109405,0
66355923400,132609927125,66322448725,0
2696724900,2715387300,5374787400,1
2260609600,1131649600,1134339200,1
399488385025,199786650625,199871566850,1
6593219984,13173566900,6588999716,0
1604855873,3181473874,1595443249,1
1511099080,3000339880,1503972392,0
1048140625,1050405650,2094016225,1
178596,265716,226512,0
47744,54400,86656,0
71522939540,71562514592,143004453140,0
5353177284,5359321296,10699797780,0
21102184809,10560645225,10579750866,1
129076,86756,110032,0
19432913186,38826534889,19419816025,1
893287940,896989712,1782405140,0
3136,6272,3136,1
4929947165,2465542585,2466634852,0
132375192885,66202874865,66232203588,0
1524512025,1528959906,3044576169,1
2433230848,1218979840,1223444480,0
58798437200,29411530000,29434848832,0
1338534509,1343432008,2671587949,0
3998036250,4016981250,7975856250,0
1779778180,891335905,894080357,0
7083791330,14088501658,7057940890,0
131954525,66974525,68517800,0
50381377922,100642966561,50341448161,1
1470884740,738196993,743295365,0
139662544,140323456,278574800,0
2389995072,4737937536,2375977536,1
11506455952,5765138276,5787589876,0
14400068836,7209469849,7227458685,0
428354658,433059210,851530410,0
3342355072,1676085376,1685242496,0
38250,45450,29250,0
554278464,1088401536,547560000,1
3268363428,1636849764,1642185864,1
7638235609,7672108009,15242598818,1
92781,79092,62361,0
23104,5776,28880,0
38470464,39356928,75795264,0
50460294400,25243654400,25269068800,0
1997460,1067985,1175877,0
36148656384,36166906368,72279062784,1
47185938432,23622460416,23681442816,1
832205952,1660262976,830822976,1
5848400,2968400,3036800,0
14830725625,7417515625,7421821250,1
86338,160769,82369,1
18138077449,9071229049,9075609698,1
7194400,11460256,6314144,0
14848,23360,13120,0
14764744,27287845,14107301,0
1469565,2894436,1455129,0
450925225,452240834,900534841,1
4273320960,2141660160,2150535168,0
4100,5200,6100,0
2047490920,1026340328,1031203720,0
368102596,372158792,732148996,1
98604850,196912025,98505625,1
15161151109,7582669601,7586674660,0
147600,122400,90000,1
9828820,17884432,9278660,0
10441,10845,20404,0
915930000,916656192,1831093200,0
55173772036,27599176900,27623758664,1
3238886525,3242869000,6473513725,0
7234481869,3619620941,3624071560,0
1299142837,2574897940,1291536065,0
38933348836,19489835236,19536156872,1
96040,96040,172872,0
416853889,417547778,833013889,1
363151492,181872196,182465096,1
1052870656,2099520512,1050797056,1
1660238096,1663821632,3316563536,0
117391446016,58711937024,58742947840,0
2271529600,4537234000,2269624400,0
5037156,2528100,2547144,1
280294564,281030728,559852964,1
534683200,538376000,1065376000,0
152626,184049,112225,1
135822825,265424850,133749225,1
102819400,205031300,102616900,1
396439524,199317924,201514248,1
1006009,1228793,1789234,1
2780311529,5518390546,2766234025,1
7020760050,14018915025,7013225025,1
447335200,893376500,446912500,0
446476900,446899400,892531300,1
283747136,557650640,280674704,0
1180991250,594140625,601430625,1
334036,284752,224516,0
5249600,2689600,2819200,1
15167776,16322976,28891552,0
1266812496,1267666560,2532726864,0
4070167506,8104813569,4058327025,1
652769465,655474532,1302491165,0
11276800,20998400,10758400,1
25128870400,50219144000,25116193600,0
5873544,9476388,5116644,1
149054464,296899840,148664576,0
59168,36980,36980,0
11143285385,11174087005,22254181108,0
5382045028,2699633764,2716856264,1
9380697316,9411278216,18730813732,1
5199150010,2605319410,2616128442,0
284170,561802,282050,0
115025625,116436969,228639906,1
1647785025,1655083125,3287798100,0
154324754,78234025,80377321,1
1180883044,590976100,592045256,1
520646041,261307225,263275634,1
17543930625,17583643125,35046292500,0
43824285125,21925570225,21950734900,0
1808963336,3602139364,1803700900,1
3735535716,3743598672,7462267956,0
160529284,80820100,81931016,1
40960,40960,73728,0
15979535401,7991466025,7994862674,1
382206024,191268900,191600676,1
6118052786,12218753497,6112268761,1
72411435536,36214090000,36230834464,1
934835328,1839104064,924646464,1
4611841600,2307841600,2311683200,1
2361862801,2364097826,4721490577,1
725977088,1446790144,724255744,1
18225,24786,29889,1
46599774260,23313217460,23338250912,0
11803167040,23532355840,11778869312,0
1449437860,1454154448,2893628660,0
438696,241704,275400,0
6575705920,13096099072,6557579840,0
165541299089,165608831956,331012351045,0
57789263378,115467518089,57752260489,1
0,0,0,1
30887085681,30905009172,61755389541,0
1888771600,1902999584,3763315216,1
176714969,178649396,351101165,0
95413188276,190708088445,95374280169,0
23347448100,11683448100,11702896200,1
41309729360,20665234000,20684779648,0
44431102049,44449227796,88843349845,0
30602254225,30622893074,61183869601,1
4548435104,9020948128,4523720224,0
55633985,55961653,110915860,0
2989045540,1500120553,1510481165,0
845935425,1686643650,844193025,1
77703665,78161317,154915540,0
101412535432,202636787365,101350784165,0
103449697288,206710359044,103386685444,1
9991294920,10012873320,19960025832,0
473216,913984,462400,1
110263428,55621764,56601864,1
37467625604,37491623696,74910046100,0
9019870729,9033731458,18025880729,1
8616434580,4313829780,4324069152,0
66796391250,133476530625,66757640625,1
2489360,4376564,2317796,0
182944832,363529040,182189840,0
8281,9506,15337,1
306220176,308734416,609705792,0
83301388900,41685388900,41754777800,1
10529042116,5272212100,5287594184,1
3493811520,1747976256,1749982464,0
810597841,818663441,1613130082,1
388153125,770282500,386190625,0
220320,261792,168480,0
78920000,79628800,157000000,0
1217433600,614016000,623490048,0
2695912000,2704212800,5383072000,0
6561,13122,6561,1
3182769,1595169,1602738,1
90307009,91122418,179798609,1
3844,961,4805,0
77679264100,77731652744,155306139556,1
105625,106921,209954,1
4958130818,9909082009,4955737609,1
11386865,11434052,22720565,0
370177600,371715200,738817600,1
20353168,10338724,10619444,0
3466946,6856129,3441025,1
22779218,43406209,22061809,1
3872,2420,2420,0
1676200,2637125,1481125,0
81796,93896,151492,1
3132207370,1570073258,1577513170,0
26882934521,26906867060,53740518989,0
44865981000,89674008525,44846923725,0
1482402500,742562500,745285000,1
36980,59168,36980,0
380551760,191537936,193634624,0
32810047376,65556034100,32789045924,0
2056,1156,1412,1
216225,354609,294066,1
95409952,188258576,94556176,1
68775121296,68819171904,137503976400,0
1439293050,1446113250,2871308250,0
161399832674,322585204273,161328345649,1
20725625,20952500,41178125,0
649443112,326049800,328500520,0
448333120,226748432,231299920,0
22445,35912,22445,0
31609921536,63015358464,31541760000,1
468189248,236175424,240337024,1
5316848561,10571753314,5296200625,1
1458730,743330,767242,0
12419523856,6222685456,6248532512,1
3076033444,3078473288,6149627044,1
9248,4624,4624,1
7126734600,14238281700,7121672100,1
270887056,135955600,136979744,1
3445069225,6844508450,3429859225,1
10380968100,5197286025,5210254125,0
3383776008,6742742445,3375763245,0
727108384,1423661728,717290144,0
27324089,27595165,54351076,0
45799124490,22919395338,22957529490,0
108951266,216840457,108597241,1
88830625,91264225,175227650,1
67723058500,33898053425,33967979125,0
1063738225,1064455634,2126759041,1
70531689346,35302276321,35375139617,1
275195322,139449690,142687170,0
206348996,207152596,411845392,0
2799076,1416100,1449224,1
3035343428,6053521864,3029621764,1
1216231848,609050664,610826184,0
459143696,907043104,455395600,1
9463592961,9479345922,18911432961,1
4006845000,7956922500,3987922500,1
148888125,294032500,147675625,0
80873872065,80909700228,161710415685,0
603936,1116180,577044,0
0,0,0,1
32587470400,32601910400,65160500800,1
193402696,376758692,190053796,1
435600,592416,714384,1
1041094756,1050495112,2072789156,1
6932542500,3475715625,3493378125,0
3633116368,7229555060,3621332260,0
427248900,430467336,851279364,1
961722,618930,809370,0
57304900,57335176,114579524,1
1959018400,3907280800,1955482400,0
500800,270400,310400,1
7176979784,3591604900,3597834916,1
5712400,2890000,2957600,1
143775598244,71904422500,71937669256,1
4713274,2596826,2958850,0
12496092498,24929886249,12475326249,1
4205,6728,4205,0
5794584289,2897991889,2899391378,1
36365785,37523092,71179085,0
5192643600,5201287200,10376643600,1
13782219940,27542280181,13774944209,0
26421949620,13219070436,13234242384,0
3380,3380,5408,0
5561878084,5576485768,11109148484,1
15929680,8235344,8619136,0
12800,8000,8000,0
1537406761,769008361,769618322,1
79376,100672,118096,0
509796,622692,906696,1
13549220226,6783993225,6802759449,1
6802448850,3406473225,3416970825,1
7288358356,3652793569,3668971925,0
7354944,7484544,14580288,1
7538211556,3778069156,3795995912,1
10856785,11202292,21250085,0
6357522861,3181878729,3187629540,0
19474772085,38801751876,19426300209,0
10690816,5382400,5456384,1
1148979609,575856009,578588418,1
5601060,9847269,5215041,0
2635380288,1318561344,1320303744,1
9375214160,9385281152,18739706960,0
5685688125,11311592500,5666134825,0
4364218260,2189036385,2201929173,0
5589405,11092068,5561145,0
876776992,1751017940,875948500,0
209235200,415642624,208312576,0
13583902500,13613257224,27138450276,1
1830125200,915667600,916877600,1
180660744,91584900,94093956,1
273836304,279368208,542140704,1
40284409,40563193,80290034,1
36145512,69610581,35331381,0
64345186841,64379173060,128654834269,0
337792064,169000000,169207936,1
14424642,28644921,14356521,1
65600,54400,40000,1
9871586888,19672955044,9848180644,1
1850000,3252500,1722500,0
218074960,110243600,112164928,0
34328576,67466240,33956864,0
133209,168948,198189,0
33021431524,33052679624,66011614948,1
26368225,27965921,51138754,1
4301476,4441352,8463076,1
2395447424,4737165376,2377537600,1
1192479130,597750842,600583330,0
89125192,90104040,177172840,0
99144,119556,72900,1
9455625,9492489,18874386,1
2843080400,2845212800,5683912400,0
554455952,279692176,284620576,1
306965,172405,195112,0
593393,864034,485809,1
23794292098,47545104449,23779798849,1
198747986,393038089,197262025,1
336779109,168430149,168508008,0
3430244,3437648,6852404,0
15107944625,15149705125,30171975700,0
3269300,6494416,3254884,0
601230400,603190400,1200500800,1
554508304,555826208,1107698704,1
6122646432,12225163860,6116079060,0
5729101200,11444332500,5724562500,0
1921600,1000000,1078400,1
1224014994,2437347681,1220454225,1
47943944,24304900,24970756,1
108628857,109003725,216861300,0
548525,1051300,534025,0
13043016,25191684,12744900,1
480812500,241692500,243863200,0
2245812100,2259061700,4478374600,1
46851400,23522500,23716100,1
1048140625,1050405650,2094016225,1
13770505672,27432795236,13734433636,1
32786,52897,28561,1
1124567712,2245438260,1123361460,0
251611414324,125836035764,125894205088,0
7978955625,7986992850,15949874025,1
29313548944,29345043488,58595603344,1
2543800320,5048123392,2530938880,0
49319037,96300900,48569625,0
5271616,5525632,10289216,1
29025802485,14520187125,14533920648,0
2544250000,2546267200,5086370000,0
199374400,199825984,398297216,1
3512213504,7001706496,3504640000,1
323857,389205,557380,0
2567804552,5129730941,2565880061,0
13474000,26718100,13400900,0
4860225,9331650,4730625,1
26522504008,52968292685,26497442125,0
72554625,73674117,143856900,0
74357641,76376621,146383012,0
29927200,59514100,29818100,0
178200360,182337480,351667368,0
13590536,24216964,12602500,1
49073751378,98023969089,49032573489,1
472192900,475749896,940828804,1
4313829780,4324069152,8616434580,0
14866924900,14910300296,29690474404,1
1167463661,586303081,590700292,0
52904340,104199696,52384644,0
71419401,71875026,142383177,1
326344225,326524850,652507825,1
196245668,389959085,195435785,0
3391393608,6734739204,3375377604,1
843612025,847905209,1682930866,1
688900,936904,1129796,1
7846478829,7857635688,15680967309,0
167580160,327888704,165326656,0
15474451509,7740286389,7746091848,0
1456324868,2893858085,1450314785,0
135210629650,270233792225,135148140625,1
539911908,1067085189,535892769,0
65980830032,131864748980,65948990180,0
140563156,71928049,74711205,0
145241021025,145302753474,290420309601,1
2650572488,5263592644,2638055044,1
93025,152561,126514,1
3676533700,1841268100,1847270600,1
171348100,175356104,338688196,1
903127312,453008656,455898656,1
409248,643860,361620,0
26000225946,13022505234,13064919930,0
8566921,8631172,17058701,0
875728548,441756324,449540424,1
196,49,245,0
22457594250,11242787850,11269491282,0
1272905536,637957264,640782800,0
394560,210960,232272,0
6341245056,12648135744,6329793600,1
28710574802,57328708801,28679761201,1
18152369140,9085926260,9103836832,0
830822976,832205952,1660262976,1
6211220480,3107513344,3111079936,0
4903576866,9763639002,4889323386,0
15938437349,15951816616,31862725765,0
2040200164,1021313764,1023741128,1
0,0,0,1
8589148516,4296278116,4299685832,1
5089732,8726216,4605316,1
41,52,61,0
8374897885,4189016105,4191992788,0
131187700,65713753,65940525,0
8526400,8573056,17006144,1
1926134912,3824981056,1917038656,1
258656689525,129364070225,129432398500,0
889888561,892630897,1777034786,1
12051635560,24078493589,12043516021,0
8405325450,16704282250,8370597250,0
41846101256,20946772900,20994217444,1
7388176,3701776,3717152,1
7667191592,15309176285,7658967485,0
35406125,17726125,17768200,0
5339955625,5351495234,10668371641,1
49956496,99574304,49843600,1
13446198045,6728665545,6738996852,0
11764850,23427025,11730625,1
6151629056,6154138624,12300647680,0
1629671290,1635640130,3253020538,0
4846248225,4855015746,9683728929,1
277914280,139309352,139969480,0
512,320,320,0
64800,32400,32400,1
602102176,1195313300,599266324,0
8858651600,8862416000,17713384400,0
19844,29524,25168,0
3909619370,7788022570,3899385442,0
14788276429,14798246440,29566068461,0
109296356,110380660,217404304,0
671587225,675262114,1339499561,1
118755012708,59390664804,59416981704,1
1446790144,724255744,725977088,1
20632121856,10325811456,10345312512,1
29725318125,14872438125,14890725000,0
81616,41764,43380,0
123418125,236542500,120155625,0
2326132900,2343655496,4634743204,1
13415152768,26724881984,13380011584,1
228639906,115025625,116436969,1
47526912784,23771472400,23787504416,1
27567604800,27615401280,55085453568,0
11678246578,23302738289,11660328289,1
6669585,7065045,12855492,0
8405081316,4206041316,4213042632,1
6248532512,12419523856,6222685456,1
449457300,896338000,448610500,0
1296,2592,1296,1
39618104992,79180510516,39599799476,0
131205330,135426042,257480730,0
17862393412,8939263825,8954762645,0
46398969,23474025,24023106,1
409816008,814546404,408120804,1
