side1,side2,side3,side12,side22,side32,validity
655,13480,58339,429025,181710400,3403438921,0
623,194064,194065,388129,37660836096,37661224225,1
465,108112,108113,216225,11688204544,11688420769,1
324013,805,324012,104984424169,648025,104983776144,1
899,404100,404101,808201,163296810000,163297618201,1
465,108112,108113,216225,11688204544,11688420769,1
465,44311,5463,216225,1963464721,29844369,0
465,37850,92594,216225,1432622500,8573648836,0
27613,235,27612,762477769,55225,762422544,1
303421,779,303420,92064303241,606841,92063696400,1
303421,14451,3131,92064303241,208831401,9803161,0
303421,50316,21073,92064303241,2531699856,444071329,0
5512,105,5513,30382144,11025,30393169,1
5512,14777,47364,30382144,218359729,2243348496,0
425964,923,425965,181445329296,851929,181446181225,1
749,280500,280501,561001,78680250000,78680811001,1
74884,387,74885,5607613456,149769,5607763225,1
141,9940,9941,19881,98803600,98823481,1
35644,267,35645,1270494736,71289,1270566025,1
925,427812,427813,855625,183023107344,183023962969,1
444625,943,444624,197691390625,889249,197690501376,1
444625,89087,77001,197691390625,7936493569,5929154001,0
444625,68326,17353,197691390625,4668442276,301126609,0
1300,51,1301,1690000,2601,1692601,1
1300,46999,10596,1690000,2208906001,112275216,0
505,127512,127513,255025,16259310144,16259565169,1
81,3280,3281,6561,10758400,10764961,1
951,452200,452201,904401,204484840000,204485744401,1
1985,63,1984,3940225,3969,3936256,1
1985,62937,72639,3940225,3961065969,5276424321,0
61600,351,61601,3794560000,123201,3794683201,1
61600,4667,6177,3794560000,21780889,38155329,0
623,194064,194065,388129,37660836096,37661224225,1
623,27602,44094,388129,761870404,1944280836,0
41761,289,41760,1743981121,83521,1743897600,1
41761,14989,27048,1743981121,224670121,731594304,0
465613,965,465612,216795465769,931225,216794534544,1
465613,81844,7938,216795465769,6698440336,63011844,0
280501,749,280500,78680811001,561001,78680250000,1
280501,27894,7377,78680811001,778075236,54420129,0
14621,171,14620,213773641,29241,213744400,1
14621,34868,32952,213773641,1215777424,1085834304,0
14621,45219,93981,213773641,2044757961,8832428361,0
14621,11227,66027,213773641,126045529,4359564729,0
14621,69914,30820,213773641,4887967396,949872400,0
14621,58766,52883,213773641,3453442756,2796611689,0
14621,93643,97078,213773641,8769011449,9424138084,0
14621,25053,47167,213773641,627652809,2224725889,0
625,195312,195313,390625,38146777344,38147167969,1
192821,621,192820,37179938041,385641,37179552400,1
192821,3918,4956,37179938041,15350724,24561936,0
192821,13911,57082,37179938041,193515921,3258354724,0
98125,443,98124,9628515625,196249,9628319376,1
883,389844,389845,779689,151978344336,151979124025,1
4,3,5,16,9,25,1
4,56478,62028,16,3189764484,3847472784,0
4,46060,220,16,2121523600,48400,0
647,209304,209305,418609,43808164416,43808583025,1
647,63675,98556,418609,4054505625,9713285136,0
647,72295,48649,418609,5226567025,2366725201,0
647,12410,59708,418609,154008100,3565045264,0
61,11,60,3721,121,3600,1
362100,851,362101,131116410000,724201,131117134201,1
42925,293,42924,1842555625,85849,1842469776,1
42925,79841,43153,1842555625,6374585281,1862181409,0
435,94612,94613,189225,8951430544,8951619769,1
435,72786,66968,189225,5297801796,4484713024,0
435,94196,15737,189225,8872886416,247653169,0
435,62344,4837,189225,3886774336,23396569,0
2113,65,2112,4464769,4225,4460544,1
2113,27978,27997,4464769,782768484,783832009,0
2113,76421,81397,4464769,5840169241,6625471609,0
221112,665,221113,48890516544,442225,48890958769,1
353,62304,62305,124609,3881788416,3881913025,1
353,6049,28665,124609,36590401,821682225,0
353,87560,60636,124609,7666753600,3676724496,0
362101,851,362100,131117134201,724201,131116410000,1
362101,83347,14940,131117134201,6946722409,223203600,0
139921,529,139920,19577886241,279841,19577606400,1
136764,523,136765,18704391696,273529,18704665225,1
172284,587,172285,29681776656,344569,29682121225,1
172284,1824,69579,29681776656,3326976,4841237241,0
343621,829,343620,118075391641,687241,118074704400,1
206724,643,206725,42734812176,413449,42735225625,1
206724,71550,79853,42734812176,5119402500,6376501609,0
206724,42765,79702,42734812176,1828845225,6352408804,0
206724,73359,7511,42734812176,5381542881,56415121,0
4324,93,4325,18696976,8649,18705625,1
4324,14814,11918,18696976,219454596,142038724,0
247,30504,30505,61009,930494016,930555025,1
190345,617,190344,36231219025,380689,36230838336,1
129540,509,129541,16780611600,259081,16780870681,1
129540,63606,88562,16780611600,4045723236,7843227844,0
199080,631,199081,39632846400,398161,39633244561,1
5,3,4,25,9,16,1
173461,589,173460,30088718521,346921,30088371600,1
853,363804,363805,727609,132353350416,132354078025,1
691,238740,238741,477481,56996787600,56997265081,1
691,56510,75176,477481,3193380100,5651430976,0
691,57181,40691,477481,3269666761,1655757481,0
114721,479,114720,13160907841,229441,13160678400,1
404100,899,404101,163296810000,808201,163297618201,1
26680,231,26681,711822400,53361,711875761,1
26680,78549,58090,711822400,6169945401,3374448100,0
254185,713,254184,64610014225,508369,64609505856,1
631,199080,199081,398161,39632846400,39633244561,1
118584,487,118585,14062165056,237169,14062402225,1
118584,46087,50707,14062165056,2124011569,2571199849,0
118584,60390,79814,14062165056,3646952100,6370274596,0
451,101700,101701,203401,10342890000,10343093401,1
451,49957,58611,203401,2495701849,3435249321,0
451,81669,72611,203401,6669825561,5272357321,0
451,54970,32455,203401,3021700900,1053327025,0
17113,185,17112,292854769,34225,292820544,1
78805,397,78804,6210228025,157609,6210070416,1
375,70312,70313,140625,4943777344,4943917969,1
375,62764,97520,140625,3939319696,9510150400,0
375,42162,31420,140625,1777634244,987216400,0
375,23545,94506,140625,554367025,8931384036,0
375,43408,99775,140625,1884254464,9955050625,0
87,3784,3785,7569,14318656,14326225,1
87,75066,67738,7569,5634904356,4588436644,0
87,94282,4986,7569,8889095524,24860196,0
87,75119,85276,7569,5642864161,7271996176,0
159612,565,159613,25475990544,319225,25476309769,1
9112,135,9113,83028544,18225,83046769,1
9112,42404,66890,83028544,1798099216,4474272100,0
95484,437,95485,9117194256,190969,9117385225,1
285,40612,40613,81225,1649334544,1649415769,1
285,89375,72303,81225,7987890625,5227723809,0
165313,575,165312,27328387969,330625,27328057344,1
165313,69707,12593,27328387969,4859065849,158583649,0
165313,70239,81758,27328387969,4933517121,6684370564,0
124500,499,124501,15500250000,249001,15500499001,1
7564,123,7565,57214096,15129,57229225,1
7564,54,83967,57214096,2916,7050457089,0
7564,67780,43256,57214096,4594128400,1871081536,0
7564,59292,98560,57214096,3515541264,9714073600,0
7564,66504,63727,57214096,4422782016,4061130529,0
98124,443,98125,9628319376,196249,9628515625,1
98124,9648,76884,9628319376,93083904,5911149456,0
575,165312,165313,330625,27328057344,27328387969,1
575,67625,11513,330625,4573140625,132549169,0
45301,301,45300,2052180601,90601,2052090000,1
507,128524,128525,257049,16518418576,16518675625,1
507,15047,84023,257049,226412209,7059864529,0
507,25098,37104,257049,629909604,1376706816,0
491,120540,120541,241081,14529891600,14530132681,1
17113,185,17112,292854769,34225,292820544,1
84460,411,84461,7133491600,168921,7133660521,1
84460,5375,11434,7133491600,28890625,130736356,0
905,409512,409513,819025,167700078144,167700897169,1
905,97302,36540,819025,9467679204,1335171600,0
625,195312,195313,390625,38146777344,38147167969,1
154012,555,154013,23719696144,308025,23720004169,1
217140,659,217141,47149779600,434281,47150213881,1
217140,12590,22507,47149779600,158508100,506565049,0
217140,84984,20589,47149779600,7222280256,423906921,0
355325,843,355324,126255855625,710649,126255144976,1
355325,34455,81482,126255855625,1187147025,6639316324,0
42340,291,42341,1792675600,84681,1792760281,1
42340,44165,14831,1792675600,1950547225,219958561,0
42340,10317,97669,1792675600,106440489,9539233561,0
2381,69,2380,5669161,4761,5664400,1
219785,663,219784,48305446225,439569,48305006656,1
449,100800,100801,201601,10160640000,10160841601,1
449,34081,36608,201601,1161514561,1340145664,0
353640,841,353641,125061249600,707281,125061956881,1
527,138864,138865,277729,19283210496,19283488225,1
50244,317,50245,2524459536,100489,2524560025,1
50244,60876,45936,2524459536,3705887376,2110116096,0
50244,99320,15586,2524459536,9864462400,242923396,0
50244,11119,1871,2524459536,123632161,3500641,0
309684,787,309685,95904179856,619369,95904799225,1
607,184224,184225,368449,33938482176,33938850625,1
421,29,420,177241,841,176400,1
52812,325,52813,2789107344,105625,2789212969,1
701,245700,245701,491401,60368490000,60368981401,1
425964,923,425965,181445329296,851929,181446181225,1
2812,75,2813,7907344,5625,7912969,1
2812,55968,82985,7907344,3132417024,6886510225,0
2812,99422,5559,7907344,9884734084,30902481,0
767,294144,294145,588289,86520692736,86521281025,1
42341,291,42340,1792760281,84681,1792675600,1
42341,65547,97750,1792760281,4296409209,9555062500,0
42341,10920,45692,1792760281,119246400,2087758864,0
42341,28339,45179,1792760281,803098921,2041142041,0
73345,383,73344,5379489025,146689,5379342336,1
73345,24635,76545,5379489025,606883225,5859137025,0
168780,581,168781,28486688400,337561,28487025961,1
289560,761,289561,83844993600,579121,83845572721,1
289560,35456,16214,83844993600,1257127936,262893796,0
10805,147,10804,116748025,21609,116726416,1
471,110920,110921,221841,12303246400,12303468241,1
471,50640,68957,221841,2564409600,4755067849,0
353641,841,353640,125061956881,707281,125061249600,1
177012,595,177013,31333248144,354025,31333602169,1
381064,873,381065,145209772096,762129,145210534225,1
381064,62573,65238,145209772096,3915380329,4255996644,0
78013,395,78012,6086028169,156025,6085872144,1
78013,22271,90354,6086028169,495997441,8163845316,0
211901,651,211900,44902033801,423801,44901610000,1
249924,707,249925,62462005776,499849,62462505625,1
249924,50258,59125,62462005776,2525866564,3495765625,0
17485,187,17484,305725225,34969,305690256,1
671,225120,225121,450241,50679014400,50679464641,1
85284,413,85285,7273360656,170569,7273531225,1
245701,701,245700,60368981401,491401,60368490000,1
1405,53,1404,1974025,2809,1971216,1
1405,34464,75098,1974025,1187767296,5639709604,0
1405,17551,1060,1974025,308037601,1123600,0
201,20200,20201,40401,408040000,408080401,1
201,9903,35805,40401,98069409,1281998025,0
201,59781,53346,40401,3573767961,2845795716,0
733,268644,268645,537289,72169598736,72170136025,1
733,33473,65568,537289,1120441729,4299162624,0
733,98422,81140,537289,9686890084,6583699600,0
733,22242,60553,537289,494706564,3666665809,0
4901,99,4900,24019801,9801,24010000,1
99,4900,4901,9801,24010000,24019801,1
99,55890,67236,9801,3123692100,4520679696,0
99,47878,80835,9801,2292302884,6534297225,0
368941,859,368940,136117461481,737881,136116723600,1
368941,18748,50394,136117461481,351487504,2539555236,0
59513,345,59512,3541797169,119025,3541678144,1
475312,975,475313,225921497344,950625,225922447969,1
121524,493,121525,14768082576,243049,14768325625,1
121524,89614,80937,14768082576,8030668996,6550797969,0
121524,14721,78244,14768082576,216707841,6122123536,0
121524,79900,94360,14768082576,6384010000,8903809600,0
121524,29671,80685,14768082576,880368241,6510069225,0
341964,827,341965,116939377296,683929,116940061225,1
869,377580,377581,755161,142566656400,142567411561,1
452201,951,452200,204485744401,904401,204484840000,1
452201,44769,12257,204485744401,2004263361,150234049,0
452201,27569,22576,204485744401,760049761,509675776,0
50245,317,50244,2524560025,100489,2524459536,1
50245,19778,79420,2524560025,391169284,6307536400,0
1860,61,1861,3459600,3721,3463321,1
1860,47932,95897,3459600,2297476624,9196234609,0
1860,72119,38611,3459600,5201150161,1490809321,0
1860,1800,86998,3459600,3240000,7568652004,0
1860,44959,15523,3459600,2021311681,240963529,0
330485,813,330484,109220335225,660969,109219674256,1
330485,8917,41807,109220335225,79512889,1747825249,0
330485,46727,83429,109220335225,2183412529,6960398041,0
330485,8099,698,109220335225,65593801,487204,0
87780,419,87781,7705328400,175561,7705503961,1
87780,32480,27651,7705328400,1054950400,764577801,0
87780,61785,93200,7705328400,3817386225,8686240000,0
87780,20149,31081,7705328400,405982201,966028561,0
3961,89,3960,15689521,7921,15681600,1
3961,60343,14386,15689521,3641277649,206956996,0
441,97240,97241,194481,9455617600,9455812081,1
28085,237,28084,788767225,56169,788711056,1
28085,28818,38568,788767225,830477124,1487490624,0
229,26220,26221,52441,687488400,687540841,1
229,511,56976,52441,261121,3246264576,0
229,93081,68042,52441,8664072561,4629713764,0
229,4134,61254,52441,17089956,3752052516,0
157,12324,12325,24649,151880976,151905625,1
263,34584,34585,69169,1196053056,1196122225,1
263,92827,54020,69169,8616851929,2918160400,0
263,33514,13464,69169,1123188196,181279296,0
299,44700,44701,89401,1998090000,1998179401,1
299,55326,50168,89401,3060966276,2516828224,0
89464,423,89465,8003807296,178929,8003986225,1
89464,3471,93124,8003807296,12047841,8672079376,0
73,2664,2665,5329,7096896,7102225,1
553,152904,152905,305809,23379633216,23379939025,1
94612,435,94613,8951430544,189225,8951619769,1
94612,56213,1587,8951430544,3159901369,2518569,0
303420,779,303421,92063696400,606841,92064303241,1
303420,81076,68487,92063696400,6573317776,4690469169,0
8844,133,8845,78216336,17689,78234025,1
275,37812,37813,75625,1429747344,1429822969,1
402305,897,402304,161849313025,804609,161848508416,1
889,395160,395161,790321,156151425600,156152215921,1
82824,407,82825,6859814976,165649,6859980625,1
186661,611,186660,34842328921,373321,34841955600,1
989,489060,489061,978121,239179683600,239180661721,1
448405,947,448404,201067044025,896809,201066147216,1
327,53464,53465,106929,2858399296,2858506225,1
561,157360,157361,314721,24762169600,24762484321,1
61600,351,61601,3794560000,123201,3794683201,1
168780,581,168781,28486688400,337561,28487025961,1
206724,643,206725,42734812176,413449,42735225625,1
206724,6499,81648,42734812176,42237001,6666395904,0
206724,28818,98344,42734812176,830477124,9671542336,0
206724,45925,93118,42734812176,2109105625,8670961924,0
206724,39421,7275,42734812176,1554015241,52925625,0
172284,587,172285,29681776656,344569,29682121225,1
265720,729,265721,70607118400,531441,70607649841,1
265720,42953,67011,70607118400,1844960209,4490474121,0
795,316012,316013,632025,99863584144,99864216169,1
837,350284,350285,700569,122698880656,122699581225,1
5,12,13,25,144,169,1
279,38920,38921,77841,1514766400,1514844241,1
279,76002,4102,77841,5776304004,16826404,0
279,81885,2995,77841,6705153225,8970025,0
358705,847,358704,128669277025,717409,128668559616,1
213,22684,22685,45369,514563856,514609225,1
26681,231,26680,711875761,53361,711822400,1
345281,831,345280,119218968961,690561,119218278400,1
345281,40517,99647,119218968961,1641627289,9929524609,0
345281,82551,65903,119218968961,6814667601,4343205409,0
168781,581,168780,28487025961,337561,28486688400,1
168781,75615,90130,28487025961,5717628225,8123416900,0
519,134680,134681,269361,18138702400,18138971761,1
519,7236,40620,269361,52359696,1649984400,0
18624,193,18625,346853376,37249,346890625,1
18624,20003,5245,346853376,400120009,27510025,0
1861,61,1860,3463321,3721,3459600,1
101700,451,101701,10342890000,203401,10343093401,1
545,33,544,297025,1089,295936,1
669,223780,223781,447561,50077488400,50077935961,1
449,100800,100801,201601,10160640000,10160841601,1
449,32581,57282,201601,1061521561,3281227524,0
223780,669,223781,50077488400,447561,50077935961,1
223780,51588,52545,50077488400,2661321744,2760977025,0
117,6844,6845,13689,46840336,46854025,1
379321,871,379320,143884421041,758641,143883662400,1
355325,843,355324,126255855625,710649,126255144976,1
613,187884,187885,375769,35300397456,35300773225,1
613,75942,20388,375769,5767187364,415670544,0
613,40159,61467,375769,1612745281,3778192089,0
169945,583,169944,28881303025,339889,28880963136,1
169945,60796,18304,28881303025,3696153616,335036416,0
737,271584,271585,543169,73757869056,73758412225,1
529,139920,139921,279841,19577606400,19577886241,1
529,70204,56506,279841,4928601616,3192928036,0
60900,349,60901,3708810000,121801,3708931801,1
227813,675,227812,51898762969,455625,51898307344,1
227813,34733,4222,51898762969,1206381289,17825284,0
370660,861,370661,137388835600,741321,137389576921,1
693,240124,240125,480249,57659535376,57660015625,1
693,19197,10742,480249,368524809,115390564,0
343620,829,343621,118074704400,687241,118075391641,1
343620,98466,54411,118074704400,9695553156,2960556921,0
343620,23917,54954,118074704400,572022889,3019942116,0
343620,13281,4549,118074704400,176384961,20693401,0
343620,90853,12383,118074704400,8254267609,153338689,0
343620,88900,37436,118074704400,7903210000,1401454096,0
41184,287,41185,1696121856,82369,1696204225,1
471420,971,471421,222236816400,942841,222237759241,1
471420,97700,91346,222236816400,9545290000,8344091716,0
261,34060,34061,68121,1160083600,1160151721,1
261,29126,6470,68121,848323876,41860900,0
270113,735,270112,72961032769,540225,72960492544,1
67345,367,67344,4535349025,134689,4535214336,1
217140,659,217141,47149779600,434281,47150213881,1
217140,38292,17284,47149779600,1466277264,298736656,0
217140,13025,72283,47149779600,169650625,5224832089,0
217140,88280,43914,47149779600,7793358400,1928439396,0
27144,233,27145,736796736,54289,736851025,1
27144,85666,70775,736796736,7338663556,5009100625,0
189113,615,189112,35763726769,378225,35763348544,1
262812,725,262813,69070147344,525625,69070672969,1
262812,84800,64946,69070147344,7191040000,4217982916,0
262812,93639,51092,69070147344,8768262321,2610392464,0
262812,92858,61250,69070147344,8622608164,3751562500,0
262812,74091,94406,69070147344,5489476281,8912492836,0
607,184224,184225,368449,33938482176,33938850625,1
440861,939,440860,194358421321,881721,194357539600,1
731,267180,267181,534361,71385152400,71385686761,1
789,311260,311261,622521,96882787600,96883410121,1
789,29446,4175,622521,867066916,17430625,0
30505,247,30504,930555025,61009,930494016,1
34060,261,34061,1160083600,68121,1160151721,1
34060,32004,22799,1160083600,1024256016,519794401,0
34060,34647,47410,1160083600,1200414609,2247708100,0
34060,31839,35681,1160083600,1013721921,1273133761,0
483,116644,116645,233289,13605822736,13606056025,1
91164,427,91165,8310874896,182329,8311057225,1
91164,92132,23840,8310874896,8488305424,568345600,0
91164,74645,34019,8310874896,5571876025,1157292361,0
27612,235,27613,762422544,55225,762477769,1
27612,10894,71989,762422544,118679236,5182416121,0
172284,587,172285,29681776656,344569,29682121225,1
172284,47059,51488,29681776656,2214549481,2651014144,0
21012,205,21013,441504144,42025,441546169,1
475312,975,475313,225921497344,950625,225922447969,1
1012,45,1013,1024144,2025,1026169,1
887,393384,393385,786769,154750971456,154751758225,1
887,12307,36245,786769,151462249,1313700025,0
887,58318,76649,786769,3400989124,5875069201,0
887,20582,74548,786769,423618724,5557404304,0
59512,345,59513,3541678144,119025,3541797169,1
59512,6985,74069,3541678144,48790225,5486216761,0
52165,323,52164,2721187225,104329,2721082896,1
52165,22105,74587,2721187225,488631025,5563220569,0
52165,96717,98341,2721187225,9354178089,9670952281,0
241513,695,241512,58328529169,483025,58328046144,1
241513,78388,9128,58328529169,6144678544,83320384,0
783,306544,306545,613089,93969223936,93969837025,1
783,25605,38162,613089,655616025,1456338244,0
783,91252,77787,613089,8326927504,6050817369,0
783,87609,52023,613089,7675336881,2706392529,0
